,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Luis Rengifo,Los Angeles Angels,New York Mets,0,3,1,2,1,1,0,4,5,0
1,Shohei Ohtani,Los Angeles Angels,New York Mets,0,4,0,0,0,0,2,4,0,0
2,Brandon Drury,Los Angeles Angels,New York Mets,0,4,0,0,0,0,2,4,0,0
3,Eduardo Escobar,Los Angeles Angels,New York Mets,0,4,0,0,0,0,2,4,0,0
4,Randal Grichuk,Los Angeles Angels,New York Mets,0,3,1,1,0,1,1,4,0,0
5,Hunter Renfroe,Los Angeles Angels,New York Mets,0,3,0,0,0,1,0,4,0,0
6,Mickey Moniak,Los Angeles Angels,New York Mets,0,4,0,1,0,0,1,4,1,0
7,Chad Wallach,Los Angeles Angels,New York Mets,0,3,0,0,1,0,2,3,0,0
8,Andrew Velazquez,Los Angeles Angels,New York Mets,0,3,0,0,0,0,1,3,0,0
9,Brandon Nimmo,New York Mets,Los Angeles Angels,1,3,0,0,0,1,2,4,0,0
10,Francisco Lindor,New York Mets,Los Angeles Angels,1,4,1,1,0,0,0,4,1,0
11,Jeff McNeil,New York Mets,Los Angeles Angels,1,4,1,1,0,0,0,4,1,0
12,Pete Alonso,New York Mets,Los Angeles Angels,1,4,0,2,1,0,2,4,3,0
13,Daniel Vogelbach,New York Mets,Los Angeles Angels,1,3,0,2,0,0,0,3,2,0
14,Danny Mendick,New York Mets,Los Angeles Angels,1,1,0,0,0,0,1,1,0,0
15,Francisco Alvarez,New York Mets,Los Angeles Angels,1,3,0,1,1,0,1,4,1,0
16,Tim Locastro,New York Mets,Los Angeles Angels,1,0,1,0,0,0,0,0,0,0
17,DJ Stewart,New York Mets,Los Angeles Angels,1,4,0,1,0,0,1,4,1,0
18,Mark Vientos,New York Mets,Los Angeles Angels,1,3,0,0,0,1,2,4,0,0
19,Rafael Ortega,New York Mets,Los Angeles Angels,1,4,0,1,1,0,2,4,1,0
0,Charlie Blackmon,Colorado Rockies,Baltimore Orioles,0,4,0,1,0,0,0,4,1,0
1,Ezequiel Tovar,Colorado Rockies,Baltimore Orioles,0,4,1,1,0,0,0,4,1,0
2,Ryan McMahon,Colorado Rockies,Baltimore Orioles,0,4,1,2,0,0,0,4,3,0
3,Brendan Rodgers,Colorado Rockies,Baltimore Orioles,0,4,0,1,1,0,1,4,1,0
4,Nolan Jones,Colorado Rockies,Baltimore Orioles,0,3,0,0,0,1,2,4,0,0
5,Hunter Goodman,Colorado Rockies,Baltimore Orioles,0,4,1,2,1,0,1,4,2,0
6,Michael Toglia,Colorado Rockies,Baltimore Orioles,0,4,1,1,1,0,0,4,4,1
7,Brenton Doyle,Colorado Rockies,Baltimore Orioles,0,3,0,1,0,0,1,3,2,0
8,Elias Díaz,Colorado Rockies,Baltimore Orioles,0,1,0,0,1,0,0,1,0,0
9,Austin Wynns,Colorado Rockies,Baltimore Orioles,0,3,0,0,0,0,0,3,0,0
10,Harold Castro,Colorado Rockies,Baltimore Orioles,0,1,0,0,0,0,1,1,0,0
11,Adley Rutschman,Baltimore Orioles,Colorado Rockies,1,4,0,1,0,0,0,4,1,0
12,Ryan Mountcastle,Baltimore Orioles,Colorado Rockies,1,3,0,1,0,1,2,4,1,0
13,Ramón Urías,Baltimore Orioles,Colorado Rockies,1,0,0,0,0,0,0,0,0,0
14,Anthony Santander,Baltimore Orioles,Colorado Rockies,1,4,0,1,0,0,1,4,1,0
15,Austin Hays,Baltimore Orioles,Colorado Rockies,1,4,0,0,0,0,2,4,0,0
16,Gunnar Henderson,Baltimore Orioles,Colorado Rockies,1,4,0,0,0,0,1,4,0,0
17,James McCann,Baltimore Orioles,Colorado Rockies,1,3,0,0,0,0,0,3,0,0
18,Adam Frazier,Baltimore Orioles,Colorado Rockies,1,1,0,0,0,0,0,1,0,0
19,Jordan Westburg,Baltimore Orioles,Colorado Rockies,1,3,0,0,0,0,1,3,0,0
20,Cedric Mullins,Baltimore Orioles,Colorado Rockies,1,2,2,1,1,1,1,3,4,1
21,Jorge Mateo,Baltimore Orioles,Colorado Rockies,1,2,0,0,0,0,1,2,0,0
22,Ryan O'Hearn,Baltimore Orioles,Colorado Rockies,1,1,1,1,2,0,0,1,0,1
