,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,DJ LeMahieu,New York Yankees,Cleveland Guardians,0,4,2,2,0,1,1,5,3,0
1,1,Aaron Judge,New York Yankees,Cleveland Guardians,0,5,1,2,0,0,1,5,2,0
2,2,Isiah Kiner-Falefa,New York Yankees,Cleveland Guardians,0,0,0,0,0,0,0,0,0,0
3,3,Anthony Rizzo,New York Yankees,Cleveland Guardians,0,3,2,2,2,1,0,5,2,0
4,4,Gleyber Torres,New York Yankees,Cleveland Guardians,0,4,1,1,0,1,2,5,1,0
5,5,Anthony Volpe,New York Yankees,Cleveland Guardians,0,0,0,0,0,0,0,0,0,0
6,6,Willie Calhoun,New York Yankees,Cleveland Guardians,0,5,1,1,1,0,0,5,1,0
7,7,Oswaldo Cabrera,New York Yankees,Cleveland Guardians,0,4,1,1,1,0,1,5,1,0
8,8,Franchy Cordero,New York Yankees,Cleveland Guardians,0,4,1,1,3,0,1,4,4,0
9,9,Jose Trevino,New York Yankees,Cleveland Guardians,0,4,0,1,1,0,1,4,1,0
10,10,Aaron Hicks,New York Yankees,Cleveland Guardians,0,4,2,2,0,0,0,4,2,0
11,11,Steven Kwan,Cleveland Guardians,New York Yankees,1,4,1,1,0,0,0,4,1,0
12,12,Andrés Giménez,Cleveland Guardians,New York Yankees,1,4,1,2,0,0,0,4,0,0
13,13,José Ramírez,Cleveland Guardians,New York Yankees,1,4,0,2,1,0,0,4,0,0
14,14,Josh Naylor,Cleveland Guardians,New York Yankees,1,3,0,0,1,0,0,4,0,0
15,15,Josh Bell,Cleveland Guardians,New York Yankees,1,4,0,1,0,0,1,4,2,0
16,16,Will Brennan,Cleveland Guardians,New York Yankees,1,4,0,1,0,0,0,4,2,0
17,17,Oscar Gonzalez,Cleveland Guardians,New York Yankees,1,3,0,0,0,1,0,4,0,0
18,18,Mike Zunino,Cleveland Guardians,New York Yankees,1,1,0,0,0,1,1,2,0,0
19,19,Meibrys Viloria,Cleveland Guardians,New York Yankees,1,1,0,0,0,0,0,1,0,0
20,20,Gabriel Arias,Cleveland Guardians,New York Yankees,1,3,0,0,0,0,2,3,0,0
21,0,Tony Kemp,Oakland Athletics,Baltimore Orioles,0,4,1,1,0,1,1,5,1,0
22,1,Ryan Noda,Oakland Athletics,Baltimore Orioles,0,4,2,1,0,1,2,5,1,0
23,2,Jesús Aguilar,Oakland Athletics,Baltimore Orioles,0,5,1,1,0,0,3,5,0,0
24,3,Brent Rooker,Oakland Athletics,Baltimore Orioles,0,4,1,2,1,1,0,5,2,0
25,4,Jace Peterson,Oakland Athletics,Baltimore Orioles,0,4,1,2,2,1,1,5,3,0
26,5,Kevin Smith,Oakland Athletics,Baltimore Orioles,0,5,1,2,1,0,2,5,2,0
27,6,Conner Capel,Oakland Athletics,Baltimore Orioles,0,5,0,1,1,0,1,5,1,0
28,7,Shea Langeliers,Oakland Athletics,Baltimore Orioles,0,4,1,1,3,0,1,4,4,1
29,8,Esteury Ruiz,Oakland Athletics,Baltimore Orioles,0,4,0,1,0,0,2,4,1,0
30,9,Austin Hays,Baltimore Orioles,Oakland Athletics,1,5,4,4,2,0,1,5,8,1
31,10,Adley Rutschman,Baltimore Orioles,Oakland Athletics,1,3,2,2,0,2,0,5,3,0
32,11,Ryan Mountcastle,Baltimore Orioles,Oakland Athletics,1,4,2,3,9,0,0,5,9,2
33,12,Anthony Santander,Baltimore Orioles,Oakland Athletics,1,3,0,0,0,2,3,5,0,0
34,13,Ramón Urías,Baltimore Orioles,Oakland Athletics,1,4,1,1,0,1,1,5,0,0
35,14,James McCann,Baltimore Orioles,Oakland Athletics,1,2,0,1,1,0,0,2,2,0
36,15,Terrin Vavra,Baltimore Orioles,Oakland Athletics,1,1,0,0,0,0,0,1,0,0
37,16,Ryan McKenna,Baltimore Orioles,Oakland Athletics,1,1,0,0,0,0,1,1,0,0
38,17,Adam Frazier,Baltimore Orioles,Oakland Athletics,1,1,0,0,0,0,0,1,0,0
39,18,Gunnar Henderson,Baltimore Orioles,Oakland Athletics,1,4,1,0,0,1,2,5,0,0
40,19,Jorge Mateo,Baltimore Orioles,Oakland Athletics,1,3,2,1,0,0,0,4,1,0
41,20,Cedric Mullins,Baltimore Orioles,Oakland Athletics,1,3,0,0,0,0,1,4,0,0
42,0,Chas McCormick,Houston Astros,Pittsburgh Pirates,0,5,0,1,2,0,2,5,2,0
43,1,Alex Bregman,Houston Astros,Pittsburgh Pirates,0,5,1,2,1,0,0,5,6,1
44,2,Yordan Alvarez,Houston Astros,Pittsburgh Pirates,0,4,0,0,0,1,3,5,0,0
45,3,José Abreu,Houston Astros,Pittsburgh Pirates,0,5,0,1,0,0,3,5,0,0
46,4,Kyle Tucker,Houston Astros,Pittsburgh Pirates,0,3,1,2,1,1,0,4,5,1
47,5,Jeremy Peña,Houston Astros,Pittsburgh Pirates,0,4,0,1,0,0,1,4,0,0
48,6,Jake Meyers,Houston Astros,Pittsburgh Pirates,0,3,0,0,0,0,0,3,0,0
49,7,Corey Julks,Houston Astros,Pittsburgh Pirates,0,1,0,0,0,0,0,1,0,0
50,8,Mauricio Dubón,Houston Astros,Pittsburgh Pirates,0,3,1,1,0,1,0,4,0,0
51,9,Martín Maldonado,Houston Astros,Pittsburgh Pirates,0,3,0,0,0,0,0,3,0,0
52,10,David Hensley,Houston Astros,Pittsburgh Pirates,0,1,1,1,0,0,0,1,1,0
