,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Charlie Blackmon,Colorado Rockies,Cleveland Guardians,0,5,2,2,2,0,1,5,6,0
1,1,Jurickson Profar,Colorado Rockies,Cleveland Guardians,0,3,0,0,1,1,0,5,0,0
2,2,Kris Bryant,Colorado Rockies,Cleveland Guardians,0,5,0,2,1,0,0,5,2,0
3,3,Ryan McMahon,Colorado Rockies,Cleveland Guardians,0,4,0,0,0,1,1,5,0,0
4,4,Elias Díaz,Colorado Rockies,Cleveland Guardians,0,2,0,1,0,2,0,4,0,0
5,5,Mike Moustakas,Colorado Rockies,Cleveland Guardians,0,4,0,0,0,0,1,4,0,0
6,6,Alan Trejo,Colorado Rockies,Cleveland Guardians,0,3,1,0,0,1,1,4,0,0
7,7,Brenton Doyle,Colorado Rockies,Cleveland Guardians,0,4,1,3,1,0,1,4,4,0
8,8,Ezequiel Tovar,Colorado Rockies,Cleveland Guardians,0,3,1,0,0,1,3,4,0,0
9,9,Steven Kwan,Cleveland Guardians,Colorado Rockies,1,4,1,1,0,0,1,4,1,0
10,10,Amed Rosario,Cleveland Guardians,Colorado Rockies,1,3,0,1,1,0,2,4,1,0
11,11,José Ramírez,Cleveland Guardians,Colorado Rockies,1,4,0,1,0,0,0,4,0,0
12,12,Josh Naylor,Cleveland Guardians,Colorado Rockies,1,4,0,1,0,0,0,4,2,0
13,13,Josh Bell,Cleveland Guardians,Colorado Rockies,1,4,0,1,0,0,1,4,1,0
14,14,Andrés Giménez,Cleveland Guardians,Colorado Rockies,1,3,0,0,0,0,1,3,0,0
15,15,Mike Zunino,Cleveland Guardians,Colorado Rockies,1,3,0,1,0,0,2,3,2,0
16,16,Will Brennan,Cleveland Guardians,Colorado Rockies,1,3,0,0,0,0,1,3,0,0
17,17,Myles Straw,Cleveland Guardians,Colorado Rockies,1,3,0,0,0,0,1,3,0,0
18,0,Alex Verdugo,Boston Red Sox,Baltimore Orioles,0,5,0,1,0,0,3,5,1,0
19,1,Rafael Devers,Boston Red Sox,Baltimore Orioles,0,3,0,0,1,1,0,5,0,0
20,2,Justin Turner,Boston Red Sox,Baltimore Orioles,0,4,0,0,0,1,0,5,0,0
21,3,Masataka Yoshida,Boston Red Sox,Baltimore Orioles,0,4,1,2,0,1,0,5,2,0
22,4,Enrique Hernández,Boston Red Sox,Baltimore Orioles,0,5,1,1,0,0,1,5,0,0
23,5,Triston Casas,Boston Red Sox,Baltimore Orioles,0,3,2,1,0,1,0,4,1,0
24,6,Jarren Duran,Boston Red Sox,Baltimore Orioles,0,4,3,3,4,0,0,4,7,1
25,7,Christian Arroyo,Boston Red Sox,Baltimore Orioles,0,3,1,1,1,0,1,3,1,0
26,8,Enmanuel Valdez,Boston Red Sox,Baltimore Orioles,0,1,0,1,0,0,0,1,1,0
27,9,Reese McGuire,Boston Red Sox,Baltimore Orioles,0,3,0,1,2,1,0,4,1,0
28,10,Cedric Mullins,Baltimore Orioles,Boston Red Sox,1,5,1,1,4,0,2,5,4,1
29,11,Adley Rutschman,Baltimore Orioles,Boston Red Sox,1,5,0,1,0,0,0,5,1,0
30,12,Anthony Santander,Baltimore Orioles,Boston Red Sox,1,5,0,1,0,0,1,5,1,0
31,13,Ryan Mountcastle,Baltimore Orioles,Boston Red Sox,1,4,0,2,0,0,0,4,2,0
32,14,Gunnar Henderson,Baltimore Orioles,Boston Red Sox,1,4,1,2,1,0,0,4,5,1
33,15,Ramón Urías,Baltimore Orioles,Boston Red Sox,1,4,1,1,0,0,0,4,0,0
34,16,Adam Frazier,Baltimore Orioles,Boston Red Sox,1,4,0,0,0,0,0,4,0,0
35,17,Austin Hays,Baltimore Orioles,Boston Red Sox,1,1,0,0,0,0,0,1,0,0
36,18,Terrin Vavra,Baltimore Orioles,Boston Red Sox,1,3,1,2,0,0,0,3,2,0
37,19,Jorge Mateo,Baltimore Orioles,Boston Red Sox,1,4,2,1,1,0,1,4,4,1
38,0,Mookie Betts,Los Angeles Dodgers,Pittsburgh Pirates,0,5,0,0,0,0,0,5,0,0
39,1,Freddie Freeman,Los Angeles Dodgers,Pittsburgh Pirates,0,4,1,1,1,1,1,5,0,0
40,2,Jason Heyward,Los Angeles Dodgers,Pittsburgh Pirates,0,2,1,0,0,0,1,3,0,0
41,3,Trayce Thompson,Los Angeles Dodgers,Pittsburgh Pirates,0,1,0,0,0,1,1,2,0,0
42,4,James Outman,Los Angeles Dodgers,Pittsburgh Pirates,0,5,1,2,0,0,1,5,4,0
43,5,Miguel Vargas,Los Angeles Dodgers,Pittsburgh Pirates,0,4,1,2,2,1,0,5,3,0
44,6,David Peralta,Los Angeles Dodgers,Pittsburgh Pirates,0,5,1,0,0,0,1,5,0,0
45,7,Michael Busch,Los Angeles Dodgers,Pittsburgh Pirates,0,3,1,1,1,1,1,4,1,0
46,8,Chris Taylor,Los Angeles Dodgers,Pittsburgh Pirates,0,4,2,3,3,0,0,4,6,1
47,9,Austin Barnes,Los Angeles Dodgers,Pittsburgh Pirates,0,3,0,0,1,0,1,4,0,0
48,10,Ke'Bryan Hayes,Pittsburgh Pirates,Los Angeles Dodgers,1,5,1,2,2,0,1,5,3,0
49,11,Tucupita Marcano,Pittsburgh Pirates,Los Angeles Dodgers,1,4,1,1,0,0,0,5,1,0
50,12,Andrew McCutchen,Pittsburgh Pirates,Los Angeles Dodgers,1,5,1,1,3,0,2,5,4,1
51,13,Carlos Santana,Pittsburgh Pirates,Los Angeles Dodgers,1,5,0,2,1,0,0,5,2,0
52,14,Jack Suwinski,Pittsburgh Pirates,Los Angeles Dodgers,1,5,0,2,0,0,0,5,3,0
53,15,Connor Joe,Pittsburgh Pirates,Los Angeles Dodgers,1,5,0,0,0,0,2,5,0,0
54,16,Rodolfo Castro,Pittsburgh Pirates,Los Angeles Dodgers,1,4,0,1,0,0,1,4,1,0
55,17,Ji Hwan Bae,Pittsburgh Pirates,Los Angeles Dodgers,1,4,2,2,0,0,1,4,0,0
56,18,Austin Hedges,Pittsburgh Pirates,Los Angeles Dodgers,1,2,2,1,1,0,1,3,1,0
57,19,Mark Mathias,Pittsburgh Pirates,Los Angeles Dodgers,1,0,0,0,0,1,0,1,0,0
58,20,Jason Delay,Pittsburgh Pirates,Los Angeles Dodgers,1,0,0,0,0,0,0,0,0,0
59,0,Marcus Semien,Texas Rangers,Cincinnati Reds,0,4,1,1,1,1,1,5,4,0
60,1,Travis Jankowski,Texas Rangers,Cincinnati Reds,0,5,1,3,0,0,1,5,3,0
61,2,Nathaniel Lowe,Texas Rangers,Cincinnati Reds,0,5,2,2,1,0,2,5,6,0
62,3,Adolis García,Texas Rangers,Cincinnati Reds,0,5,1,2,0,0,2,5,0,0
63,4,Josh Jung,Texas Rangers,Cincinnati Reds,0,4,0,1,2,0,3,4,2,0
64,5,Jonah Heim,Texas Rangers,Cincinnati Reds,0,4,0,0,1,0,0,4,0,0
65,6,Ezequiel Duran,Texas Rangers,Cincinnati Reds,0,3,0,0,0,0,2,4,0,0
66,7,Josh H. Smith,Texas Rangers,Cincinnati Reds,0,4,1,1,1,0,2,4,0,0
67,8,Leody Taveras,Texas Rangers,Cincinnati Reds,0,3,0,0,0,1,1,4,0,0
68,9,Jonathan India,Cincinnati Reds,Texas Rangers,1,5,0,1,2,0,2,5,1,0
69,10,Spencer Steer,Cincinnati Reds,Texas Rangers,1,5,0,0,0,0,1,5,0,0
70,11,Stuart Fairchild,Cincinnati Reds,Texas Rangers,1,2,1,0,0,1,0,4,0,0
71,12,Tyler Stephenson,Cincinnati Reds,Texas Rangers,1,4,1,2,0,0,1,4,2,0
72,13,Henry Ramos,Cincinnati Reds,Texas Rangers,1,4,2,2,1,0,1,4,2,0
73,14,Kevin Newman,Cincinnati Reds,Texas Rangers,1,4,0,1,0,0,0,4,1,0
74,15,Nick Senzel,Cincinnati Reds,Texas Rangers,1,4,1,3,2,0,0,4,3,0
75,16,Jose Barrero,Cincinnati Reds,Texas Rangers,1,3,1,0,0,1,1,4,0,0
76,17,Luke Maile,Cincinnati Reds,Texas Rangers,1,2,0,1,0,0,0,2,1,0
77,18,TJ Friedl,Cincinnati Reds,Texas Rangers,1,1,0,0,0,0,1,1,0,0
78,19,Wil Myers,Cincinnati Reds,Texas Rangers,1,0,0,0,0,0,0,0,0,0
