,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,J.P. Crawford,Seattle Mariners,Detroit Tigers,0,4,2,1,1,1,1,5,1,0
1,1,Ty France,Seattle Mariners,Detroit Tigers,0,4,2,2,1,1,0,5,2,0
2,2,Julio Rodríguez,Seattle Mariners,Detroit Tigers,0,5,2,3,4,0,0,5,0,0
3,3,Jarred Kelenic,Seattle Mariners,Detroit Tigers,0,5,0,1,1,0,1,5,1,0
4,4,Eugenio Suárez,Seattle Mariners,Detroit Tigers,0,4,0,1,0,1,1,5,0,0
5,5,Teoscar Hernández,Seattle Mariners,Detroit Tigers,0,5,0,1,1,0,1,5,0,0
6,6,Tom Murphy,Seattle Mariners,Detroit Tigers,0,3,1,1,0,1,0,4,2,0
7,7,AJ Pollock,Seattle Mariners,Detroit Tigers,0,3,1,0,0,1,0,4,0,0
8,8,José Caballero,Seattle Mariners,Detroit Tigers,0,4,1,1,0,0,0,4,0,0
9,9,Matt Vierling,Detroit Tigers,Seattle Mariners,1,3,0,0,0,0,0,3,0,0
10,10,Zach McKinstry,Detroit Tigers,Seattle Mariners,1,1,0,1,0,0,0,1,0,0
11,11,Javier Báez,Detroit Tigers,Seattle Mariners,1,4,0,1,0,0,0,4,0,0
12,12,Riley Greene,Detroit Tigers,Seattle Mariners,1,4,0,2,0,0,1,4,3,0
13,13,Spencer Torkelson,Detroit Tigers,Seattle Mariners,1,4,0,0,0,0,0,4,0,0
14,14,Andy Ibáñez,Detroit Tigers,Seattle Mariners,1,3,0,1,0,0,0,3,0,0
15,15,Akil Baddoo,Detroit Tigers,Seattle Mariners,1,1,0,0,0,0,0,1,0,0
16,16,Eric Haase,Detroit Tigers,Seattle Mariners,1,4,0,0,0,0,0,4,0,0
17,17,Miguel Cabrera,Detroit Tigers,Seattle Mariners,1,2,1,0,0,2,1,4,0,0
18,18,Jonathan Schoop,Detroit Tigers,Seattle Mariners,1,2,0,1,0,0,0,2,0,0
19,19,Nick Maton,Detroit Tigers,Seattle Mariners,1,1,0,0,0,0,0,1,0,0
20,20,Zack Short,Detroit Tigers,Seattle Mariners,1,1,0,0,0,0,0,1,0,0
21,21,Jake Rogers,Detroit Tigers,Seattle Mariners,1,4,1,1,2,0,2,4,4,1
22,0,Jonathan India,Cincinnati Reds,Miami Marlins,0,5,0,0,0,0,3,5,0,0
23,1,Jake Fraley,Cincinnati Reds,Miami Marlins,0,4,3,2,4,1,0,5,8,2
24,2,Spencer Steer,Cincinnati Reds,Miami Marlins,0,4,0,2,2,1,1,5,4,0
25,3,Tyler Stephenson,Cincinnati Reds,Miami Marlins,0,5,1,2,1,0,2,5,5,1
26,4,Nick Senzel,Cincinnati Reds,Miami Marlins,0,4,0,1,0,1,1,5,2,0
27,5,Henry Ramos,Cincinnati Reds,Miami Marlins,0,4,0,1,0,0,2,4,0,0
28,6,Wil Myers,Cincinnati Reds,Miami Marlins,0,4,0,0,0,0,2,4,0,0
