,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Zach McKinstry,Detroit Tigers,Cleveland Guardians,0,4,1,2,1,1,1,5,2,0
1,1,Riley Greene,Detroit Tigers,Cleveland Guardians,0,4,0,2,2,1,0,5,3,0
2,2,Javier Báez,Detroit Tigers,Cleveland Guardians,0,5,0,1,1,0,1,5,0,0
3,3,Nick Maton,Detroit Tigers,Cleveland Guardians,0,4,0,1,1,1,1,5,2,0
4,4,Spencer Torkelson,Detroit Tigers,Cleveland Guardians,0,4,0,1,0,1,1,5,2,0
5,5,Akil Baddoo,Detroit Tigers,Cleveland Guardians,0,4,0,0,0,1,1,5,0,0
6,6,Miguel Cabrera,Detroit Tigers,Cleveland Guardians,0,4,0,1,0,0,2,4,1,0
7,7,Jake Rogers,Detroit Tigers,Cleveland Guardians,0,0,0,0,0,0,0,0,0,0
8,8,Andy Ibáñez,Detroit Tigers,Cleveland Guardians,0,3,3,2,1,1,0,4,0,0
9,9,Eric Haase,Detroit Tigers,Cleveland Guardians,0,4,2,3,0,0,0,4,3,0
10,10,Steven Kwan,Cleveland Guardians,Detroit Tigers,1,4,1,1,0,1,0,5,2,0
11,11,Amed Rosario,Cleveland Guardians,Detroit Tigers,1,3,0,1,0,1,2,4,1,0
12,12,José Ramírez,Cleveland Guardians,Detroit Tigers,1,4,1,1,1,0,0,4,0,0
13,13,Josh Bell,Cleveland Guardians,Detroit Tigers,1,3,0,1,0,1,0,4,1,0
14,14,David Fry,Cleveland Guardians,Detroit Tigers,1,2,0,0,0,0,0,2,0,0
15,15,Josh Naylor,Cleveland Guardians,Detroit Tigers,1,2,0,0,0,0,0,2,0,0
16,16,Andrés Giménez,Cleveland Guardians,Detroit Tigers,1,4,0,2,0,0,0,4,0,0
17,17,Mike Zunino,Cleveland Guardians,Detroit Tigers,1,4,0,0,0,0,2,4,0,0
18,18,Gabriel Arias,Cleveland Guardians,Detroit Tigers,1,2,0,0,0,0,2,2,0,0
19,19,Will Brennan,Cleveland Guardians,Detroit Tigers,1,2,0,1,0,0,1,2,1,0
20,20,Myles Straw,Cleveland Guardians,Detroit Tigers,1,3,0,0,0,1,1,4,0,0
21,0,Yandy Díaz,Tampa Bay Rays,Baltimore Orioles,0,3,0,1,0,2,0,5,0,0
22,1,Wander Franco,Tampa Bay Rays,Baltimore Orioles,0,3,0,2,1,0,0,4,2,0
23,2,Randy Arozarena,Tampa Bay Rays,Baltimore Orioles,0,3,0,1,0,1,0,4,1,0
24,3,Brandon Lowe,Tampa Bay Rays,Baltimore Orioles,0,4,0,0,0,0,1,4,0,0
25,4,Taylor Walls,Tampa Bay Rays,Baltimore Orioles,0,4,0,0,0,0,2,4,0,0
26,5,Josh Lowe,Tampa Bay Rays,Baltimore Orioles,0,4,1,1,1,0,1,4,4,0
27,6,Jose Siri,Tampa Bay Rays,Baltimore Orioles,0,4,0,0,0,0,2,4,0,0
28,7,Luke Raley,Tampa Bay Rays,Baltimore Orioles,0,4,2,2,1,0,1,4,5,0
29,8,Isaac Paredes,Tampa Bay Rays,Baltimore Orioles,0,0,0,0,0,0,0,0,0,0
30,9,Francisco Mejía,Tampa Bay Rays,Baltimore Orioles,0,3,0,0,0,1,0,4,0,0
31,10,Austin Hays,Baltimore Orioles,Tampa Bay Rays,1,4,0,2,0,0,1,4,3,0
32,11,Adley Rutschman,Baltimore Orioles,Tampa Bay Rays,1,4,0,0,0,0,3,4,0,0
33,12,Ryan Mountcastle,Baltimore Orioles,Tampa Bay Rays,1,4,0,1,0,0,2,4,1,0
34,13,Anthony Santander,Baltimore Orioles,Tampa Bay Rays,1,3,0,1,0,1,1,4,2,0
35,14,Jorge Mateo,Baltimore Orioles,Tampa Bay Rays,1,4,0,1,0,0,2,4,1,0
36,15,James McCann,Baltimore Orioles,Tampa Bay Rays,1,3,0,0,0,0,1,3,0,0
37,16,Cedric Mullins,Baltimore Orioles,Tampa Bay Rays,1,1,0,0,0,0,1,1,0,0
38,17,Adam Frazier,Baltimore Orioles,Tampa Bay Rays,1,3,0,0,0,1,1,4,0,0
39,18,Ramón Urías,Baltimore Orioles,Tampa Bay Rays,1,2,0,1,0,2,0,4,0,0
40,19,Kyle Stowers,Baltimore Orioles,Tampa Bay Rays,1,0,0,0,0,0,0,0,0,0
