,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Pavin Smith,Arizona Diamondbacks,Detroit Tigers,0,4,1,0,0,0,2,5,0,0
1,1,Ketel Marte,Arizona Diamondbacks,Detroit Tigers,0,3,2,0,1,2,2,5,0,0
2,2,Corbin Carroll,Arizona Diamondbacks,Detroit Tigers,0,5,2,3,5,0,0,5,10,2
3,3,Christian Walker,Arizona Diamondbacks,Detroit Tigers,0,4,1,1,1,0,0,5,2,0
4,4,Emmanuel Rivera,Arizona Diamondbacks,Detroit Tigers,0,4,3,2,1,1,1,5,3,0
5,5,Josh Rojas,Arizona Diamondbacks,Detroit Tigers,0,3,0,0,0,0,0,5,0,0
6,6,Jake McCarthy,Arizona Diamondbacks,Detroit Tigers,0,3,1,1,1,0,0,4,1,0
7,7,Geraldo Perdomo,Arizona Diamondbacks,Detroit Tigers,0,4,0,2,2,0,0,4,2,0
8,8,Jose Herrera,Arizona Diamondbacks,Detroit Tigers,0,3,1,2,0,1,0,4,2,0
9,9,Zach McKinstry,Detroit Tigers,Arizona Diamondbacks,1,5,0,0,0,0,0,5,0,0
10,10,Javier Báez,Detroit Tigers,Arizona Diamondbacks,1,5,1,2,1,0,0,5,0,0
11,11,Spencer Torkelson,Detroit Tigers,Arizona Diamondbacks,1,4,1,2,0,1,0,5,1,0
12,12,Nick Maton,Detroit Tigers,Arizona Diamondbacks,1,3,1,1,1,1,1,4,0,0
13,13,Kerry Carpenter,Detroit Tigers,Arizona Diamondbacks,1,4,1,2,0,0,1,4,1,0
14,14,Zack Short,Detroit Tigers,Arizona Diamondbacks,1,3,0,1,2,0,2,4,0,0
15,15,Akil Baddoo,Detroit Tigers,Arizona Diamondbacks,1,2,0,0,0,0,0,2,0,0
16,16,Andy Ibáñez,Detroit Tigers,Arizona Diamondbacks,1,2,0,0,0,0,0,2,0,0
17,17,Jake Rogers,Detroit Tigers,Arizona Diamondbacks,1,4,2,3,2,0,1,4,9,2
18,18,Jake Marisnick,Detroit Tigers,Arizona Diamondbacks,1,4,0,0,0,0,1,4,0,0
19,0,Marcus Semien,Texas Rangers,Tampa Bay Rays,0,4,0,0,0,0,2,4,0,0
20,1,Corey Seager,Texas Rangers,Tampa Bay Rays,0,4,0,0,0,0,2,4,0,0
21,2,Nathaniel Lowe,Texas Rangers,Tampa Bay Rays,0,3,0,0,0,1,1,4,0,0
22,3,Adolis García,Texas Rangers,Tampa Bay Rays,0,3,0,0,0,1,1,4,0,0
23,4,Josh Jung,Texas Rangers,Tampa Bay Rays,0,4,1,1,1,0,0,4,4,1
24,5,Jonah Heim,Texas Rangers,Tampa Bay Rays,0,3,0,0,0,0,2,3,0,0
25,6,Sandy León,Texas Rangers,Tampa Bay Rays,0,1,0,0,0,0,1,1,0,0
26,7,Mitch Garver,Texas Rangers,Tampa Bay Rays,0,3,0,0,0,0,2,3,0,0
