,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Tim Anderson,Chicago White Sox,Cleveland Guardians,0,3,0,0,0,1,0,4,0,0
1,1,Andrew Benintendi,Chicago White Sox,Cleveland Guardians,0,4,0,1,0,0,1,4,2,0
2,2,Luis Robert Jr.,Chicago White Sox,Cleveland Guardians,0,4,0,1,0,0,2,4,0,0
3,3,Yoán Moncada,Chicago White Sox,Cleveland Guardians,0,3,0,0,0,0,1,4,0,0
4,4,Gavin Sheets,Chicago White Sox,Cleveland Guardians,0,2,0,0,0,0,0,2,0,0
5,5,Clint Frazier,Chicago White Sox,Cleveland Guardians,0,1,0,0,0,1,0,2,0,0
6,6,Andrew Vaughn,Chicago White Sox,Cleveland Guardians,0,3,0,1,0,0,0,3,1,0
7,7,Yasmani Grandal,Chicago White Sox,Cleveland Guardians,0,3,0,0,0,0,1,3,0,0
8,8,Jake Burger,Chicago White Sox,Cleveland Guardians,0,3,0,0,0,0,1,3,0,0
9,9,Romy Gonzalez,Chicago White Sox,Cleveland Guardians,0,3,0,0,0,0,3,3,0,0
10,10,Steven Kwan,Cleveland Guardians,Chicago White Sox,1,3,0,1,0,1,1,4,2,0
11,11,Amed Rosario,Cleveland Guardians,Chicago White Sox,1,4,0,1,0,0,0,4,0,0
12,12,José Ramírez,Cleveland Guardians,Chicago White Sox,1,4,0,0,0,0,0,4,0,0
13,13,Josh Bell,Cleveland Guardians,Chicago White Sox,1,2,0,0,0,1,1,3,0,0
14,14,Andrés Giménez,Cleveland Guardians,Chicago White Sox,1,3,0,0,0,0,0,3,0,0
15,15,Gabriel Arias,Cleveland Guardians,Chicago White Sox,1,1,2,0,0,2,0,3,0,0
16,16,Will Brennan,Cleveland Guardians,Chicago White Sox,1,3,0,1,0,0,0,3,1,0
17,17,Mike Zunino,Cleveland Guardians,Chicago White Sox,1,3,1,1,2,0,0,3,4,1
18,18,Myles Straw,Cleveland Guardians,Chicago White Sox,1,3,0,0,0,0,0,3,0,0
19,0,Marcus Semien,Texas Rangers,Pittsburgh Pirates,0,4,0,1,1,0,0,4,1,0
20,1,Corey Seager,Texas Rangers,Pittsburgh Pirates,0,3,0,0,1,0,3,4,0,0
21,2,Nathaniel Lowe,Texas Rangers,Pittsburgh Pirates,0,4,1,2,0,0,1,4,2,0
22,3,Adolis García,Texas Rangers,Pittsburgh Pirates,0,4,0,0,0,0,1,4,0,0
23,4,Josh Jung,Texas Rangers,Pittsburgh Pirates,0,4,1,2,2,0,1,4,5,1
24,5,Jonah Heim,Texas Rangers,Pittsburgh Pirates,0,4,0,0,0,0,0,4,0,0
25,6,Robbie Grossman,Texas Rangers,Pittsburgh Pirates,0,3,1,0,0,1,1,4,0,0
26,7,Josh H. Smith,Texas Rangers,Pittsburgh Pirates,0,2,0,0,0,1,0,3,0,0
