,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
1,Luis Arraez,Miami Marlins,Cincinnati Reds,0,4,0,0,0,0,0,4,0,0
2,Josh Bell,Miami Marlins,Cincinnati Reds,0,4,0,1,0,0,3,4,2,0
3,Yuli Gurriel,Miami Marlins,Cincinnati Reds,0,0,0,0,0,0,0,0,0,0
4,Jazz Chisholm Jr.,Miami Marlins,Cincinnati Reds,0,4,0,0,0,0,1,4,0,0
5,Bryan De La Cruz,Miami Marlins,Cincinnati Reds,0,4,0,0,0,0,2,4,0,0
6,Jesús Sánchez,Miami Marlins,Cincinnati Reds,0,2,0,0,0,0,2,2,0,0
7,Jon Berti,Miami Marlins,Cincinnati Reds,0,2,0,0,0,0,0,2,0,0
8,Jake Burger,Miami Marlins,Cincinnati Reds,0,4,1,1,0,0,0,4,2,0
9,Joey Wendle,Miami Marlins,Cincinnati Reds,0,4,0,1,1,0,2,4,2,0
10,Nick Fortes,Miami Marlins,Cincinnati Reds,0,2,1,1,0,0,0,3,1,0
11,Elly De La Cruz,Cincinnati Reds,Miami Marlins,1,4,0,0,0,0,2,4,0,0
12,Nick Senzel,Cincinnati Reds,Miami Marlins,1,4,0,1,0,0,1,4,2,0
13,Matt McLain,Cincinnati Reds,Miami Marlins,1,4,0,0,0,0,0,4,0,0
14,Spencer Steer,Cincinnati Reds,Miami Marlins,1,4,0,1,0,0,1,4,0,0
15,Kevin Newman,Cincinnati Reds,Miami Marlins,1,3,1,0,0,0,0,3,0,0
16,Joey Votto,Cincinnati Reds,Miami Marlins,1,0,0,0,0,1,0,1,0,0
17,TJ Hopkins,Cincinnati Reds,Miami Marlins,1,0,0,0,0,0,0,0,0,0
18,Christian Encarnacion-Strand,Cincinnati Reds,Miami Marlins,1,4,0,1,0,0,2,4,0,0
19,TJ Friedl,Cincinnati Reds,Miami Marlins,1,3,0,1,1,0,1,3,2,0
20,Stuart Fairchild,Cincinnati Reds,Miami Marlins,1,3,1,1,0,0,1,3,3,0
21,Luke Maile,Cincinnati Reds,Miami Marlins,1,3,0,1,0,0,0,3,1,0
0,Donovan Solano,Minnesota Twins,Detroit Tigers,0,2,0,1,0,0,1,2,0,0
1,Joey Gallo,Minnesota Twins,Detroit Tigers,0,1,0,0,0,1,1,2,0,0
2,Jorge Polanco,Minnesota Twins,Detroit Tigers,0,4,0,1,0,0,1,4,2,0
3,Carlos Correa,Minnesota Twins,Detroit Tigers,0,3,0,2,0,1,0,4,2,0
4,Jordan Luplow,Minnesota Twins,Detroit Tigers,0,2,0,0,0,1,0,3,0,0
5,Edouard Julien,Minnesota Twins,Detroit Tigers,0,1,0,0,0,0,1,1,0,0
6,Willi Castro,Minnesota Twins,Detroit Tigers,0,4,0,1,0,0,0,4,2,0
7,Kyle Farmer,Minnesota Twins,Detroit Tigers,0,4,0,1,0,0,0,4,1,0
8,Matt Wallner,Minnesota Twins,Detroit Tigers,0,4,0,0,0,0,2,4,0,0
9,Christian Vázquez,Minnesota Twins,Detroit Tigers,0,4,0,0,0,0,0,4,0,0
10,Michael A. Taylor,Minnesota Twins,Detroit Tigers,0,3,0,0,0,0,2,3,0,0
11,Akil Baddoo,Detroit Tigers,Minnesota Twins,1,4,0,2,0,0,1,4,2,0
12,Riley Greene,Detroit Tigers,Minnesota Twins,1,4,1,1,0,0,3,4,2,0
13,Spencer Torkelson,Detroit Tigers,Minnesota Twins,1,4,0,0,0,0,1,4,0,0
14,Miguel Cabrera,Detroit Tigers,Minnesota Twins,1,4,1,2,0,0,0,4,2,0
15,Eric Haase,Detroit Tigers,Minnesota Twins,1,0,1,0,0,0,0,0,0,0
16,Kerry Carpenter,Detroit Tigers,Minnesota Twins,1,4,2,2,0,0,1,4,3,0
17,Javier Báez,Detroit Tigers,Minnesota Twins,1,3,0,1,1,1,1,4,0,0
18,Zach McKinstry,Detroit Tigers,Minnesota Twins,1,4,0,1,1,0,2,4,0,0
19,Nick Maton,Detroit Tigers,Minnesota Twins,1,3,0,0,0,0,3,3,0,0
20,Zack Short,Detroit Tigers,Minnesota Twins,1,1,0,1,2,0,0,1,1,0
21,Jake Rogers,Detroit Tigers,Minnesota Twins,1,4,1,1,1,0,1,4,4,1
0,Lars Nootbaar,St. Louis Cardinals,Tampa Bay Rays,0,3,0,1,0,1,0,4,3,0
1,Paul Goldschmidt,St. Louis Cardinals,Tampa Bay Rays,0,4,0,0,0,0,2,4,0,0
2,Nolan Gorman,St. Louis Cardinals,Tampa Bay Rays,0,4,0,1,0,0,2,4,1,0
3,Nolan Arenado,St. Louis Cardinals,Tampa Bay Rays,0,4,1,1,1,0,0,4,4,1
4,Willson Contreras,St. Louis Cardinals,Tampa Bay Rays,0,4,1,1,1,0,1,4,4,1
5,Alec Burleson,St. Louis Cardinals,Tampa Bay Rays,0,4,0,1,0,0,0,4,2,0
6,Jordan Walker,St. Louis Cardinals,Tampa Bay Rays,0,4,0,0,0,0,3,4,0,0
7,Dylan Carlson,St. Louis Cardinals,Tampa Bay Rays,0,3,0,0,0,0,1,3,0,0
8,Tommy Edman,St. Louis Cardinals,Tampa Bay Rays,0,2,0,0,0,1,1,3,0,0
9,Yandy Díaz,Tampa Bay Rays,St. Louis Cardinals,1,4,1,4,1,0,0,4,0,0
10,Wander Franco,Tampa Bay Rays,St. Louis Cardinals,1,4,1,1,0,0,0,4,1,0
11,Brandon Lowe,Tampa Bay Rays,St. Louis Cardinals,1,4,0,1,1,0,2,4,1,0
12,Randy Arozarena,Tampa Bay Rays,St. Louis Cardinals,1,4,0,2,1,0,0,4,0,0
13,Isaac Paredes,Tampa Bay Rays,St. Louis Cardinals,1,3,1,1,1,1,0,4,4,1
14,Luke Raley,Tampa Bay Rays,St. Louis Cardinals,1,4,0,1,0,0,1,4,1,0
15,Jose Siri,Tampa Bay Rays,St. Louis Cardinals,1,4,0,0,0,0,2,4,0,0
16,Josh Lowe,Tampa Bay Rays,St. Louis Cardinals,1,3,1,1,0,0,1,3,1,0
17,Christian Bethancourt,Tampa Bay Rays,St. Louis Cardinals,1,2,0,1,0,0,0,2,1,0
18,Harold Ramírez,Tampa Bay Rays,St. Louis Cardinals,1,1,0,0,0,0,0,1,0,0
19,René Pinto,Tampa Bay Rays,St. Louis Cardinals,1,0,0,0,0,0,0,0,0,0
0,Jose Altuve,Houston Astros,Baltimore Orioles,0,4,2,1,0,1,0,5,1,0
1,Alex Bregman,Houston Astros,Baltimore Orioles,0,5,1,2,0,0,2,5,2,0
2,Yordan Alvarez,Houston Astros,Baltimore Orioles,0,4,1,1,0,1,1,5,1,0
3,Kyle Tucker,Houston Astros,Baltimore Orioles,0,4,2,2,5,1,0,5,5,1
4,Yainer Diaz,Houston Astros,Baltimore Orioles,0,3,0,0,1,0,2,5,0,0
5,José Abreu,Houston Astros,Baltimore Orioles,0,5,0,0,0,0,0,5,0,0
6,Jeremy Peña,Houston Astros,Baltimore Orioles,0,4,0,3,1,0,1,4,0,0
7,Jake Meyers,Houston Astros,Baltimore Orioles,0,4,0,1,0,0,0,4,1,0
8,Martín Maldonado,Houston Astros,Baltimore Orioles,0,3,0,0,0,0,2,3,0,0
9,Jon Singleton,Houston Astros,Baltimore Orioles,0,0,1,0,0,1,0,1,0,0
10,Adley Rutschman,Baltimore Orioles,Houston Astros,1,3,2,1,2,1,0,4,4,1
11,Ryan Mountcastle,Baltimore Orioles,Houston Astros,1,4,1,1,2,0,2,4,4,1
12,Anthony Santander,Baltimore Orioles,Houston Astros,1,3,0,0,0,1,0,4,0,0
13,Ryan McKenna,Baltimore Orioles,Houston Astros,1,0,0,0,0,0,0,0,0,0
14,Austin Hays,Baltimore Orioles,Houston Astros,1,4,0,0,0,0,1,4,0,0
15,Gunnar Henderson,Baltimore Orioles,Houston Astros,1,4,0,1,0,0,0,4,1,0
16,Jordan Westburg,Baltimore Orioles,Houston Astros,1,4,1,2,0,0,0,4,3,0
17,Ramón Urías,Baltimore Orioles,Houston Astros,1,3,1,1,0,0,0,3,0,0
18,Adam Frazier,Baltimore Orioles,Houston Astros,1,1,0,0,0,0,0,1,0,0
19,James McCann,Baltimore Orioles,Houston Astros,1,2,1,1,2,0,0,3,1,0
20,Ryan O'Hearn,Baltimore Orioles,Houston Astros,1,1,0,0,0,0,1,1,0,0
21,Jorge Mateo,Baltimore Orioles,Houston Astros,1,3,0,1,0,0,1,3,1,0
0,Ronald Acuna Jr.,Atlanta Braves,Pittsburgh Pirates,0,3,1,1,1,0,0,4,0,1
1,Forrest Wall,Atlanta Braves,Pittsburgh Pirates,0,2,0,0,0,0,2,2,0,0
2,Ozzie Albies,Atlanta Braves,Pittsburgh Pirates,0,5,1,1,0,0,2,5,1,0
3,Austin Riley,Atlanta Braves,Pittsburgh Pirates,0,3,0,0,0,1,0,5,0,0
4,Matt Olson,Atlanta Braves,Pittsburgh Pirates,0,3,1,1,1,2,1,5,1,0
5,Travis d'Arnaud,Atlanta Braves,Pittsburgh Pirates,0,5,0,3,2,0,1,5,0,0
6,Nicky Lopez,Atlanta Braves,Pittsburgh Pirates,0,0,1,0,0,0,0,0,0,0
7,Sean Murphy,Atlanta Braves,Pittsburgh Pirates,0,0,0,0,0,0,0,0,0,0
8,Marcell Ozuna,Atlanta Braves,Pittsburgh Pirates,0,5,1,1,0,0,1,5,1,0
9,Eddie Rosario,Atlanta Braves,Pittsburgh Pirates,0,2,0,1,0,0,1,2,1,0
10,Kevin Pillar,Atlanta Braves,Pittsburgh Pirates,0,3,1,1,1,0,1,3,1,0
11,Orlando Arcia,Atlanta Braves,Pittsburgh Pirates,0,5,1,3,3,0,0,5,7,1
12,Michael Harris II,Atlanta Braves,Pittsburgh Pirates,0,4,1,2,0,1,1,5,0,0
13,Josh Palacios,Pittsburgh Pirates,Atlanta Braves,1,5,1,1,1,0,0,5,4,1
14,Bryan Reynolds,Pittsburgh Pirates,Atlanta Braves,1,4,2,2,1,1,0,5,5,1
15,Andrew McCutchen,Pittsburgh Pirates,Atlanta Braves,1,3,1,0,0,2,1,5,0,0
16,Jack Suwinski,Pittsburgh Pirates,Atlanta Braves,1,5,0,0,0,0,2,5,0,0
17,Ke'Bryan Hayes,Pittsburgh Pirates,Atlanta Braves,1,3,1,2,3,1,1,4,6,1
18,Alfonso Rivas,Pittsburgh Pirates,Atlanta Braves,1,4,1,2,1,0,2,4,5,1
19,Liover Peguero,Pittsburgh Pirates,Atlanta Braves,1,3,0,1,0,0,1,4,1,0
20,Alika Williams,Pittsburgh Pirates,Atlanta Braves,1,4,0,0,0,0,2,4,0,0
21,Jason Delay,Pittsburgh Pirates,Atlanta Braves,1,3,0,1,0,0,1,3,0,0
22,Endy Rodríguez,Pittsburgh Pirates,Atlanta Braves,1,1,0,0,0,0,1,1,0,0
0,Maikel Garcia,Kansas City Royals,Boston Red Sox,0,5,1,1,0,1,3,6,1,0
1,Bobby Witt,Kansas City Royals,Boston Red Sox,0,5,0,1,0,0,0,6,0,0
2,Michael Massey,Kansas City Royals,Boston Red Sox,0,4,1,2,3,1,0,5,6,1
3,Salvador Perez,Kansas City Royals,Boston Red Sox,0,4,1,2,0,1,2,5,2,0
4,MJ Melendez,Kansas City Royals,Boston Red Sox,0,4,1,1,2,1,1,5,4,1
5,Edward Olivares,Kansas City Royals,Boston Red Sox,0,5,0,2,0,0,1,5,2,0
6,Matt Beaty,Kansas City Royals,Boston Red Sox,0,5,2,2,0,0,0,5,4,0
7,Drew Waters,Kansas City Royals,Boston Red Sox,0,5,2,3,2,0,2,5,6,1
8,Kyle Isbel,Kansas City Royals,Boston Red Sox,0,4,1,1,2,0,0,5,2,0
9,Jarren Duran,Boston Red Sox,Kansas City Royals,1,4,0,1,1,0,1,4,2,0
10,Masataka Yoshida,Boston Red Sox,Kansas City Royals,1,3,0,0,0,1,0,4,0,0
11,Trevor Story,Boston Red Sox,Kansas City Royals,1,4,0,0,0,0,3,4,0,0
12,Rafael Devers,Boston Red Sox,Kansas City Royals,1,4,0,0,0,0,1,4,0,0
13,Triston Casas,Boston Red Sox,Kansas City Royals,1,4,0,2,0,0,1,4,2,0
14,Adam Duvall,Boston Red Sox,Kansas City Royals,1,4,1,1,1,0,1,4,4,1
15,Alex Verdugo,Boston Red Sox,Kansas City Royals,1,3,2,1,0,1,1,4,2,0
16,Pablo Reyes,Boston Red Sox,Kansas City Royals,1,4,0,0,0,0,0,4,0,0
17,Connor Wong,Boston Red Sox,Kansas City Royals,1,3,0,1,1,0,0,3,1,0
0,Whit Merrifield,Toronto Blue Jays,Cleveland Guardians,0,4,0,3,0,0,0,4,3,0
1,Brandon Belt,Toronto Blue Jays,Cleveland Guardians,0,4,0,1,0,0,2,4,1,0
2,Vladimir Guerrero Jr.,Toronto Blue Jays,Cleveland Guardians,0,4,0,2,0,0,0,4,0,0
3,George Springer,Toronto Blue Jays,Cleveland Guardians,0,4,0,1,0,0,1,4,1,0
4,Daulton Varsho,Toronto Blue Jays,Cleveland Guardians,0,4,0,1,0,0,1,4,1,0
5,Danny Jansen,Toronto Blue Jays,Cleveland Guardians,0,4,0,0,0,0,1,4,0,0
6,Cavan Biggio,Toronto Blue Jays,Cleveland Guardians,0,4,0,0,0,0,1,4,0,0
7,Santiago Espinal,Toronto Blue Jays,Cleveland Guardians,0,2,0,0,0,0,1,3,0,0
8,Matt Chapman,Toronto Blue Jays,Cleveland Guardians,0,1,0,1,0,0,0,1,1,0
9,Paul DeJong,Toronto Blue Jays,Cleveland Guardians,0,3,0,0,0,0,1,3,0,0
10,Alejandro Kirk,Toronto Blue Jays,Cleveland Guardians,0,1,0,0,0,0,0,1,0,0
11,Steven Kwan,Cleveland Guardians,Toronto Blue Jays,1,4,0,0,0,0,0,4,0,0
12,Andrés Giménez,Cleveland Guardians,Toronto Blue Jays,1,2,0,0,0,1,0,3,0,0
13,José Ramírez,Cleveland Guardians,Toronto Blue Jays,1,3,0,0,0,0,0,3,0,0
14,Oscar Gonzalez,Cleveland Guardians,Toronto Blue Jays,1,3,1,1,0,0,0,3,1,0
15,Ramón Laureano,Cleveland Guardians,Toronto Blue Jays,1,3,0,1,1,0,2,3,0,0
16,Brayan Rocchio,Cleveland Guardians,Toronto Blue Jays,1,3,0,1,0,0,1,3,2,0
17,Gabriel Arias,Cleveland Guardians,Toronto Blue Jays,1,3,0,0,0,0,2,3,0,0
18,Bo Naylor,Cleveland Guardians,Toronto Blue Jays,1,3,0,0,0,0,2,3,0,0
19,Myles Straw,Cleveland Guardians,Toronto Blue Jays,1,3,0,0,0,0,0,3,0,0
0,Mike Tauchman,Chicago Cubs,New York Mets,0,3,1,2,1,1,1,4,5,1
1,Nico Hoerner,Chicago Cubs,New York Mets,0,4,0,1,0,0,1,4,1,0
2,Ian Happ,Chicago Cubs,New York Mets,0,4,0,0,0,0,2,4,0,0
3,Cody Bellinger,Chicago Cubs,New York Mets,0,4,1,1,1,0,2,4,4,1
4,Dansby Swanson,Chicago Cubs,New York Mets,0,4,0,0,0,0,1,4,0,0
5,Jeimer Candelario,Chicago Cubs,New York Mets,0,4,0,2,0,0,0,4,3,0
6,Christopher Morel,Chicago Cubs,New York Mets,0,3,1,0,0,1,3,4,0,0
7,Yan Gomes,Chicago Cubs,New York Mets,0,4,0,2,1,0,1,4,3,0
8,Nick Madrigal,Chicago Cubs,New York Mets,0,4,0,0,0,0,0,4,0,0
9,Brandon Nimmo,New York Mets,Chicago Cubs,1,4,0,1,0,0,0,4,1,0
10,Jeff McNeil,New York Mets,Chicago Cubs,1,4,1,1,0,0,1,4,1,0
11,Francisco Lindor,New York Mets,Chicago Cubs,1,4,0,1,0,0,2,4,1,0
12,Pete Alonso,New York Mets,Chicago Cubs,1,4,1,1,2,0,0,4,4,1
13,Daniel Vogelbach,New York Mets,Chicago Cubs,1,4,0,0,0,0,1,4,0,0
14,Abraham Almonte,New York Mets,Chicago Cubs,1,3,0,0,0,0,2,3,0,0
15,Jonathan Araúz,New York Mets,Chicago Cubs,1,0,0,0,0,0,0,0,0,0
16,Mark Vientos,New York Mets,Chicago Cubs,1,3,0,1,0,0,1,3,1,0
17,Omar Narváez,New York Mets,Chicago Cubs,1,3,0,1,0,0,0,3,0,0
18,Danny Mendick,New York Mets,Chicago Cubs,1,0,0,0,0,0,0,0,0,0
19,Rafael Ortega,New York Mets,Chicago Cubs,1,2,0,0,0,0,0,2,0,0
20,Francisco Alvarez,New York Mets,Chicago Cubs,1,1,0,0,0,0,0,1,0,0
0,Jake Bauers,New York Yankees,Chicago White Sox,0,3,0,1,1,1,1,5,0,0
1,Aaron Judge,New York Yankees,Chicago White Sox,0,2,1,1,1,3,1,5,4,1
2,Gleyber Torres,New York Yankees,Chicago White Sox,0,5,0,1,0,0,3,5,0,0
3,Oswaldo Cabrera,New York Yankees,Chicago White Sox,0,0,0,0,0,0,0,0,0,0
4,Giancarlo Stanton,New York Yankees,Chicago White Sox,0,4,1,1,0,0,3,4,0,0
5,Greg Allen,New York Yankees,Chicago White Sox,0,1,0,0,0,0,1,1,0,0
6,Billy McKinney,New York Yankees,Chicago White Sox,0,5,1,2,0,0,3,5,1,0
7,Isiah Kiner-Falefa,New York Yankees,Chicago White Sox,0,5,1,2,2,0,2,5,0,0
8,Harrison Bader,New York Yankees,Chicago White Sox,0,5,2,3,1,0,1,5,3,0
9,Anthony Volpe,New York Yankees,Chicago White Sox,0,4,0,1,0,1,1,5,0,0
10,Ben Rortvedt,New York Yankees,Chicago White Sox,0,2,0,0,0,1,1,3,0,0
11,Kyle Higashioka,New York Yankees,Chicago White Sox,0,1,1,1,2,0,0,1,4,1
12,Elvis Andrus,Chicago White Sox,New York Yankees,1,4,0,0,0,0,1,4,0,0
13,Andrew Benintendi,Chicago White Sox,New York Yankees,1,4,0,1,0,0,2,4,0,0
14,Luis Robert Jr.,Chicago White Sox,New York Yankees,1,4,1,1,1,0,0,4,0,1
15,Eloy Jiménez,Chicago White Sox,New York Yankees,1,4,0,2,0,0,1,4,0,0
16,Yoán Moncada,Chicago White Sox,New York Yankees,1,3,0,1,0,1,1,4,0,0
17,Andrew Vaughn,Chicago White Sox,New York Yankees,1,4,0,0,0,0,3,4,0,0
18,Yasmani Grandal,Chicago White Sox,New York Yankees,1,1,0,0,0,0,0,2,0,0
19,Carlos Pérez,Chicago White Sox,New York Yankees,1,2,0,0,0,0,1,2,0,0
20,Gavin Sheets,Chicago White Sox,New York Yankees,1,4,0,0,0,0,3,4,0,0
21,Zach Remillard,Chicago White Sox,New York Yankees,1,3,0,1,0,0,1,3,1,0
0,Jurickson Profar,Colorado Rockies,Milwaukee Brewers,0,3,0,0,0,0,0,4,0,0
1,Cole Tucker,Colorado Rockies,Milwaukee Brewers,0,0,1,0,1,1,0,1,0,0
2,Ezequiel Tovar,Colorado Rockies,Milwaukee Brewers,0,3,0,1,1,2,0,5,1,0
3,Ryan McMahon,Colorado Rockies,Milwaukee Brewers,0,4,0,0,1,1,1,5,0,0
4,Elias Díaz,Colorado Rockies,Milwaukee Brewers,0,3,1,1,1,1,0,4,0,0
5,Austin Wynns,Colorado Rockies,Milwaukee Brewers,0,1,0,0,0,0,1,1,0,0
6,Nolan Jones,Colorado Rockies,Milwaukee Brewers,0,4,2,2,3,0,0,5,8,2
7,Elehuris Montero,Colorado Rockies,Milwaukee Brewers,0,5,0,0,0,0,4,5,0,0
8,Alan Trejo,Colorado Rockies,Milwaukee Brewers,0,1,0,0,0,2,0,3,0,0
9,Harold Castro,Colorado Rockies,Milwaukee Brewers,0,1,1,0,0,0,0,1,0,0
10,Michael Toglia,Colorado Rockies,Milwaukee Brewers,0,3,1,1,0,1,0,4,0,0
11,Brenton Doyle,Colorado Rockies,Milwaukee Brewers,0,4,1,1,0,0,1,4,0,0
12,Christian Yelich,Milwaukee Brewers,Colorado Rockies,1,5,0,1,0,0,1,5,1,0
13,William Contreras,Milwaukee Brewers,Colorado Rockies,1,4,1,1,1,0,0,4,4,1
14,Mark Canha,Milwaukee Brewers,Colorado Rockies,1,4,0,1,1,0,0,4,2,0
15,Tyrone Taylor,Milwaukee Brewers,Colorado Rockies,1,3,0,0,0,0,0,3,0,0
16,Sal Frelick,Milwaukee Brewers,Colorado Rockies,1,1,0,0,0,0,0,1,0,0
17,Andruw Monasterio,Milwaukee Brewers,Colorado Rockies,1,4,1,3,1,0,1,4,6,1
18,Joey Wiemer,Milwaukee Brewers,Colorado Rockies,1,4,0,2,0,0,2,4,2,0
19,Victor Caratini,Milwaukee Brewers,Colorado Rockies,1,4,0,0,0,0,1,4,0,0
20,Brice Turang,Milwaukee Brewers,Colorado Rockies,1,4,0,0,0,0,1,4,0,0
21,Brian Anderson,Milwaukee Brewers,Colorado Rockies,1,4,1,1,0,0,1,4,0,0
0,LaMonte Wade Jr.,San Francisco Giants,Los Angeles Angels,0,3,1,0,0,1,1,4,0,0
1,Joc Pederson,San Francisco Giants,Los Angeles Angels,0,3,0,1,1,0,1,3,1,0
2,Patrick Bailey,San Francisco Giants,Los Angeles Angels,0,1,1,1,0,0,0,1,1,0
3,Wilmer Flores,San Francisco Giants,Los Angeles Angels,0,3,1,2,4,0,0,4,5,1
4,Michael Conforto,San Francisco Giants,Los Angeles Angels,0,4,0,0,0,0,1,4,0,0
5,J.D. Davis,San Francisco Giants,Los Angeles Angels,0,4,0,0,0,0,1,4,0,0
6,Blake Sabol,San Francisco Giants,Los Angeles Angels,0,4,0,0,0,0,1,4,0,0
7,Thairo Estrada,San Francisco Giants,Los Angeles Angels,0,4,0,0,0,0,3,4,0,0
8,Brandon Crawford,San Francisco Giants,Los Angeles Angels,0,1,1,0,0,1,0,2,0,0
9,Mark Mathias,San Francisco Giants,Los Angeles Angels,0,1,0,0,0,0,0,1,0,0
10,Austin Slater,San Francisco Giants,Los Angeles Angels,0,1,0,0,0,0,0,1,0,0
11,AJ Pollock,San Francisco Giants,Los Angeles Angels,0,0,0,0,0,0,0,0,0,0
12,Luis Matos,San Francisco Giants,Los Angeles Angels,0,3,1,1,0,1,0,4,1,0
13,Luis Rengifo,Los Angeles Angels,San Francisco Giants,1,5,1,2,0,0,1,5,4,0
14,Andrew Velazquez,Los Angeles Angels,San Francisco Giants,1,0,0,0,0,0,0,0,0,0
15,Shohei Ohtani,Los Angeles Angels,San Francisco Giants,1,4,1,1,1,1,0,5,1,0
16,Brandon Drury,Los Angeles Angels,San Francisco Giants,1,5,3,3,1,0,1,5,7,1
17,C.J. Cron,Los Angeles Angels,San Francisco Giants,1,3,0,1,0,1,1,4,0,0
18,Mike Moustakas,Los Angeles Angels,San Francisco Giants,1,3,1,2,2,0,0,4,3,0
19,Randal Grichuk,Los Angeles Angels,San Francisco Giants,1,4,0,0,0,0,1,4,0,0
20,Hunter Renfroe,Los Angeles Angels,San Francisco Giants,1,4,1,2,2,0,0,4,3,0
21,Mickey Moniak,Los Angeles Angels,San Francisco Giants,1,4,0,1,0,0,0,4,2,0
22,Chad Wallach,Los Angeles Angels,San Francisco Giants,1,3,0,0,0,0,1,3,0,0
23,Matt Thaiss,Los Angeles Angels,San Francisco Giants,1,0,0,0,1,0,0,1,0,0
0,Mookie Betts,Los Angeles Dodgers,Arizona Diamondbacks,0,4,1,2,2,1,1,5,3,0
1,Freddie Freeman,Los Angeles Dodgers,Arizona Diamondbacks,0,5,1,3,1,0,1,5,4,0
2,Will Smith,Los Angeles Dodgers,Arizona Diamondbacks,0,4,0,1,0,0,0,4,1,0
3,Max Muncy,Los Angeles Dodgers,Arizona Diamondbacks,0,3,0,0,1,0,1,4,0,0
4,David Peralta,Los Angeles Dodgers,Arizona Diamondbacks,0,3,1,1,0,0,0,3,1,0
5,Miguel Rojas,Los Angeles Dodgers,Arizona Diamondbacks,0,1,0,1,0,0,0,1,1,0
