,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Kyle Schwarber,Philadelphia Phillies,Miami Marlins,0,2,0,1,0,2,0,4,1,0
1,Jake Cave,Philadelphia Phillies,Miami Marlins,0,0,1,0,0,0,0,0,0,0
2,Alec Bohm,Philadelphia Phillies,Miami Marlins,0,4,0,1,0,0,1,4,0,0
3,Bryce Harper,Philadelphia Phillies,Miami Marlins,0,4,1,2,1,0,1,4,3,0
4,Nick Castellanos,Philadelphia Phillies,Miami Marlins,0,4,1,1,2,0,0,4,4,0
5,Bryson Stott,Philadelphia Phillies,Miami Marlins,0,4,0,0,0,0,0,4,0,0
6,Trea Turner,Philadelphia Phillies,Miami Marlins,0,4,0,0,0,0,2,4,0,0
7,Brandon Marsh,Philadelphia Phillies,Miami Marlins,0,3,0,0,0,0,1,3,0,0
8,Garrett Stubbs,Philadelphia Phillies,Miami Marlins,0,3,0,1,0,0,0,3,2,0
9,Johan Rojas,Philadelphia Phillies,Miami Marlins,0,3,0,0,0,0,1,3,0,0
10,Luis Arraez,Miami Marlins,Philadelphia Phillies,1,5,1,2,0,0,0,5,3,0
11,Jorge Soler,Miami Marlins,Philadelphia Phillies,1,4,0,1,0,1,0,5,1,0
12,Bryan De La Cruz,Miami Marlins,Philadelphia Phillies,1,4,0,2,0,1,1,5,0,0
13,Avisaíl García,Miami Marlins,Philadelphia Phillies,1,4,0,2,1,0,1,4,0,0
14,Jesús Sánchez,Miami Marlins,Philadelphia Phillies,1,3,0,1,0,0,1,4,0,0
15,Garrett Hampson,Miami Marlins,Philadelphia Phillies,1,0,0,0,0,0,0,0,0,0
16,Jon Berti,Miami Marlins,Philadelphia Phillies,1,4,0,1,0,0,0,4,1,0
17,Yuli Gurriel,Miami Marlins,Philadelphia Phillies,1,3,0,2,0,1,1,4,2,0
18,Joey Wendle,Miami Marlins,Philadelphia Phillies,1,4,0,0,0,0,1,4,0,0
19,Jacob Stallings,Miami Marlins,Philadelphia Phillies,1,3,0,0,0,1,0,4,0,0
0,Yandy Díaz,Tampa Bay Rays,New York Yankees,0,4,1,1,1,1,1,5,0,0
1,Wander Franco,Tampa Bay Rays,New York Yankees,0,4,1,1,0,1,1,5,1,0
2,Harold Ramírez,Tampa Bay Rays,New York Yankees,0,3,1,1,0,1,0,4,0,0
3,Randy Arozarena,Tampa Bay Rays,New York Yankees,0,3,1,1,2,1,1,4,1,0
4,Isaac Paredes,Tampa Bay Rays,New York Yankees,0,3,1,0,0,1,0,4,0,0
5,Brandon Lowe,Tampa Bay Rays,New York Yankees,0,3,0,1,1,1,1,4,1,0
6,Jose Siri,Tampa Bay Rays,New York Yankees,0,4,0,0,0,0,1,4,0,0
7,Manuel Margot,Tampa Bay Rays,New York Yankees,0,4,0,1,1,0,1,4,0,0
8,Christian Bethancourt,Tampa Bay Rays,New York Yankees,0,3,0,0,0,1,0,4,0,0
9,Jake Bauers,New York Yankees,Tampa Bay Rays,1,3,0,1,0,0,1,3,2,0
10,Harrison Bader,New York Yankees,Tampa Bay Rays,1,1,1,1,0,0,0,1,2,0
11,Aaron Judge,New York Yankees,Tampa Bay Rays,1,4,0,1,0,0,0,4,1,0
12,Gleyber Torres,New York Yankees,Tampa Bay Rays,1,4,1,1,1,0,1,4,2,0
13,Anthony Rizzo,New York Yankees,Tampa Bay Rays,1,4,0,1,0,0,0,4,0,0
14,DJ LeMahieu,New York Yankees,Tampa Bay Rays,1,4,0,1,1,0,1,4,1,0
15,Isiah Kiner-Falefa,New York Yankees,Tampa Bay Rays,1,3,0,1,0,0,1,3,0,0
16,Giancarlo Stanton,New York Yankees,Tampa Bay Rays,1,1,0,0,0,0,1,1,0,0
17,Billy McKinney,New York Yankees,Tampa Bay Rays,1,3,0,0,0,0,0,3,0,0
18,Anthony Volpe,New York Yankees,Tampa Bay Rays,1,3,0,0,0,0,1,3,0,0
19,Kyle Higashioka,New York Yankees,Tampa Bay Rays,1,3,0,0,0,0,1,3,0,0
0,Zach McKinstry,Detroit Tigers,Pittsburgh Pirates,0,3,0,1,0,0,0,3,2,0
1,Andy Ibáñez,Detroit Tigers,Pittsburgh Pirates,0,1,0,0,0,0,1,1,0,0
2,Riley Greene,Detroit Tigers,Pittsburgh Pirates,0,4,0,1,0,0,0,4,2,0
3,Spencer Torkelson,Detroit Tigers,Pittsburgh Pirates,0,2,0,1,0,2,0,4,1,0
4,Kerry Carpenter,Detroit Tigers,Pittsburgh Pirates,0,4,0,0,0,0,1,4,0,0
5,Matt Vierling,Detroit Tigers,Pittsburgh Pirates,0,4,0,0,0,0,2,4,0,0
6,Javier Báez,Detroit Tigers,Pittsburgh Pirates,0,4,1,1,0,0,1,4,0,0
7,Miguel Cabrera,Detroit Tigers,Pittsburgh Pirates,0,3,0,1,0,0,0,3,0,0
8,Akil Baddoo,Detroit Tigers,Pittsburgh Pirates,0,3,0,1,1,0,1,3,0,0
9,Jake Rogers,Detroit Tigers,Pittsburgh Pirates,0,3,0,0,0,0,2,3,0,0
10,Josh Palacios,Pittsburgh Pirates,Detroit Tigers,1,3,0,0,1,0,0,4,0,0
11,Bryan Reynolds,Pittsburgh Pirates,Detroit Tigers,1,4,0,1,0,0,0,4,1,0
12,Andrew McCutchen,Pittsburgh Pirates,Detroit Tigers,1,4,0,1,0,0,1,4,1,0
13,Jack Suwinski,Pittsburgh Pirates,Detroit Tigers,1,4,0,0,0,0,1,4,0,0
14,Connor Joe,Pittsburgh Pirates,Detroit Tigers,1,4,1,1,0,0,1,4,1,0
15,Endy Rodríguez,Pittsburgh Pirates,Detroit Tigers,1,3,1,1,1,0,1,3,0,0
16,Jared Triolo,Pittsburgh Pirates,Detroit Tigers,1,3,1,1,0,0,2,3,1,0
17,Liover Peguero,Pittsburgh Pirates,Detroit Tigers,1,3,1,1,2,0,1,3,4,1
18,Alika Williams,Pittsburgh Pirates,Detroit Tigers,1,3,0,2,0,0,0,3,3,0
0,Christian Yelich,Milwaukee Brewers,Washington Nationals,0,5,0,0,0,0,2,5,0,0
1,William Contreras,Milwaukee Brewers,Washington Nationals,0,4,0,1,1,0,1,4,2,0
2,Carlos Santana,Milwaukee Brewers,Washington Nationals,0,4,0,0,0,0,0,4,0,0
3,Willy Adames,Milwaukee Brewers,Washington Nationals,0,3,2,1,0,1,0,4,2,0
4,Sal Frelick,Milwaukee Brewers,Washington Nationals,0,3,0,0,0,1,1,4,0,0
5,Mark Canha,Milwaukee Brewers,Washington Nationals,0,3,1,0,0,1,0,4,0,0
6,Andruw Monasterio,Milwaukee Brewers,Washington Nationals,0,3,1,1,1,1,0,4,1,0
7,Brice Turang,Milwaukee Brewers,Washington Nationals,0,4,2,2,2,0,0,4,2,0
8,Joey Wiemer,Milwaukee Brewers,Washington Nationals,0,4,0,1,2,0,2,4,0,0
9,CJ Abrams,Washington Nationals,Milwaukee Brewers,1,4,0,2,2,0,1,4,3,0
10,Lane Thomas,Washington Nationals,Milwaukee Brewers,1,4,0,0,0,0,3,4,0,0
11,Joey Meneses,Washington Nationals,Milwaukee Brewers,1,4,0,0,0,0,0,4,0,0
12,Dominic Smith,Washington Nationals,Milwaukee Brewers,1,4,1,2,0,0,1,4,2,0
13,Keibert Ruiz,Washington Nationals,Milwaukee Brewers,1,4,0,1,0,0,0,4,1,0
14,Luis García,Washington Nationals,Milwaukee Brewers,1,4,0,0,0,0,1,4,0,0
15,Corey Dickerson,Washington Nationals,Milwaukee Brewers,1,3,2,1,0,1,1,4,3,0
16,Jake Alu,Washington Nationals,Milwaukee Brewers,1,3,1,1,1,0,2,3,0,0
17,Alex Call,Washington Nationals,Milwaukee Brewers,1,2,0,0,1,1,1,3,0,0
0,Adley Rutschman,Baltimore Orioles,Toronto Blue Jays,0,4,2,2,1,1,0,5,3,0
1,James McCann,Baltimore Orioles,Toronto Blue Jays,0,0,0,0,0,0,0,0,0,0
2,Ryan Mountcastle,Baltimore Orioles,Toronto Blue Jays,0,4,3,3,2,1,0,5,5,0
3,Anthony Santander,Baltimore Orioles,Toronto Blue Jays,0,4,1,3,4,1,0,5,6,1
4,Colton Cowser,Baltimore Orioles,Toronto Blue Jays,0,0,0,0,0,0,0,0,0,0
5,Austin Hays,Baltimore Orioles,Toronto Blue Jays,0,4,1,0,0,1,0,5,0,0
6,Gunnar Henderson,Baltimore Orioles,Toronto Blue Jays,0,5,2,3,4,0,1,5,6,1
