,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
9,Yu Chang,Boston Red Sox,Oakland Athletics,0,2,0,0,0,0,1,2,0,0
10,Triston Casas,Boston Red Sox,Oakland Athletics,0,2,0,0,0,0,2,2,0,0
11,Tony Kemp,Oakland Athletics,Boston Red Sox,1,3,1,2,0,0,0,4,2,0
12,JJ Bleday,Oakland Athletics,Boston Red Sox,1,4,1,2,2,0,0,4,6,1
13,Jordan Diaz,Oakland Athletics,Boston Red Sox,1,4,0,2,0,0,1,4,2,0
14,Seth Brown,Oakland Athletics,Boston Red Sox,1,1,0,0,0,1,0,2,0,0
15,Brent Rooker,Oakland Athletics,Boston Red Sox,1,2,0,0,0,0,1,2,0,0
16,Tyler Soderstrom,Oakland Athletics,Boston Red Sox,1,4,0,0,0,0,2,4,0,0
17,Aledmys Díaz,Oakland Athletics,Boston Red Sox,1,0,0,0,0,0,0,0,0,0
18,Shea Langeliers,Oakland Athletics,Boston Red Sox,1,4,1,1,0,0,1,4,2,0
19,Jace Peterson,Oakland Athletics,Boston Red Sox,1,2,2,1,2,2,0,4,4,1
20,Cody Thomas,Oakland Athletics,Boston Red Sox,1,4,1,2,2,0,1,4,5,1
21,Nick Allen,Oakland Athletics,Boston Red Sox,1,4,0,0,0,0,3,4,0,0
0,Christian Yelich,Milwaukee Brewers,Philadelphia Phillies,0,5,0,1,1,0,2,5,2,0
1,William Contreras,Milwaukee Brewers,Philadelphia Phillies,0,5,0,3,2,0,0,5,5,0
2,Willy Adames,Milwaukee Brewers,Philadelphia Phillies,0,4,0,1,0,1,1,5,1,0
3,Owen Miller,Milwaukee Brewers,Philadelphia Phillies,0,5,0,0,0,0,0,5,0,0
4,Tyrone Taylor,Milwaukee Brewers,Philadelphia Phillies,0,4,0,0,0,0,0,4,0,0
5,Jahmai Jones,Milwaukee Brewers,Philadelphia Phillies,0,2,1,0,0,0,1,2,0,0
6,Brice Turang,Milwaukee Brewers,Philadelphia Phillies,0,1,0,0,0,1,0,2,0,0
7,Andruw Monasterio,Milwaukee Brewers,Philadelphia Phillies,0,4,1,2,0,0,0,4,2,0
8,Blake Perkins,Milwaukee Brewers,Philadelphia Phillies,0,3,2,2,2,1,0,4,3,0
9,Joey Wiemer,Milwaukee Brewers,Philadelphia Phillies,0,4,1,1,0,0,1,4,2,0
10,Kyle Schwarber,Philadelphia Phillies,Milwaukee Brewers,1,4,0,1,2,0,1,4,1,0
11,Trea Turner,Philadelphia Phillies,Milwaukee Brewers,1,4,0,0,0,0,0,4,0,0
12,Nick Castellanos,Philadelphia Phillies,Milwaukee Brewers,1,4,1,1,1,0,2,4,4,1
13,Bryce Harper,Philadelphia Phillies,Milwaukee Brewers,1,4,0,1,0,0,1,4,1,0
14,J.T. Realmuto,Philadelphia Phillies,Milwaukee Brewers,1,4,0,1,0,0,3,4,1,0
15,Bryson Stott,Philadelphia Phillies,Milwaukee Brewers,1,4,0,1,0,0,0,4,1,0
16,Alec Bohm,Philadelphia Phillies,Milwaukee Brewers,1,4,1,0,0,0,1,4,0,0
17,Brandon Marsh,Philadelphia Phillies,Milwaukee Brewers,1,3,1,2,0,0,1,3,3,0
18,Edmundo Sosa,Philadelphia Phillies,Milwaukee Brewers,1,2,0,0,0,0,1,2,0,0
19,Darick Hall,Philadelphia Phillies,Milwaukee Brewers,1,1,0,0,0,0,0,1,0,0
0,Oswald Peraza,New York Yankees,Los Angeles Angels,0,4,0,0,0,1,4,5,0,0
1,Gleyber Torres,New York Yankees,Los Angeles Angels,0,5,0,1,0,0,0,5,1,0
2,Giancarlo Stanton,New York Yankees,Los Angeles Angels,0,4,1,1,1,1,2,5,4,1
3,DJ LeMahieu,New York Yankees,Los Angeles Angels,0,4,0,1,0,0,2,4,0,0
4,Anthony Volpe,New York Yankees,Los Angeles Angels,0,4,0,0,0,0,2,4,0,0
5,Franchy Cordero,New York Yankees,Los Angeles Angels,0,4,2,3,1,0,1,4,7,1
6,Harrison Bader,New York Yankees,Los Angeles Angels,0,2,0,0,0,0,1,3,0,0
7,Isiah Kiner-Falefa,New York Yankees,Los Angeles Angels,0,1,0,0,0,0,1,1,0,0
8,Kyle Higashioka,New York Yankees,Los Angeles Angels,0,4,0,2,1,0,1,4,2,0
9,Oswaldo Cabrera,New York Yankees,Los Angeles Angels,0,3,0,0,0,1,2,4,0,0
10,Zach Neto,Los Angeles Angels,New York Yankees,1,5,1,2,0,0,1,5,2,0
11,Shohei Ohtani,Los Angeles Angels,New York Yankees,1,1,2,0,0,4,1,5,0,0
12,Taylor Ward,Los Angeles Angels,New York Yankees,1,4,2,2,3,1,1,5,6,1
13,Mickey Moniak,Los Angeles Angels,New York Yankees,1,5,0,1,1,0,1,5,1,0
14,Eduardo Escobar,Los Angeles Angels,New York Yankees,1,4,0,0,1,1,0,5,0,0
15,Hunter Renfroe,Los Angeles Angels,New York Yankees,1,2,1,0,0,2,0,4,0,0
16,Luis Rengifo,Los Angeles Angels,New York Yankees,1,2,1,1,2,2,1,4,4,1
17,Michael Stefanic,Los Angeles Angels,New York Yankees,1,3,0,0,0,0,0,3,0,0
18,Andrew Velazquez,Los Angeles Angels,New York Yankees,1,1,0,0,0,0,0,1,0,0
19,Chad Wallach,Los Angeles Angels,New York Yankees,1,3,0,0,0,1,1,4,0,0
0,Ha-Seong Kim,San Diego Padres,Toronto Blue Jays,0,4,1,2,0,0,1,5,0,0
1,Fernando Tatis Jr.,San Diego Padres,Toronto Blue Jays,0,5,0,2,0,0,2,5,0,0
2,Juan Soto,San Diego Padres,Toronto Blue Jays,0,2,0,0,0,3,2,5,0,0
3,Manny Machado,San Diego Padres,Toronto Blue Jays,0,5,0,1,2,0,1,5,1,0
4,Xander Bogaerts,San Diego Padres,Toronto Blue Jays,0,4,0,1,0,0,1,4,1,0
5,Jake Cronenworth,San Diego Padres,Toronto Blue Jays,0,4,0,0,0,0,2,4,0,0
6,Luis Campusano,San Diego Padres,Toronto Blue Jays,0,4,0,0,0,0,0,4,0,0
7,Taylor Kohlwey,San Diego Padres,Toronto Blue Jays,0,4,0,1,0,0,1,4,1,0
8,Trent Grisham,San Diego Padres,Toronto Blue Jays,0,3,1,0,0,1,2,4,0,0
9,George Springer,Toronto Blue Jays,San Diego Padres,1,5,0,1,0,0,1,5,0,0
10,Bo Bichette,Toronto Blue Jays,San Diego Padres,1,3,0,2,0,1,0,4,2,0
11,Brandon Belt,Toronto Blue Jays,San Diego Padres,1,3,0,1,0,1,1,4,0,0
12,Cavan Biggio,Toronto Blue Jays,San Diego Padres,1,0,0,0,0,0,0,0,0,0
13,Vladimir Guerrero Jr.,Toronto Blue Jays,San Diego Padres,1,4,0,1,0,0,1,4,0,0
14,Matt Chapman,Toronto Blue Jays,San Diego Padres,1,3,0,0,0,1,1,4,0,0
15,Whit Merrifield,Toronto Blue Jays,San Diego Padres,1,4,0,0,0,0,1,4,0,0
16,Daulton Varsho,Toronto Blue Jays,San Diego Padres,1,3,0,0,0,0,3,3,0,0
17,Santiago Espinal,Toronto Blue Jays,San Diego Padres,1,1,0,0,0,0,0,1,0,0
18,Danny Jansen,Toronto Blue Jays,San Diego Padres,1,3,0,0,0,0,1,4,0,0
19,Kevin Kiermaier,Toronto Blue Jays,San Diego Padres,1,3,0,1,0,0,0,3,1,0
20,Alejandro Kirk,Toronto Blue Jays,San Diego Padres,1,1,0,0,0,0,1,1,0,0
0,Joc Pederson,San Francisco Giants,Cincinnati Reds,0,4,0,1,0,0,0,4,1,0
1,Mike Yastrzemski,San Francisco Giants,Cincinnati Reds,0,4,0,0,0,0,0,4,0,0
2,Wilmer Flores,San Francisco Giants,Cincinnati Reds,0,4,0,1,0,0,0,4,1,0
3,Michael Conforto,San Francisco Giants,Cincinnati Reds,0,3,0,1,0,0,1,4,1,0
4,Luis Matos,San Francisco Giants,Cincinnati Reds,0,4,0,1,0,0,0,4,2,0
5,Blake Sabol,San Francisco Giants,Cincinnati Reds,0,4,1,2,1,0,1,4,5,1
6,David Villar,San Francisco Giants,Cincinnati Reds,0,3,1,0,0,0,3,4,0,0
7,Brett Wisely,San Francisco Giants,Cincinnati Reds,0,3,0,0,0,1,1,4,0,0
8,Casey Schmitt,San Francisco Giants,Cincinnati Reds,0,2,0,0,0,1,1,3,0,0
9,Elly De La Cruz,Cincinnati Reds,San Francisco Giants,1,4,0,0,0,0,0,4,0,0
10,TJ Friedl,Cincinnati Reds,San Francisco Giants,1,3,0,1,0,0,0,3,2,0
11,Matt McLain,Cincinnati Reds,San Francisco Giants,1,3,0,0,0,0,0,3,0,0
12,Jake Fraley,Cincinnati Reds,San Francisco Giants,1,3,0,0,0,0,0,3,0,0
13,Spencer Steer,Cincinnati Reds,San Francisco Giants,1,3,0,0,0,0,1,3,0,0
14,Joey Votto,Cincinnati Reds,San Francisco Giants,1,3,0,0,0,0,1,3,0,0
15,Christian Encarnacion-Strand,Cincinnati Reds,San Francisco Giants,1,3,1,1,0,0,0,3,0,0
16,Nick Senzel,Cincinnati Reds,San Francisco Giants,1,0,0,0,0,0,0,0,0,0
17,Tyler Stephenson,Cincinnati Reds,San Francisco Giants,1,3,1,1,0,0,1,3,1,0
18,Will Benson,Cincinnati Reds,San Francisco Giants,1,3,1,1,3,0,1,3,4,1
0,Andrew Benintendi,Chicago White Sox,New York Mets,0,4,0,1,0,0,0,4,1,0
1,Tim Anderson,Chicago White Sox,New York Mets,0,4,0,0,0,0,1,4,0,0
2,Luis Robert Jr.,Chicago White Sox,New York Mets,0,4,1,1,1,0,2,4,0,1
3,Jake Burger,Chicago White Sox,New York Mets,0,3,0,0,0,1,1,4,0,0
4,Yasmani Grandal,Chicago White Sox,New York Mets,0,3,0,0,0,0,1,3,0,0
5,Gavin Sheets,Chicago White Sox,New York Mets,0,3,0,1,0,0,1,3,1,0
6,Carlos Pérez,Chicago White Sox,New York Mets,0,3,0,0,0,0,1,3,0,0
7,Oscar Colás,Chicago White Sox,New York Mets,0,3,0,0,0,0,0,3,0,0
8,Elvis Andrus,Chicago White Sox,New York Mets,0,3,0,0,0,0,0,3,0,0
9,Brandon Nimmo,New York Mets,Chicago White Sox,1,4,0,1,1,0,0,4,2,0
10,Tommy Pham,New York Mets,Chicago White Sox,1,2,0,0,0,2,0,4,0,0
11,Francisco Lindor,New York Mets,Chicago White Sox,1,3,0,0,0,1,1,4,0,0
12,Pete Alonso,New York Mets,Chicago White Sox,1,3,1,0,0,1,0,4,0,0
13,Jeff McNeil,New York Mets,Chicago White Sox,1,3,1,0,0,0,0,4,0,0
14,Francisco Alvarez,New York Mets,Chicago White Sox,1,4,1,2,1,0,1,4,2,0
15,Daniel Vogelbach,New York Mets,Chicago White Sox,1,3,0,1,0,1,0,4,1,0
16,Brett Baty,New York Mets,Chicago White Sox,1,3,2,1,2,0,0,3,4,1
17,Luis Guillorme,New York Mets,Chicago White Sox,1,2,0,0,1,0,1,3,0,0
0,Jake McCarthy,Arizona Diamondbacks,Atlanta Braves,0,5,1,2,0,0,0,5,2,0
1,Ketel Marte,Arizona Diamondbacks,Atlanta Braves,0,5,0,0,0,0,0,5,0,0
2,Corbin Carroll,Arizona Diamondbacks,Atlanta Braves,0,4,1,0,0,1,2,5,0,0
3,Christian Walker,Arizona Diamondbacks,Atlanta Braves,0,3,2,2,0,2,0,5,3,0
4,Lourdes Gurriel Jr.,Arizona Diamondbacks,Atlanta Braves,0,5,0,1,2,0,0,5,0,0
5,Evan Longoria,Arizona Diamondbacks,Atlanta Braves,0,3,1,0,0,1,2,4,0,0
6,Gabriel Moreno,Arizona Diamondbacks,Atlanta Braves,0,3,0,2,1,1,0,4,3,0
7,Nick Ahmed,Arizona Diamondbacks,Atlanta Braves,0,4,0,2,2,0,1,4,3,0
8,Alek Thomas,Arizona Diamondbacks,Atlanta Braves,0,4,0,0,0,0,2,4,0,0
9,Ronald Acuna Jr.,Atlanta Braves,Arizona Diamondbacks,1,4,1,1,0,0,0,4,0,0
10,Ozzie Albies,Atlanta Braves,Arizona Diamondbacks,1,4,0,0,0,0,0,4,0,0
11,Austin Riley,Atlanta Braves,Arizona Diamondbacks,1,4,1,1,1,0,1,4,4,1
12,Matt Olson,Atlanta Braves,Arizona Diamondbacks,1,2,0,0,0,2,0,4,0,0
13,Sean Murphy,Atlanta Braves,Arizona Diamondbacks,1,4,0,0,0,0,1,4,0,0
14,Marcell Ozuna,Atlanta Braves,Arizona Diamondbacks,1,3,1,1,1,0,2,3,4,1
15,Eddie Rosario,Atlanta Braves,Arizona Diamondbacks,1,2,0,0,0,0,0,2,0,0
16,Kevin Pillar,Atlanta Braves,Arizona Diamondbacks,1,1,0,0,0,0,0,1,0,0
17,Orlando Arcia,Atlanta Braves,Arizona Diamondbacks,1,3,0,0,0,0,0,3,0,0
18,Michael Harris II,Atlanta Braves,Arizona Diamondbacks,1,3,0,1,0,0,2,3,0,0
0,CJ Abrams,Washington Nationals,Chicago Cubs,0,4,0,2,0,0,0,5,2,0
1,Lane Thomas,Washington Nationals,Chicago Cubs,0,5,0,0,0,0,2,5,0,0
2,Jeimer Candelario,Washington Nationals,Chicago Cubs,0,5,1,1,1,0,1,5,4,1
3,Joey Meneses,Washington Nationals,Chicago Cubs,0,4,1,1,0,0,1,4,1,0
4,Keibert Ruiz,Washington Nationals,Chicago Cubs,0,4,0,1,0,0,1,4,2,0
5,Dominic Smith,Washington Nationals,Chicago Cubs,0,4,0,2,0,0,0,4,2,0
6,Michael Chavis,Washington Nationals,Chicago Cubs,0,0,1,0,0,0,0,0,0,0
7,Corey Dickerson,Washington Nationals,Chicago Cubs,0,4,0,1,0,0,0,4,0,0
8,Luis García,Washington Nationals,Chicago Cubs,0,4,0,2,2,0,0,4,0,0
9,Alex Call,Washington Nationals,Chicago Cubs,0,2,0,0,0,0,1,4,0,0
10,Mike Tauchman,Chicago Cubs,Washington Nationals,1,4,2,3,3,1,0,5,8,1
11,Nico Hoerner,Chicago Cubs,Washington Nationals,1,5,1,2,4,0,1,5,5,1
12,Ian Happ,Chicago Cubs,Washington Nationals,1,4,0,0,0,1,1,5,0,0
13,Cody Bellinger,Chicago Cubs,Washington Nationals,1,4,0,2,0,0,0,4,3,0
14,Seiya Suzuki,Chicago Cubs,Washington Nationals,1,3,1,2,0,1,0,4,2,0
15,Christopher Morel,Chicago Cubs,Washington Nationals,1,2,1,0,0,2,1,4,0,0
16,Miles Mastrobuoni,Chicago Cubs,Washington Nationals,1,4,2,2,0,0,1,4,2,0
17,Trey Mancini,Chicago Cubs,Washington Nationals,1,3,0,0,0,0,1,3,0,0
18,Yan Gomes,Chicago Cubs,Washington Nationals,1,0,0,0,1,0,0,1,0,0
19,Tucker Barnhart,Chicago Cubs,Washington Nationals,1,3,1,0,0,1,1,4,0,0
0,Matt Vierling,Detroit Tigers,Kansas City Royals,0,4,0,0,0,0,0,4,0,0
1,Riley Greene,Detroit Tigers,Kansas City Royals,0,4,1,3,0,0,0,4,4,0
2,Spencer Torkelson,Detroit Tigers,Kansas City Royals,0,4,0,1,0,0,1,4,1,0
3,Kerry Carpenter,Detroit Tigers,Kansas City Royals,0,4,1,1,1,0,0,4,1,0
4,Jake Rogers,Detroit Tigers,Kansas City Royals,0,4,0,1,0,0,1,4,1,0
5,Javier Báez,Detroit Tigers,Kansas City Royals,0,3,1,1,1,1,0,4,0,0
6,Miguel Cabrera,Detroit Tigers,Kansas City Royals,0,4,0,1,1,0,0,4,1,0
7,Andy Ibáñez,Detroit Tigers,Kansas City Royals,0,2,0,0,0,0,1,2,0,0
8,Zach McKinstry,Detroit Tigers,Kansas City Royals,0,2,0,0,0,0,1,2,0,0
9,Zack Short,Detroit Tigers,Kansas City Royals,0,4,0,0,0,0,1,4,0,0
10,Maikel Garcia,Kansas City Royals,Detroit Tigers,1,3,0,0,0,1,1,4,0,0
11,Bobby Witt,Kansas City Royals,Detroit Tigers,1,4,0,0,0,0,1,4,0,0
12,MJ Melendez,Kansas City Royals,Detroit Tigers,1,4,0,0,0,0,2,4,0,0
13,Salvador Perez,Kansas City Royals,Detroit Tigers,1,3,0,0,0,0,0,4,0,0
14,Edward Olivares,Kansas City Royals,Detroit Tigers,1,0,0,0,0,0,0,0,0,0
15,Matt Duffy,Kansas City Royals,Detroit Tigers,1,2,1,1,0,0,0,3,1,0
