,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,T.Skubal u2.5 Earned Runs Allowed,Colby Conway,-110,1.0,1.9090909090909087,Detroit Tigers,T.Skubal,Chicago Cubs,1.0,0.9090909090909092,N,0.625,1,0.6,1,0.625,1
2,A.Abbott u2.5 Walks Allowed,Colby Conway,-110,1.0,1.9090909090909087,Cincinnati Reds,A.Abbott,Los Angeles Angels,0.0,0.9090909090909092,N,0.5714285714285714,1,0.4,0,0.6,1
3,G.Henderson o0.5 RBI,Thespinzone,210,0.1,0.31,Baltimore Orioles,G.Henderson,Toronto Blue Jays,1.0,0.21,N,0.3391304347826087,0,0.4,0,0.6,1
4,L.Thomas o0.5 Runs Scored,Thespinzone,125,0.1,0.225,Washington Nationals,L.Thomas,New York Yankees,0.0,0.125,N,0.584,1,0.4,0,0.7,1
5,J.Meneses o0.5 RBI,Thespinzone,188,0.1,0.288,Washington Nationals,J.Meneses,New York Yankees,0.0,0.1879999999999999,N,0.33613445378151263,0,0.2,0,0.2,0
6,G.Stanton o0.5 HR,Thespinzone,310,0.08,0.3279999999999999,New York Yankees,G.Stanton,Washington Nationals,1.0,0.2479999999999999,N,0.18181818181818182,0,0.0,0,0.0,0
7,H.Bader o0.5 Runs Scored,Thespinzone,128,0.1,0.228,New York Yankees,H.Bader,Washington Nationals,1.0,0.128,Y,0.38461538461538464,0,0.4,0,0.2,0
8,H.Bader o0.5 HR,charliedisturco,560,0.2,1.32,New York Yankees,H.Bader,Washington Nationals,1.0,1.12,N,0.07692307692307693,0,0.0,0,0.0,0
9,C.Blackmon o0.5 Runs Scored,Thespinzone,155,0.1,0.255,Colorado Rockies,C.Blackmon,Tampa Bay Rays,0.0,0.155,Y,0.5507246376811594,1,0.8,1,0.8,1
10,R.McMahon o0.5 RBI,Thespinzone,240,0.1,0.34,Colorado Rockies,R.McMahon,Tampa Bay Rays,0.0,0.24,N,0.3770491803278688,0,0.2,0,0.6,1
11,Y.Diaz o0.5 RBI,Thespinzone,190,0.1,0.29,Tampa Bay Rays,Y.Diaz,Colorado Rockies,1.0,0.1899999999999999,Y,0.3394495412844037,0,0.4,0,0.2,0
13,K.Pillar u0.5 Hits,SBK5065,210,0.5,1.55,Atlanta Braves,K.Pillar,New York Mets,1.0,1.05,Y,0.603448275862069,1,0.6,1,0.7,1
14,W.Flores o0.5 RBI,Thespinzone,170,0.1,0.27,San Francisco Giants,W.Flores,Philadelphia Phillies,0.0,0.17,Y,0.3711340206185567,0,0.6,1,0.6,1
15,A.Bohm o0.5 RBI,Thespinzone,180,0.1,0.2799999999999999,Philadelphia Phillies,A.Bohm,San Francisco Giants,1.0,0.1799999999999999,N,0.38596491228070173,0,0.4,0,0.3,0
16,C.Perez o0.5 RBI,Thespinzone,190,0.1,0.29,Oakland Athletics,C.Perez,Kansas City Royals,1.0,0.1899999999999999,N,0.2711864406779661,0,0.2,0,0.1,0
17,M.Kopech u5.5 Ks,PropBetGuy,-122,1.0,1.819672131147541,Chicago White Sox,M.Kopech,Seattle Mariners,1.0,0.819672131147541,Y,0.6956521739130435,1,1.0,1,1.0,1
18,J.Luplow o0.5 Runs Scored,Thespinzone,220,0.1,0.32,Minnesota Twins,J.Luplow,Milwaukee Brewers,0.0,0.22,N,0.14285714285714285,0,0.2,0,0.14285714285714285,0
