,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,M.Stroman u5.5 Ks,The_Oddsmaker,105,1.05,2.1525,Chicago Cubs,M.Stroman,Oakland Athletics,0.0,1.1024999999999998,Y,0.25,0,0.25,0,0.25,0
1,L.Giolito o5.5 Ks,SBK5065,-122,0.5,0.9098360655737704,Chicago White Sox,L.Giolito,Philadelphia Phillies,1.0,0.4098360655737704,Y,0.75,1,0.75,1,0.75,1
2,R.Mountcastle o0.5 HR,NicholaskMartin,400,0.25,1.25,Baltimore Orioles,R.Mountcastle,Washington Nationals,0.0,1.0,N,0.29411764705882354,0,0.2,0,0.3,0
3,Y.Alvarez o0.5 HR,NicholaskMartin,325,0.25,1.0625,Houston Astros,Y.Alvarez,Toronto Blue Jays,1.0,0.8125,N,0.25,0,0.2,0,0.2,0
4,Y.Alvarez o0.5 HR,charliedisturco,340,0.1,0.44,Houston Astros,Y.Alvarez,Toronto Blue Jays,1.0,0.3399999999999999,N,0.25,0,0.2,0,0.2,0
5,Y.Alvarez o1.5 Total Bases,charliedisturco,-103,0.52,1.0248543689320389,Houston Astros,Y.Alvarez,Toronto Blue Jays,1.0,0.5048543689320388,N,0.5,0,0.4,0,0.4,0
6,M.Muncy o0.5 Total Bases,charliedisturco,-125,0.5,0.9,Los Angeles Dodgers,M.Muncy,New York Mets,1.0,0.4,Y,0.4117647058823529,0,0.6,1,0.5,0
7,F.Freeman o1.5 Total Bases,charliedisturco,100,0.5,1.0,Los Angeles Dodgers,F.Freeman,New York Mets,1.0,0.5,N,0.3333333333333333,0,0.2,0,0.2,0
8,Y.Alvarez o1.5 total bases,Henry Palattella,100,1.0,2.0,Houston Astros,Y.Alvarez,Toronto Blue Jays,1.0,1.0,N,0.5,0,0.4,0,0.4,0
9,L.Lynn o5.5 hits allowed,Henry Palattella,125,1.0,2.25,Chicago White Sox,L.Lynn,Philadelphia Phillies,1.0,1.25,Y,0.75,1,0.75,1,0.75,1
10,J.Gray u4.5 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,Washington Nationals,J.Gray,Baltimore Orioles,1.0,0.9090909090909088,Y,0.75,1,0.75,1,0.75,1
