,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,P.Goldschmidt o2.5 hits + runs + rbis,Henry Palattella,115,1.0,2.15,St. Louis Cardinals,P.Goldschmidt,New York Mets,1.0,1.15,N,0.4322033898305085,0,0.6,1,0.7,1
2,P.Goldschmidt o1.5 Total Bases,Dan Servodidio,-110,1.0,1.9090909090909087,St. Louis Cardinals,P.Goldschmidt,New York Mets,1.0,0.9090909090909092,N,0.4576271186440678,0,0.6,1,0.7,1
3,L.Lynn u6.5 Ks,PropBetGuy,-120,1.2,2.2,Los Angeles Dodgers,L.Lynn,Milwaukee Brewers,1.0,1.0000000000000002,Y,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
4,P.Alonso o0.5 HR,Thespinzone,375,0.08,0.38,New York Mets,P.Alonso,St. Louis Cardinals,0.0,0.3,Y,0.21238938053097345,0,0.4,0,0.3,0
5,N.Arenado o0.5 RBI,Thespinzone,130,0.1,0.2299999999999999,St. Louis Cardinals,N.Arenado,New York Mets,1.0,0.1299999999999999,N,0.4482758620689655,0,0.6,1,0.8,1
6,A.Knizner o0.5 Runs Scored,Thespinzone,160,0.08,0.208,St. Louis Cardinals,A.Knizner,New York Mets,1.0,0.128,N,0.2830188679245283,0,0.0,0,0.0,0
7,F.Alvarez o0.5 RBI,Thespinzone,140,0.08,0.192,New York Mets,F.Alvarez,St. Louis Cardinals,0.0,0.112,N,0.2717391304347826,0,0.0,0,0.0,0
8,P.Goldschmidt o1.5 Total Bases,NicholaskMartin,-115,1.0,1.869565217391304,St. Louis Cardinals,P.Goldschmidt,New York Mets,1.0,0.8695652173913042,N,0.4576271186440678,0,0.6,1,0.7,1
9,I.Vargas o0.5 RBI,Thespinzone,220,0.1,0.32,Washington Nationals,I.Vargas,Boston Red Sox,1.0,0.22,N,0.2,0,0.0,0,0.0,0
10,J.Downs o0.5 RBI,Thespinzone,250,0.1,0.35,Washington Nationals,J.Downs,Boston Red Sox,1.0,0.25,N,0.0,0,0.0,0,0.0,0
11,S.Garrett o0.5 RBI,Thespinzone,155,0.16,0.408,Washington Nationals,S.Garrett,Boston Red Sox,1.0,0.2479999999999999,Y,0.3058823529411765,0,1.0,1,0.9,1
12,J.Rodriguez o0.5 RBI,Thespinzone,130,0.13,0.299,Seattle Mariners,J.Rodriguez,Kansas City Royals,0.0,0.1689999999999999,Y,0.35294117647058826,0,0.4,0,0.2,0
13,D.Moore o0.5 RBI,Thespinzone,150,0.1,0.25,Seattle Mariners,D.Moore,Kansas City Royals,0.0,0.15,N,0.1891891891891892,0,0.0,0,0.1,0
14,N.Velazquez o0.5 RBI,Thespinzone,175,0.18,0.495,Kansas City Royals,N.Velazquez,Seattle Mariners,1.0,0.315,Y,0.2222222222222222,0,0.4,0,0.2222222222222222,0
15,N.Velazquez o0.5 HR,Thespinzone,700,0.53,4.24,Kansas City Royals,N.Velazquez,Seattle Mariners,1.0,3.71,N,0.0,0,0.0,0,0.0,0
