,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,A.Slater u1.5 hits,Teddy Ricketson,-280,1.0,1.3571428571428572,San Francisco Giants,A.Slater,Colorado Rockies,1.0,0.3571428571428572,Y,0.7878787878787878,1,1.0,1,1.0,1
1,Z.Gallen o6.5 strikeouts,Teddy Ricketson,110,1.0,2.1,Arizona Diamondbacks,Z.Gallen,Pittsburgh Pirates,1.0,1.1,N,0.47368421052631576,0,0.4,0,0.3,0
2,Z.Wheeler o6.5 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,Philadelphia Phillies,Z.Wheeler,Miami Marlins,0.0,0.9090909090909092,Y,0.5555555555555556,1,0.6,1,0.6,1
3,H.Brown o6.0 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,Houston Astros,H.Brown,Seattle Mariners,1.0,0.9090909090909092,Y,0.5882352941176471,1,0.6,1,0.7,1
4,N.Castellanos o0.5 RBI,Thespinzone,180,0.08,0.2239999999999999,Philadelphia Phillies,N.Castellanos,Miami Marlins,0.0,0.1439999999999999,N,0.38823529411764707,0,0.4,0,0.5,0
5,D.Myers o0.5 Runs Scored,Thespinzone,250,0.08,0.28,Miami Marlins,D.Myers,Philadelphia Phillies,1.0,0.2,N,0.25,0,0.25,0,0.25,0
6,B.Harper o0.5 Runs Scored,Thespinzone,100,0.15,0.3,Philadelphia Phillies,B.Harper,Miami Marlins,0.0,0.15,N,0.4909090909090909,0,0.6,1,0.4,0
7,Z.Wheeler u6.5 Ks,The_Oddsmaker,102,1.0,2.02,Philadelphia Phillies,Z.Wheeler,Miami Marlins,0.0,1.02,N,0.4444444444444444,0,0.4,0,0.4,0
8,S.Alcantara u5.5 Ks,PropBetGuy,112,1.0,2.12,Miami Marlins,S.Alcantara,Philadelphia Phillies,1.0,1.12,Y,0.6111111111111112,1,0.6,1,0.7,1
9,K.Carpenter o0.5 HR,charliedisturco,600,0.1,0.7000000000000001,Detroit Tigers,K.Carpenter,Toronto Blue Jays,1.0,0.6000000000000001,N,0.13333333333333333,0,0.2,0,0.2,0
10,K.Carpenter o1.5 Total Bases,charliedisturco,160,0.5,1.3,Detroit Tigers,K.Carpenter,Toronto Blue Jays,1.0,0.8,N,0.35555555555555557,0,0.2,0,0.2,0
11,Y.Diaz o0.5 Runs Scored,Thespinzone,-110,0.11,0.21,Houston Astros,Y.Diaz,Seattle Mariners,1.0,0.1,N,0.4,0,0.6,1,0.4,0
12,M.Olson o0.5 HR,Thespinzone,330,0.08,0.344,Atlanta Braves,M.Olson,Tampa Bay Rays,0.0,0.2639999999999999,N,0.22988505747126436,0,0.0,0,0.2,0
13,A.Santander o0.5 RBI,Thespinzone,155,0.08,0.204,Baltimore Orioles,A.Santander,Minnesota Twins,0.0,0.1239999999999999,N,0.3614457831325301,0,0.0,0,0.0,0
14,G.Torres o0.5 Runs Scored,Thespinzone,105,0.1,0.205,New York Yankees,G.Torres,Chicago Cubs,1.0,0.1049999999999999,N,0.4318181818181818,0,0.2,0,0.3,0
