,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,M.Semien o0.5 Runs Scored,Thespinzone,100,0.15,0.3,Texas Rangers,M.Semien,San Francisco Giants,0.0,0.15,Y,0.6134453781512605,1,1.0,1,0.9,1
2,C.Seager o0.5 RBI,Thespinzone,135,0.1,0.235,Texas Rangers,C.Seager,San Francisco Giants,0.0,0.135,Y,0.5324675324675324,1,1.0,1,0.8,1
3,T.Estrada o0.5 Runs Scored,Thespinzone,120,0.1,0.22,San Francisco Giants,T.Estrada,Texas Rangers,1.0,0.12,Y,0.5189873417721519,1,1.0,1,0.7,1
4,J.Soto o0.5 RBI,Thespinzone,145,0.1,0.245,San Diego Padres,J.Soto,Arizona Diamondbacks,0.0,0.145,N,0.3697478991596639,0,0.0,0,0.2,0
5,C.Carroll o0.5 Runs Scored,Thespinzone,-107,0.14,0.2708411214953271,Arizona Diamondbacks,C.Carroll,San Diego Padres,1.0,0.1308411214953271,N,0.4824561403508772,0,0.0,0,0.2,0
7,M.Betts o0.5 RBI,Thespinzone,105,0.16,0.3279999999999999,Los Angeles Dodgers,M.Betts,Colorado Rockies,1.0,0.1679999999999999,Y,0.44642857142857145,0,1.0,1,0.8,1
8,M.Betts o0.5 HR,Thespinzone,240,0.08,0.272,Los Angeles Dodgers,M.Betts,Colorado Rockies,1.0,0.192,N,0.20535714285714285,0,0.0,0,0.2,0
9,F.Freeman o0.5 RBI,Thespinzone,145,0.1,0.245,Los Angeles Dodgers,F.Freeman,Colorado Rockies,1.0,0.145,N,0.4188034188034188,0,0.0,0,0.3,0
12,M.Olson o0.5 RBI,Thespinzone,125,0.13,0.2925,Atlanta Braves,M.Olson,New York Mets,0.0,0.1624999999999999,N,0.46551724137931033,0,0.0,0,0.5,0
13,C.Bellinger o0.5 Runs Scored,Thespinzone,120,0.1,0.22,Chicago Cubs,C.Bellinger,Toronto Blue Jays,0.0,0.12,N,0.5568181818181818,1,0.0,0,0.3,0
14,G.Henderson o0.5 Runs Scored,Thespinzone,100,0.1,0.2,Baltimore Orioles,G.Henderson,Seattle Mariners,0.0,0.1,N,0.4672897196261682,0,0.0,0,0.3,0
15,R.Jeffers o0.5 Runs Scored,Thespinzone,130,0.1,0.2299999999999999,Minnesota Twins,R.Jeffers,Philadelphia Phillies,0.0,0.1299999999999999,N,0.32857142857142857,0,0.0,0,0.4,0
16,S.Ohtani o0.5 RBI,Thespinzone,145,0.15,0.3675,Los Angeles Angels,S.Ohtani,Houston Astros,0.0,0.2175,N,0.4358974358974359,0,0.0,0,0.1,0
17,S.Ohtani o0.5 HR,Thespinzone,260,0.2,0.7200000000000001,Los Angeles Angels,S.Ohtani,Houston Astros,0.0,0.52,N,0.24786324786324787,0,0.0,0,0.0,0
18,B.Drury o0.5 RBI,Thespinzone,165,0.1,0.265,Los Angeles Angels,B.Drury,Houston Astros,0.0,0.165,N,0.32941176470588235,0,0.0,0,0.2,0
19,A.Bregman o0.5 RBI,Thespinzone,220,0.1,0.32,Houston Astros,A.Bregman,Los Angeles Angels,1.0,0.22,Y,0.4152542372881356,0,1.0,1,0.6,1
21,Z.Gelof o0.5 RBI,Thespinzone,165,0.17,0.4505,Oakland Athletics,Z.Gelof,Washington Nationals,0.0,0.2804999999999999,N,0.3076923076923077,0,0.0,0,0.2,0
22,I.Vargas o0.5 RBI,Thespinzone,175,0.18,0.495,Washington Nationals,I.Vargas,Oakland Athletics,1.0,0.315,N,0.21568627450980393,0,0.0,0,0.2,0
23,A.Judge o0.5 RBI,Thespinzone,145,0.1,0.245,New York Yankees,A.Judge,Miami Marlins,0.0,0.145,N,0.38461538461538464,0,0.0,0,0.2,0
24,S.Kwan o0.5 Runs Scored,Thespinzone,148,0.15,0.372,Cleveland Guardians,S.Kwan,Tampa Bay Rays,0.0,0.222,Y,0.5084745762711864,1,1.0,1,0.6,1
25,J.Lowe o0.5 RBI,Thespinzone,210,0.1,0.31,Tampa Bay Rays,J.Lowe,Cleveland Guardians,1.0,0.21,N,0.37755102040816324,0,0.0,0,0.1,0
