,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,M.Conforto o0.5 RBI,charliedisturco,100,0.5,1.0,San Francisco Giants,M.Conforto,San Diego Padres,0.0,0.5,N,0.2608695652173913,0,0.2,0,0.3,0
1,J.Soto o0.5 RBI,NicholaskMartin,-125,0.6,1.08,San Diego Padres,J.Soto,San Francisco Giants,1.0,0.4800000000000001,Y,0.27586206896551724,0,0.4,0,0.3,0
2,M.Carpenter o0.5 HR,NicholaskMartin,340,0.35,1.54,San Diego Padres,M.Carpenter,San Francisco Giants,1.0,1.19,N,0.09523809523809523,0,0.2,0,0.1,0
3,J.Soto o1.5 HR,NicholaskMartin,1800,0.1,1.9,San Diego Padres,J.Soto,San Francisco Giants,1.0,1.7999999999999998,N,0.0,0,0.0,0,0.0,0
4,M.Carpenter o0.5 RBI,Zerillo,-130,0.1,0.1769230769230769,San Diego Padres,M.Carpenter,San Francisco Giants,1.0,0.0769230769230769,Y,0.38095238095238093,0,0.8,1,0.5,0
5,M.Carpenter o0.5 HR,Zerillo,350,0.1,0.45,San Diego Padres,M.Carpenter,San Francisco Giants,1.0,0.35,N,0.09523809523809523,0,0.2,0,0.1,0
6,Y.Darvish o5.5 Ks,_Collin1,124,0.62,1.3888,San Diego Padres,Y.Darvish,San Francisco Giants,1.0,0.7688,Y,0.4,0,0.4,0,0.4,0
7,M.Conforto o0.5 RBI,Zerillo,-105,0.11,0.2147619047619047,San Francisco Giants,M.Conforto,San Diego Padres,0.0,0.1047619047619047,N,0.2608695652173913,0,0.2,0,0.3,0
8,X.Bogaerts o0.5 RBI,Zerillo,-141,0.14,0.239290780141844,San Diego Padres,X.Bogaerts,San Francisco Giants,1.0,0.0992907801418439,N,0.27586206896551724,0,0.2,0,0.2,0
9,T.Estrada o0.5 RBI,Zerillo,105,0.1,0.205,San Francisco Giants,T.Estrada,San Diego Padres,0.0,0.1049999999999999,N,0.3076923076923077,0,0.2,0,0.2,0
10,J.Cronenworth o0.5 HR,Zerillo,450,0.1,0.55,San Diego Padres,J.Cronenworth,San Francisco Giants,1.0,0.45,N,0.07142857142857142,0,0.0,0,0.0,0
11,J.Soto o0.5 RBI,Zerillo,-129,0.1,0.1775193798449612,San Diego Padres,J.Soto,San Francisco Giants,1.0,0.0775193798449611,Y,0.27586206896551724,0,0.4,0,0.3,0
12,Y.Darvish u5.5 Ks,SBK5065,-130,0.65,1.15,San Diego Padres,Y.Darvish,San Francisco Giants,1.0,0.4999999999999999,N,0.6,1,0.6,1,0.6,1
13,Y.Darvish u5.5 Ks,PropBetGuy,-130,1.3,2.3,San Diego Padres,Y.Darvish,San Francisco Giants,1.0,0.9999999999999998,N,0.6,1,0.6,1,0.6,1
14,Y.Gomes o0.5 RBI,Thespinzone,220,0.08,0.256,Chicago Cubs,Y.Gomes,Miami Marlins,0.0,0.176,N,0.5555555555555556,1,0.4,0,0.5,0
15,G.Hampson o0.5 Runs Scored,Thespinzone,200,0.15,0.4499999999999999,Miami Marlins,G.Hampson,Chicago Cubs,1.0,0.2999999999999999,Y,0.4444444444444444,0,0.6,1,0.6,1
16,J.Steele o5.5 Ks,PropBetGuy,-111,1.11,2.1100000000000003,Chicago Cubs,J.Steele,Miami Marlins,0.0,1.0000000000000002,N,0.3333333333333333,0,0.2,0,0.3333333333333333,0
17,N.Syndergaard o2.5 Earned Runs,PropBetGuy,-110,1.0,1.9090909090909087,Los Angeles Dodgers,N.Syndergaard,St. Louis Cardinals,1.0,0.9090909090909088,Y,0.6666666666666666,1,0.8,1,0.6666666666666666,1
18,R.Devers o0.5 RBI,Thespinzone,140,0.08,0.192,Boston Red Sox,R.Devers,Cleveland Guardians,1.0,0.112,N,0.5357142857142857,1,0.4,0,0.6,1
19,M.Chapman o0.5 RBI,Thespinzone,100,0.1,0.2,Toronto Blue Jays,M.Chapman,Seattle Mariners,1.0,0.1,Y,0.48148148148148145,0,0.4,0,0.3,0
20,K.Waldichuk o4.5 Ks,_Collin1,-117,0.5,0.9273504273504274,Oakland Athletics,K.Waldichuk,Cincinnati Reds,1.0,0.4273504273504274,Y,0.3333333333333333,0,0.4,0,0.3333333333333333,0
