,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,M.Vierling o0.5 Runs Scored,Thespinzone,132,0.1,0.232,Detroit Tigers,M.Vierling,Miami Marlins,0,0.132,N,0.2962962962962963,0,0.4,0,0.3,0
1,Z.Wheeler o6.5 Ks,cowhitchurch,-150,0.75,1.25,Philadelphia Phillies,Z.Wheeler,Pittsburgh Pirates,0,0.5,Y,0.6190476190476191,1,0.8,1,0.7,1
2,H.Davis o0.5 Runs Scored,Thespinzone,170,0.1,0.27,Pittsburgh Pirates,H.Davis,Philadelphia Phillies,1,0.17,N,0.45454545454545453,0,0.0,0,0.2,0
3,N.Castellanos o0.5 RBI,Thespinzone,135,0.1,0.235,Philadelphia Phillies,N.Castellanos,Pittsburgh Pirates,0,0.135,N,0.37623762376237624,0,0.4,0,0.5,0
4,B.Harper o0.5 Runs Scored,Thespinzone,100,0.11,0.22,Philadelphia Phillies,B.Harper,Pittsburgh Pirates,0,0.11,N,0.4714285714285714,0,0.4,0,0.3,0
5,Z.Wheeler o6.5 Ks,JoeDellera,-145,0.4,0.675862069,Philadelphia Phillies,Z.Wheeler,Pittsburgh Pirates,0,0.275862069,Y,0.6190476190476191,1,0.8,1,0.7,1
6,A.Santander o0.5 RBI,Thespinzone,160,0.1,0.26,Baltimore Orioles,A.Santander,New York Yankees,1,0.16,Y,0.36363636363636365,0,0.4,0,0.2,0
7,S.Ohtani o0.5 RBI,Thespinzone,175,0.1,0.275,Los Angeles Angels,S.Ohtani,Toronto Blue Jays,0,0.175,Y,0.48514851485148514,0,0.6,1,0.6,1
8,M.Moniak o0.5 RBI,Thespinzone,200,0.1,0.3,Los Angeles Angels,M.Moniak,Toronto Blue Jays,0,0.2,N,0.4117647058823529,0,0.2,0,0.4,0
9,K.Gausman o7.5 Ks,JoeDellera,-137,0.5,0.864963504,Toronto Blue Jays,K.Gausman,Los Angeles Angels,1,0.364963504,Y,0.5238095238095238,1,0.6,1,0.5,0
10,J.Candelario o0.5 RBI,Thespinzone,200,0.1,0.3,Washington Nationals,J.Candelario,New York Mets,0,0.2,N,0.3229166666666667,0,0.6,1,0.5,0
11,L.Thomas o0.5 Runs Scored,Thespinzone,150,0.1,0.25,Washington Nationals,L.Thomas,New York Mets,0,0.15,N,0.5544554455445545,1,0.4,0,0.6,1
12,C.Abrams o0.5 Runs Scored,Thespinzone,125,0.1,0.225,Washington Nationals,C.Abrams,New York Mets,0,0.125,N,0.425531914893617,0,0.8,1,0.6,1
13,P.Alonso o0.5 RBI,charliedisturco,145,0.5,1.225,New York Mets,P.Alonso,Washington Nationals,1,0.725,Y,0.3723404255319149,0,0.4,0,0.4,0
14,L.Webb o5.5 Ks,cowhitchurch,-105,0.53,1.034761905,San Francisco Giants,L.Webb,Boston Red Sox,1,0.504761905,N,0.5909090909090909,1,0.6,1,0.4,0
15,B.Miller u6.5 Ks,cowhitchurch,-125,0.63,1.134,Los Angeles Dodgers,B.Miller,Cincinnati Reds,1,0.504,Y,0.7272727272727273,1,0.8,1,0.7,1
16,B.Miller u6.5 Ks,PropBetGuy,-116,1.16,2.16,Los Angeles Dodgers,B.Miller,Cincinnati Reds,1,1.0,Y,0.7272727272727273,1,0.8,1,0.7,1
17,A.Houser o3.5 Ks,JoeDellera,-108,0.4,0.77037037,Milwaukee Brewers,A.Houser,Atlanta Braves,0,0.37037037,N,0.5,0,0.8,1,0.5,0
18,E.Julien o1.5 Total Bases,charliedisturco,120,0.5,1.1,Minnesota Twins,E.Julien,Kansas City Royals,0,0.6,N,0.35714285714285715,0,0.2,0,0.3,0
19,E.Julien o0.5 HR,charliedisturco,550,0.1,0.65,Minnesota Twins,E.Julien,Kansas City Royals,0,0.55,N,0.17857142857142858,0,0.2,0,0.3,0
20,L.Gilbert o5.5 strikeouts,DKNetworkStaff,130,1.0,2.3,Seattle Mariners,L.Gilbert,Arizona Diamondbacks,0,1.3,N,0.5714285714285714,1,0.4,0,0.3,0
21,A.Duvall o0.5 hits,DKNetworkStaff,-210,1.0,1.476190476,Boston Red Sox,A.Duvall,San Francisco Giants,0,0.476190476,Y,0.6341463414634146,1,1.0,1,0.8,1
22,G.Cole u2.5 Earned Runs Allowed,Dan Servodidio,-110,1.0,1.909090909,New York Yankees,G.Cole,Baltimore Orioles,0,0.909090909,Y,0.7727272727272727,1,0.8,1,0.8,1
23,D.Dunning o2.5 Earned Runs Allowed,Dan Servodidio,-110,1.0,1.909090909,Texas Rangers,D.Dunning,San Diego Padres,0,0.909090909,Y,0.2608695652173913,0,0.6,1,0.5,0
