,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,A.Benintendi o0.5 Runs Scored,Thespinzone,125,0.15,0.3374999999999999,Chicago White Sox,A.Benintendi,Miami Marlins,1.0,0.1874999999999999,N,0.4262295081967213,0,0.2,0,0.3,0
1,J.Soto o0.5 HR,JoeDellera,360,0.1,0.4599999999999999,San Diego Padres,J.Soto,Colorado Rockies,0.0,0.36,N,0.125,0,0.0,0,0.0,0
2,X.Bogaerts o1.5 Total Bases,cowhitchurch,-115,0.58,1.0843478260869563,San Diego Padres,X.Bogaerts,Colorado Rockies,0.0,0.5043478260869564,N,0.2033898305084746,0,0.0,0,0.1,0
3,X.Bogaerts o0.5 HR,cowhitchurch,575,0.1,0.675,San Diego Padres,X.Bogaerts,Colorado Rockies,0.0,0.5750000000000001,N,0.0847457627118644,0,0.0,0,0.0,0
4,M.Garcia o0.5 Runs Scored,Thespinzone,135,0.15,0.3525,Kansas City Royals,M.Garcia,Baltimore Orioles,0.0,0.2024999999999999,N,0.3548387096774194,0,0.4,0,0.4,0
5,M.Melendez o0.5 RBI,Thespinzone,170,0.1,0.27,Kansas City Royals,M.Melendez,Baltimore Orioles,0.0,0.17,N,0.2542372881355932,0,0.2,0,0.2,0
6,N.Pratto o0.5 Runs Scored,Thespinzone,100,0.15,0.3,Kansas City Royals,N.Pratto,Baltimore Orioles,0.0,0.15,N,0.3333333333333333,0,0.4,0,0.4,0
7,E.Rivera o0.5 RBI,Thespinzone,148,0.1,0.248,Arizona Diamondbacks,E.Rivera,Detroit Tigers,0.0,0.148,N,0.3548387096774194,0,0.6,1,0.3,0
8,C.Walker o0.5 RBI,Thespinzone,123,0.15,0.3344999999999999,Arizona Diamondbacks,C.Walker,Detroit Tigers,0.0,0.1844999999999999,N,0.4,0,0.2,0,0.3,0
9,T.Houck o5.5 Ks,MikeRandle,105,1.05,2.1525,Boston Red Sox,T.Houck,New York Yankees,0.0,1.1024999999999998,Y,0.4166666666666667,0,0.6,1,0.5,0
10,B.Woo o4.5 Ks,JoeDellera,102,0.26,0.5252,Seattle Mariners,B.Woo,Los Angeles Angels,0.0,0.2652,Y,0.5,0,0.5,0,0.5,0
11,B.Woo o4.5 Ks,The_Oddsmaker,102,1.02,2.0604,Seattle Mariners,B.Woo,Los Angeles Angels,0.0,1.0404,Y,0.5,0,0.5,0,0.5,0
12,K.Senga o5.5 Ks,PropBetGuy,-125,1.0,1.8,New York Mets,K.Senga,Pittsburgh Pirates,0.0,0.8,Y,0.75,1,0.8,1,0.7,1
13,J.France o3.5 Ks,The_Oddsmaker,-128,1.0,1.78125,Houston Astros,J.France,Cleveland Guardians,0.0,0.78125,Y,0.5714285714285714,1,0.6,1,0.5714285714285714,1
14,H.Kim o1.5 total bases,DKNation Staff,105,1.0,2.05,San Diego Padres,H.Kim,Colorado Rockies,0.0,,N,0.0,0,0.0,0,0.0,0
15,A.Santander o1.5 total bases,Josh Wagner,-110,1.0,1.909090909,Baltimore Orioles,A.Santander,Kansas City Royals,1.0,,Y,0.48333333333333334,0,0.6,1,0.5,0
