,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,F.Freeman o1.5 total bases,Teddy Ricketson,190,1.0,2.9,Los Angeles Dodgers,F.Freeman,Pittsburgh Pirates,1,1.9,Y,0.46511627906976744,0,0.2,0,0.5,0
1,T.Henry o4.5 strikeouts,Teddy Ricketson,110,1.0,2.1,Arizona Diamondbacks,T.Henry,New York Mets,1,1.1,N,0.35714285714285715,0,0.6,1,0.5,0
2,M.Olson o1.5 total bases,Dan Servodidio,-110,1.0,1.9090909090909087,Atlanta Braves,M.Olson,Cleveland Guardians,0,0.9090909090909092,Y,0.37209302325581395,0,0.4,0,0.5,0
3,K.Senga u5.5 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,New York Mets,K.Senga,Arizona Diamondbacks,0,0.9090909090909092,N,0.1875,0,0.0,0,0.1,0
4,M.McLain o0.5 Runs Scored,Thespinzone,-110,0.15,0.2863636363636364,Cincinnati Reds,M.McLain,Washington Nationals,0,0.1363636363636363,N,0.5434782608695652,1,0.4,0,0.6,1
5,G.Torres o0.5 Runs Scored,Thespinzone,108,0.11,0.2288,New York Yankees,G.Torres,Baltimore Orioles,1,0.1188,N,0.4418604651162791,0,0.2,0,0.3,0
6,A.Riley o0.5 RBI,Thespinzone,110,0.1,0.21,Atlanta Braves,A.Riley,Cleveland Guardians,0,0.11,Y,0.36046511627906974,0,0.2,0,0.3,0
7,M.Olson o0.5 HR,Thespinzone,235,0.08,0.268,Atlanta Braves,M.Olson,Cleveland Guardians,0,0.188,N,0.23255813953488372,0,0.0,0,0.3,0
8,J.Ramirez o0.5 Runs Scored,Thespinzone,-103,0.1,0.1970873786407767,Cleveland Guardians,J.Ramirez,Atlanta Braves,1,0.0970873786407767,N,0.524390243902439,1,0.2,0,0.4,0
9,J.Steele o5.5 Ks,PropBetGuy,-134,1.34,2.34,Chicago Cubs,J.Steele,Milwaukee Brewers,0,0.9999999999999998,N,0.375,0,0.4,0,0.4,0
