,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Martinez o0.5 Total Bases,Thespinzone,115,0.29,0.6234999999999999,Los Angeles Dodgers,J.Martinez,Atlanta Braves,0.0,0.3334999999999999,Y,0.6571428571428571,1,1.0,1,0.8,1
1,W.Smith o0.5 Total Bases,Thespinzone,100,0.25,0.5,Los Angeles Dodgers,W.Smith,Atlanta Braves,0.0,0.25,Y,0.7272727272727273,1,0.4,0,0.6,1
2,J.Martinez o0.5 HR,charliedisturco,525,0.1,0.625,Los Angeles Dodgers,J.Martinez,Atlanta Braves,0.0,0.525,N,0.17142857142857143,0,0.4,0,0.2,0
3,J.Martinez o1.5 Total Bases,charliedisturco,130,0.65,1.495,Los Angeles Dodgers,J.Martinez,Atlanta Braves,0.0,0.8450000000000001,Y,0.4857142857142857,0,0.8,1,0.6,1
4,W.Smith o1.5 Total Bases,charliedisturco,105,0.53,1.0865,Los Angeles Dodgers,W.Smith,Atlanta Braves,0.0,0.5565,Y,0.48484848484848486,0,0.4,0,0.4,0
5,W.Smith o0.5 HR,charliedisturco,550,0.1,0.65,Los Angeles Dodgers,W.Smith,Atlanta Braves,0.0,0.55,N,0.21212121212121213,0,0.0,0,0.1,0
6,T.Walls o0.5 Runs Scored,Thespinzone,155,0.08,0.204,Tampa Bay Rays,T.Walls,Toronto Blue Jays,1.0,0.1239999999999999,N,0.4358974358974359,0,0.2,0,0.3,0
7,L.Raley o0.5 Runs Scored,Thespinzone,160,0.12,0.312,Tampa Bay Rays,L.Raley,Toronto Blue Jays,1.0,0.192,Y,0.3157894736842105,0,0.6,1,0.4,0
8,R.Arozarena o0.5 HR,Thespinzone,425,0.04,0.21,Tampa Bay Rays,R.Arozarena,Toronto Blue Jays,1.0,0.1699999999999999,N,0.16326530612244897,0,0.2,0,0.1,0
9,W.Franco o1.5 Total Bases,NicholaskMartin,115,0.58,1.247,Tampa Bay Rays,W.Franco,Toronto Blue Jays,1.0,0.6670000000000001,Y,0.3673469387755102,0,0.4,0,0.2,0
10,B.Bichette o1.5 Total Bases,NicholaskMartin,-101,0.5,0.995049504950495,Toronto Blue Jays,B.Bichette,Tampa Bay Rays,0.0,0.495049504950495,Y,0.38,0,0.4,0,0.4,0
11,R.Arozarena o0.5 HR,charliedisturco,420,0.1,0.52,Tampa Bay Rays,R.Arozarena,Toronto Blue Jays,1.0,0.42,N,0.16326530612244897,0,0.2,0,0.1,0
12,R.Arozarena o1.5 Total Bases,charliedisturco,130,0.5,1.15,Tampa Bay Rays,R.Arozarena,Toronto Blue Jays,1.0,0.6499999999999999,N,0.30612244897959184,0,0.2,0,0.2,0
13,R.Castro o1.5 Total Bases,charliedisturco,165,0.83,2.1995,Pittsburgh Pirates,R.Castro,Texas Rangers,1.0,1.3695,Y,0.25,0,0.2,0,0.2,0
14,R.Castro o0.5 HR,charliedisturco,630,0.1,0.73,Pittsburgh Pirates,R.Castro,Texas Rangers,1.0,0.63,N,0.045454545454545456,0,0.0,0,0.0,0
15,J.Delay o0.5 RBI,Thespinzone,230,0.14,0.462,Pittsburgh Pirates,J.Delay,Texas Rangers,1.0,0.322,Y,0.24,0,0.2,0,0.1,0
16,C.Santana o0.5 RBI,Thespinzone,155,0.08,0.204,Pittsburgh Pirates,C.Santana,Texas Rangers,1.0,0.1239999999999999,N,0.34782608695652173,0,0.2,0,0.3,0
17,C.Joe o0.5 Runs Scored,Thespinzone,145,0.11,0.2695,Pittsburgh Pirates,C.Joe,Texas Rangers,1.0,0.1595,Y,0.40476190476190477,0,0.4,0,0.4,0
18,C.Mullins o0.5 RBI,Thespinzone,275,0.06,0.2249999999999999,Baltimore Orioles,C.Mullins,New York Yankees,0.0,0.1649999999999999,N,0.42857142857142855,0,0.6,1,0.6,1
19,N.Cortes u5.5 Ks,The_Oddsmaker,105,1.05,2.1525,New York Yankees,N.Cortes,Baltimore Orioles,1.0,1.1024999999999998,Y,0.5,0,0.6,1,0.5,0
20,N.Cortes o5.5 Ks,MikeRandle,-132,1.0,1.7575757575757576,New York Yankees,N.Cortes,Baltimore Orioles,1.0,0.7575757575757576,N,0.5,0,0.4,0,0.5,0
21,Z.Gallen o6.5 Ks,Thespinzone,102,0.1,0.202,Arizona Diamondbacks,Z.Gallen,Philadelphia Phillies,0.0,0.102,N,0.5454545454545454,1,0.2,0,0.5,0
22,C.Walker o0.5 HR,Thespinzone,480,0.04,0.2319999999999999,Arizona Diamondbacks,C.Walker,Philadelphia Phillies,0.0,0.1919999999999999,N,0.19148936170212766,0,0.0,0,0.2,0
23,C.Walker o0.5 RBI,Thespinzone,140,0.08,0.192,Arizona Diamondbacks,C.Walker,Philadelphia Phillies,0.0,0.112,N,0.44680851063829785,0,0.2,0,0.3,0
24,C.Morel o0.5 HR,Thespinzone,630,0.04,0.292,Chicago Cubs,C.Morel,New York Mets,1.0,0.252,N,0.5384615384615384,1,0.6,1,0.6,1
25,J.Kelenic o0.5 RBI,Thespinzone,185,0.08,0.228,Seattle Mariners,J.Kelenic,Oakland Athletics,1.0,0.148,N,0.425531914893617,0,0.4,0,0.3,0
26,K.Waldichuk u5.5 Ks,SBK5065,-136,1.36,2.3600000000000003,Oakland Athletics,K.Waldichuk,Seattle Mariners,0.0,1.0000000000000002,N,0.7,1,0.4,0,0.7,1
27,J.Soto o1.5 Total Bases,NicholaskMartin,-110,0.75,1.431818181818182,San Diego Padres,J.Soto,Washington Nationals,0.0,0.6818181818181821,N,0.24489795918367346,0,0.4,0,0.4,0
28,N.Pratto o0.5 RBI,Thespinzone,170,0.08,0.216,Kansas City Royals,N.Pratto,Detroit Tigers,1.0,0.136,N,0.23076923076923078,0,0.0,0,0.1,0
29,C.Wallach o0.5 HR,Thespinzone,750,0.04,0.34,Los Angeles Angels,C.Wallach,Boston Red Sox,1.0,0.3,N,0.17647058823529413,0,0.0,0,0.1,0
30,R.Refsnyder o0.5 RBI,Thespinzone,225,0.17,0.5525,Boston Red Sox,R.Refsnyder,Los Angeles Angels,0.0,0.3824999999999999,Y,0.36666666666666664,0,0.4,0,0.4,0
31,M.Kopech o4.5 Ks,Thespinzone,-104,0.14,0.2746153846153846,Chicago White Sox,M.Kopech,Cleveland Guardians,0.0,0.1346153846153845,Y,0.7,1,0.8,1,0.7,1
32,Z.Gallen o6.5 strikeouts,Chris Landers,105,1.0,2.05,Arizona Diamondbacks,Z.Gallen,Philadelphia Phillies,0.0,1.0499999999999998,N,0.5454545454545454,1,0.2,0,0.5,0
33,G.Springer o1.5 total bases,Chris Landers,130,1.0,2.3,Toronto Blue Jays,G.Springer,Tampa Bay Rays,0.0,1.2999999999999998,N,0.2916666666666667,0,0.6,1,0.5,0
34,A.Judge o1.5 total bases,Dan Servodidio,-110,1.0,1.9090909090909087,New York Yankees,A.Judge,Baltimore Orioles,1.0,0.9090909090909088,N,0.45,0,0.8,1,0.6,1
35,J.Turner o1.5 total bases,Dan Servodidio,-110,1.0,1.9090909090909087,Boston Red Sox,J.Turner,Los Angeles Angels,0.0,0.9090909090909088,N,0.3333333333333333,0,0.2,0,0.3,0
