,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,E.Suarez u0.5 hits,Teddy Ricketson,120,1.0,2.2,Seattle Mariners,E.Suarez,San Diego Padres,1.0,1.2000000000000002,N,0.38596491228070173,0,0.4,0,0.2,0
2,M.Muncy o0.5 hits,Teddy Ricketson,-165,1.0,1.606060606060606,Los Angeles Dodgers,M.Muncy,Arizona Diamondbacks,0.0,0.606060606060606,Y,0.4731182795698925,0,0.4,0,0.3,0
3,J.Flaherty o5.5 Strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,Baltimore Orioles,J.Flaherty,Houston Astros,1.0,0.9090909090909092,N,0.5,0,0.5,0,0.5,0
4,A.Bohm o1.5 Total Bases,Dan Servodidio,-110,1.0,1.9090909090909087,Philadelphia Phillies,A.Bohm,Washington Nationals,1.0,0.9090909090909092,N,0.37623762376237624,0,0.6,1,0.6,1
5,N.Pivetta u5.5 Strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,Boston Red Sox,N.Pivetta,Kansas City Royals,1.0,0.9090909090909092,N,0.6071428571428571,1,0.6,1,0.4,0
6,J.Altuve o0.5 Runs Scored,Thespinzone,-105,0.12,0.2342857142857142,Houston Astros,J.Altuve,Baltimore Orioles,0.0,0.1142857142857142,N,0.6136363636363636,1,0.8,1,0.8,1
7,A.Bregman o0.5 RBI,Thespinzone,210,0.26,0.806,Houston Astros,A.Bregman,Baltimore Orioles,0.0,0.546,Y,0.39473684210526316,0,0.4,0,0.3,0
8,Y.Alvarez o0.5 RBI,Thespinzone,130,0.15,0.345,Houston Astros,Y.Alvarez,Baltimore Orioles,0.0,0.1949999999999999,N,0.463768115942029,0,0.4,0,0.4,0
9,G.Henderson o0.5 RBI,Thespinzone,150,0.1,0.25,Baltimore Orioles,G.Henderson,Houston Astros,1.0,0.15,Y,0.30097087378640774,0,0.4,0,0.5,0
10,A.Santander o0.5 HR,charliedisturco,310,0.1,0.41,Baltimore Orioles,A.Santander,Houston Astros,1.0,0.3099999999999999,N,0.13761467889908258,0,0.2,0,0.2,0
14,S.Kwan o0.5 Runs Scored,Thespinzone,125,0.13,0.2925,Cleveland Guardians,S.Kwan,Toronto Blue Jays,1.0,0.1624999999999999,Y,0.49122807017543857,0,0.2,0,0.3,0
15,T.Friedl o0.5 RBI,Thespinzone,175,0.1,0.275,Cincinnati Reds,T.Friedl,Miami Marlins,1.0,0.175,N,0.2978723404255319,0,0.8,1,0.5,0
16,M.McLain o0.5 Runs Scored,Thespinzone,105,0.16,0.3279999999999999,Cincinnati Reds,M.McLain,Miami Marlins,1.0,0.1679999999999999,N,0.5,0,0.2,0,0.3,0
17,J.Alu o0.5 RBI,Thespinzone,230,0.15,0.4949999999999999,Washington Nationals,J.Alu,Philadelphia Phillies,0.0,0.345,N,0.3333333333333333,0,0.4,0,0.4,0
