,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,D.Peterson o5.5 Ks,PropBetGuy,-115,1.0,1.869565217391304,New York Mets,D.Peterson,San Francisco Giants,0.0,0.869565217391304,Y,0.6,1,0.6,1,0.6,1
1,G.Cole u7.5 Ks,PropBetGuy,-105,1.0,1.9523809523809523,New York Yankees,G.Cole,Toronto Blue Jays,1.0,0.9523809523809524,Y,0.4,0,0.4,0,0.4,0
2,W.Miley u4.5 Ks,The_Oddsmaker,-138,1.0,1.7246376811594204,Milwaukee Brewers,W.Miley,Boston Red Sox,1.0,0.7246376811594204,Y,0.75,1,0.75,1,0.75,1
3,T.Stephenson o0.5 HR,charliedisturco,750,0.1,0.8500000000000001,Cincinnati Reds,T.Stephenson,Pittsburgh Pirates,0.0,0.7500000000000001,N,0.0,0,0.0,0,0.0,0
4,T.Stephenson o1.5 Total Bases,charliedisturco,140,0.5,1.2,Cincinnati Reds,T.Stephenson,Pittsburgh Pirates,0.0,0.7,N,0.2857142857142857,0,0.2,0,0.2,0
5,A.Heaney u7.5 Ks,The_Oddsmaker,-105,1.5,2.9285714285714284,Texas Rangers,A.Heaney,Oakland Athletics,1.0,1.4285714285714284,Y,0.75,1,0.75,1,0.75,1
6,G.Urshela o1.5 Total Bases,_Collin1,135,0.5,1.175,Los Angeles Angels,G.Urshela,Kansas City Royals,1.0,0.675,N,0.3888888888888889,0,0.0,0,0.2,0
7,L.Castillo u6.5 Ks,The_Oddsmaker,-105,1.05,2.05,Seattle Mariners,L.Castillo,St. Louis Cardinals,1.0,0.9999999999999998,N,0.6,1,0.6,1,0.6,1
8,G.Whitlock o5.5 strikeouts,Chris Landers,105,1.0,2.05,Boston Red Sox,G.Whitlock,Milwaukee Brewers,0.0,1.0499999999999998,N,0.0,0,0.0,0,0.0,0
9,T.Anderson o4.5 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,Los Angeles Angels,T.Anderson,Kansas City Royals,1.0,0.9090909090909088,N,0.0,0,0.0,0,0.0,0
