,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Luzardo o2.5 earned runs,Chris Landers,-110,1.0,1.9090909090909087,Miami Marlins,J.Luzardo,San Diego Padres,0,0.9090909090909092,N,0.4,0,0.6,1,0.3,0
1,C.Rodon u5.5 strikeouts,Chris Landers,-125,1.0,1.8,New York Yankees,C.Rodon,Washington Nationals,1,0.8,Y,0.8571428571428571,1,1.0,1,0.8571428571428571,1
2,R.Mountcastle o1.5 total bases,Chris Landers,100,1.0,2.0,Baltimore Orioles,R.Mountcastle,Toronto Blue Jays,1,1.0,N,0.3829787234042553,0,0.4,0,0.2,0
3,A.Rutschman o1.5 Hits,Dan Servodidio,-110,1.0,1.9090909090909087,Baltimore Orioles,A.Rutschman,Toronto Blue Jays,1,0.9090909090909092,Y,0.25833333333333336,0,0.8,1,0.4,0
4,J.Verlander u6.5 Strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,Houston Astros,J.Verlander,Boston Red Sox,1,0.9090909090909092,N,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
5,N.Syndergaard u3.5 Ks,AnthonyDabbundo,110,1.0,2.1,Cleveland Guardians,N.Syndergaard,Los Angeles Dodgers,1,1.1,N,0.75,1,0.75,1,0.75,1
6,R.Mountcastle o0.5 RBI,Thespinzone,190,0.1,0.29,Baltimore Orioles,R.Mountcastle,Toronto Blue Jays,1,0.1899999999999999,N,0.32978723404255317,0,0.8,1,0.4,0
7,R.Mountcastle o0.5 HR,NicholaskMartin,600,0.15,1.05,Baltimore Orioles,R.Mountcastle,Toronto Blue Jays,1,0.9,N,0.1276595744680851,0,0.4,0,0.2,0
8,A.Rutschman o0.5 HR,NicholaskMartin,825,0.15,1.3875,Baltimore Orioles,A.Rutschman,Toronto Blue Jays,1,1.2375,N,0.10833333333333334,0,0.0,0,0.0,0
9,R.Mountcastle o1.5 Total Bases,NicholaskMartin,105,0.75,1.5375,Baltimore Orioles,R.Mountcastle,Toronto Blue Jays,1,0.7874999999999999,N,0.3829787234042553,0,0.4,0,0.2,0
10,G.Rodriguez u5.5 Ks,jimsannes,124,1.0,2.24,Baltimore Orioles,G.Rodriguez,Toronto Blue Jays,1,1.2400000000000002,Y,0.5,0,0.6,1,0.6,1
11,A.Rutschman o1.5 Total Bases,NicholaskMartin,145,0.75,1.8375,Baltimore Orioles,A.Rutschman,Toronto Blue Jays,1,1.0875,Y,0.39166666666666666,0,0.8,1,0.4,0
12,K.Tucker o0.5 RBI,Thespinzone,155,0.1,0.255,Houston Astros,K.Tucker,Boston Red Sox,1,0.155,Y,0.45528455284552843,0,0.6,1,0.8,1
14,J.Verlander u5.5 Ks,jimsannes,124,1.0,2.24,Houston Astros,J.Verlander,Boston Red Sox,1,1.2400000000000002,N,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
15,J.Verlander u5.5 Ks,PropBetGuy,120,1.0,2.2,Houston Astros,J.Verlander,Boston Red Sox,1,1.2000000000000002,N,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
16,C.Blackmon o0.5 Runs Scored,Thespinzone,128,0.1,0.228,Colorado Rockies,C.Blackmon,Tampa Bay Rays,0,0.128,N,0.5441176470588235,1,0.6,1,0.8,1
17,R.McMahon o0.5 RBI,Thespinzone,225,0.1,0.325,Colorado Rockies,R.McMahon,Tampa Bay Rays,0,0.225,N,0.38016528925619836,0,0.4,0,0.7,1
18,Y.Diaz o0.5 RBI,Thespinzone,165,0.1,0.265,Houston Astros,Y.Diaz,Boston Red Sox,1,0.165,Y,0.45121951219512196,0,0.8,1,0.9,1
19,R.Pinto o0.5 RBI,Thespinzone,190,0.1,0.29,Tampa Bay Rays,R.Pinto,Colorado Rockies,1,0.1899999999999999,N,0.125,0,0.4,0,0.2,0
