,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
11,S.Ohtani o0.5 RBI,Thespinzone,160,0.1,0.26,Los Angeles Angels,S.Ohtani,Seattle Mariners,1.0,0.16,N,0.45871559633027525,0,0.2,0,0.3,0
12,C.Cron o0.5 RBI,Thespinzone,195,0.1,0.295,Los Angeles Angels,C.Cron,Seattle Mariners,1.0,0.195,N,0.5,0,0.4,0,0.5,0
13,M.Moustakas o0.5 Runs Scored,Thespinzone,160,0.1,0.26,Los Angeles Angels,M.Moustakas,Seattle Mariners,1.0,0.16,N,0.4666666666666667,0,0.2,0,0.4,0
14,B.Drury o0.5 RBI,Thespinzone,210,0.21,0.651,Los Angeles Angels,B.Drury,Seattle Mariners,1.0,0.441,Y,0.35064935064935066,0,0.4,0,0.4,0
15,S.Ohtani o0.5 HR,Thespinzone,285,0.1,0.385,Los Angeles Angels,S.Ohtani,Seattle Mariners,1.0,0.285,N,0.26605504587155965,0,0.2,0,0.2,0
16,T.Murphy o0.5 Runs Scored,Thespinzone,125,0.1,0.225,Seattle Mariners,T.Murphy,Los Angeles Angels,0.0,0.125,N,0.36363636363636365,0,0.6,1,0.6,1
17,T.Hernandez o0.5 RBI,Thespinzone,110,0.15,0.315,Seattle Mariners,T.Hernandez,Los Angeles Angels,0.0,0.165,N,0.36363636363636365,0,0.2,0,0.3,0
18,J.Rodriguez o0.5 RBI,Thespinzone,155,0.16,0.408,Seattle Mariners,J.Rodriguez,Los Angeles Angels,0.0,0.2479999999999999,Y,0.37037037037037035,0,0.6,1,0.5,0
19,T.Anderson o5.5 Hits Allowed,PropBetGuy,-120,1.2,2.2,Los Angeles Angels,T.Anderson,Seattle Mariners,1.0,1.0000000000000002,N,0.5,0,0.4,0,0.4,0
20,A.Abbott u2.5 Earned Runs,Thespinzone,120,0.08,0.176,Cincinnati Reds,A.Abbott,Washington Nationals,1.0,0.096,N,0.6666666666666666,1,0.6,1,0.6,1
21,R.Adams o0.5 RBI,Thespinzone,215,0.12,0.378,Washington Nationals,R.Adams,Cincinnati Reds,0.0,0.258,N,0.32142857142857145,0,0.6,1,0.4,0
22,M.Wallner o0.5 Runs Scored,Thespinzone,125,0.13,0.2925,Minnesota Twins,M.Wallner,Arizona Diamondbacks,1.0,0.1624999999999999,Y,0.4482758620689655,0,0.6,1,0.7,1
23,K.Marte o0.5 Runs Scored,Thespinzone,112,0.1,0.212,Arizona Diamondbacks,K.Marte,Minnesota Twins,0.0,0.112,N,0.5142857142857142,1,0.2,0,0.4,0
24,C.Carroll o0.5 Runs Scored,Thespinzone,118,0.15,0.3269999999999999,Arizona Diamondbacks,C.Carroll,Minnesota Twins,0.0,0.1769999999999999,N,0.4953271028037383,0,0.0,0,0.3,0
25,J.Wiemer o0.5 RBI,Thespinzone,195,0.1,0.295,Milwaukee Brewers,J.Wiemer,Pittsburgh Pirates,1.0,0.195,N,0.2336448598130841,0,0.4,0,0.5,0
26,W.Contreras o0.5 RBI,Thespinzone,145,0.1,0.245,St. Louis Cardinals,W.Contreras,Colorado Rockies,1.0,0.145,Y,0.2903225806451613,0,0.2,0,0.2,0
27,A.Monasterio o0.5 Runs Scored,Thespinzone,140,0.1,0.24,Milwaukee Brewers,A.Monasterio,Pittsburgh Pirates,1.0,0.1399999999999999,N,0.37777777777777777,0,0.4,0,0.3,0
28,L.Peguero o0.5 RBI,Thespinzone,320,0.1,0.42,Pittsburgh Pirates,L.Peguero,Milwaukee Brewers,0.0,0.32,N,0.3076923076923077,0,0.2,0,0.4,0
29,L.Peguero o0.5 HR,Thespinzone,1050,0.08,0.92,Pittsburgh Pirates,L.Peguero,Milwaukee Brewers,0.0,0.8400000000000001,N,0.23076923076923078,0,0.2,0,0.3,0
30,R.Greene o0.5 Runs Scored,Thespinzone,128,0.1,0.228,Detroit Tigers,R.Greene,Tampa Bay Rays,1.0,0.128,N,0.4864864864864865,0,0.4,0,0.5,0
31,R.Arozarena o0.5 RBI,Thespinzone,145,0.1,0.245,Tampa Bay Rays,R.Arozarena,Detroit Tigers,0.0,0.145,N,0.34579439252336447,0,0.2,0,0.1,0
32,Y.Diaz o0.5 RBI,Thespinzone,195,0.1,0.295,Houston Astros,Y.Diaz,New York Yankees,0.0,0.195,N,0.36231884057971014,0,0.2,0,0.3,0
33,A.Santander o0.5 RBI,Thespinzone,125,0.13,0.2925,Baltimore Orioles,A.Santander,New York Mets,1.0,0.1624999999999999,Y,0.37735849056603776,0,0.4,0,0.5,0
34,G.Henderson o0.5 RBI,Thespinzone,160,0.16,0.416,Baltimore Orioles,G.Henderson,New York Mets,1.0,0.256,Y,0.3,0,0.4,0,0.4,0
35,N.Lowe o0.5 Runs Scored,Thespinzone,125,0.11,0.2475,Texas Rangers,N.Lowe,Miami Marlins,1.0,0.1375,N,0.4636363636363636,0,0.2,0,0.2,0
36,C.Seager o0.5 RBI,Thespinzone,140,0.17,0.408,Texas Rangers,C.Seager,Miami Marlins,1.0,0.238,Y,0.5,0,0.8,1,0.5,0
37,F.Fermin o0.5 RBI,Thespinzone,195,0.23,0.6785000000000001,Kansas City Royals,F.Fermin,Philadelphia Phillies,0.0,0.4485000000000001,Y,0.425531914893617,0,0.8,1,0.7,1
38,A.Bohm o0.5 RBI,Thespinzone,170,0.2,0.54,Philadelphia Phillies,A.Bohm,Kansas City Royals,1.0,0.34,Y,0.40816326530612246,0,0.4,0,0.4,0
39,M.Garcia o0.5 Runs Scored,Thespinzone,115,0.13,0.2794999999999999,Kansas City Royals,M.Garcia,Philadelphia Phillies,0.0,0.1494999999999999,Y,0.38461538461538464,0,0.8,1,0.6,1
40,W.Contreras o0.5 RBI,Thespinzone,130,0.13,0.299,St. Louis Cardinals,W.Contreras,Colorado Rockies,1.0,0.1689999999999999,Y,0.2903225806451613,0,0.2,0,0.2,0
41,N.Arenado o0.5 RBI,Thespinzone,110,0.1,0.21,St. Louis Cardinals,N.Arenado,Colorado Rockies,1.0,0.11,N,0.41904761904761906,0,0.4,0,0.3,0
