,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Taillon u4.5 strikeouts,Chris Landers,135,1.0,2.35,Chicago Cubs,J.Taillon,Kansas City Royals,1,1.35,Y,0.5238095238095238,1,0.4,0,0.5,0
1,A.Heaney u5.5 strikeouts,Chris Landers,110,1.0,2.1,Texas Rangers,A.Heaney,Milwaukee Brewers,1,1.1,Y,0.6956521739130435,1,0.8,1,0.7,1
2,T.Skubal u5.5 Hits Allowed,Dan Servodidio,-110,1.0,1.9090909090909087,Detroit Tigers,T.Skubal,Cleveland Guardians,0,0.9090909090909092,Y,0.5714285714285714,1,0.4,0,0.5714285714285714,1
3,S.Ohtani o0.5 Runs Scored,Dan Servodidio,-110,1.0,1.9090909090909087,Los Angeles Angels,S.Ohtani,Tampa Bay Rays,1,0.9090909090909092,Y,0.5619834710743802,1,0.4,0,0.3,0
4,M.Olson o1.5 Total Bases,NicholaskMartin,100,1.0,2.0,Atlanta Braves,M.Olson,San Francisco Giants,1,1.0,N,0.3416666666666667,0,0.0,0,0.0,0
5,S.Strider o9.5 Ks,JoeDellera,200,0.35,1.0499999999999998,Atlanta Braves,S.Strider,San Francisco Giants,1,0.6999999999999998,Y,0.4166666666666667,0,0.6,1,0.6,1
6,A.Heaney u5.5 Ks,PropBetGuy,110,1.0,2.1,Texas Rangers,A.Heaney,Milwaukee Brewers,1,1.1,Y,0.6956521739130435,1,0.8,1,0.7,1
7,N.Velazquez o0.5 RBI,Thespinzone,260,0.1,0.36,Kansas City Royals,N.Velazquez,Chicago Cubs,0,0.26,N,0.2,0,0.4,0,0.2,0
8,Y.Gomes o0.5 RBI,Thespinzone,175,0.1,0.275,Chicago Cubs,Y.Gomes,Kansas City Royals,1,0.175,N,0.367816091954023,0,0.0,0,0.1,0
9,N.Velazquez o0.5 HR,Thespinzone,600,0.08,0.56,Kansas City Royals,N.Velazquez,Chicago Cubs,0,0.48,N,0.0,0,0.0,0,0.0,0
10,C.Bellinger o0.5 Runs Scored,Thespinzone,115,0.1,0.215,Chicago Cubs,C.Bellinger,Kansas City Royals,1,0.1149999999999999,N,0.5434782608695652,1,0.2,0,0.2,0
11,N.Velazquez o0.5 Runs Scored,Thespinzone,185,0.1,0.285,Kansas City Royals,N.Velazquez,Chicago Cubs,0,0.185,N,0.9,1,0.8,1,0.9,1
