,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,K.Bryant o0.5 HR,charliedisturco,560,0.1,0.66,Colorado Rockies,K.Bryant,Pittsburgh Pirates,0.0,0.56,N,0.14285714285714285,0,0.2,0,0.2,0
1,A.Trejo o0.5 RBI,Thespinzone,240,0.18,0.612,Colorado Rockies,A.Trejo,Pittsburgh Pirates,0.0,0.432,Y,0.23076923076923078,0,0.4,0,0.4,0
2,R.Grichuk o0.5 Runs Scored,Thespinzone,150,0.11,0.275,Colorado Rockies,R.Grichuk,Pittsburgh Pirates,0.0,0.165,Y,0.5555555555555556,1,0.6,1,0.5555555555555556,1
3,K.Bryant o1.5 Total Bases,charliedisturco,125,0.5,1.125,Colorado Rockies,K.Bryant,Pittsburgh Pirates,0.0,0.625,N,0.4,0,0.6,1,0.5,0
4,P.Battenfield u5.5 Ks,SBK5065,-165,0.5,0.803030303030303,Cleveland Guardians,P.Battenfield,Detroit Tigers,1.0,0.303030303030303,Y,0.8333333333333334,1,0.8,1,0.8333333333333334,1
5,S.Perez o0.5 RBI,Thespinzone,160,0.12,0.312,Kansas City Royals,S.Perez,Chicago White Sox,1.0,0.192,Y,0.37142857142857144,0,0.6,1,0.5,0
6,L.Lynn o5.5 Ks,PropBetGuy,-138,1.38,2.38,Chicago White Sox,L.Lynn,Kansas City Royals,0.0,1.0,N,0.625,1,0.6,1,0.625,1
7,N.Castellanos o0.5 Runs Scored,Thespinzone,140,0.08,0.192,Philadelphia Phillies,N.Castellanos,Toronto Blue Jays,1.0,0.112,N,0.5675675675675675,1,0.6,1,0.5,0
8,B.Harper o0.5 Runs Scored,Thespinzone,100,0.08,0.16,Philadelphia Phillies,B.Harper,Toronto Blue Jays,1.0,0.08,Y,0.8571428571428571,1,1.0,1,0.8571428571428571,1
9,G.Perdomo o0.5 RBI,Thespinzone,270,0.1,0.37,Arizona Diamondbacks,G.Perdomo,Miami Marlins,1.0,0.27,Y,0.35714285714285715,0,0.4,0,0.3,0
