,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Delay o0.5 RBI,Thespinzone,230,0.08,0.264,Pittsburgh Pirates,J.Delay,St. Louis Cardinals,1.0,0.184,N,0.20689655172413793,0,0.2,0,0.1,0
1,R.Castro o0.5 RBI,Thespinzone,175,0.08,0.22,Pittsburgh Pirates,R.Castro,St. Louis Cardinals,1.0,0.14,N,0.19230769230769232,0,0.4,0,0.2,0
2,R.Castro o0.5 Runs Scored,Thespinzone,143,0.08,0.1944,Pittsburgh Pirates,R.Castro,St. Louis Cardinals,1.0,0.1143999999999999,N,0.21153846153846154,0,0.4,0,0.2,0
3,C.Joe o0.5 Runs Scored,Thespinzone,148,0.15,0.372,Pittsburgh Pirates,C.Joe,St. Louis Cardinals,1.0,0.222,Y,0.42857142857142855,0,0.8,1,0.6,1
4,R.Castro o1.5 Total Bases,charliedisturco,150,0.75,1.875,Pittsburgh Pirates,R.Castro,St. Louis Cardinals,1.0,1.125,Y,0.2692307692307692,0,0.6,1,0.4,0
5,R.Castro o0.5 HR,charliedisturco,680,0.1,0.78,Pittsburgh Pirates,R.Castro,St. Louis Cardinals,1.0,0.68,N,0.038461538461538464,0,0.0,0,0.0,0
6,W.Franco o0.5 Runs Scored,Thespinzone,107,0.11,0.2277,Tampa Bay Rays,W.Franco,Boston Red Sox,0.0,0.1177,Y,0.48214285714285715,0,0.6,1,0.6,1
7,N.Pratto o0.5 Runs Scored,Thespinzone,-105,0.1,0.1952380952380952,Kansas City Royals,N.Pratto,Colorado Rockies,1.0,0.0952380952380952,Y,0.3333333333333333,0,0.4,0,0.4,0
8,D.Lynch o4.5 Ks,PropBetGuy,-125,1.0,1.8,Kansas City Royals,D.Lynch,Colorado Rockies,1.0,0.8,Y,1.0,1,1.0,1,1.0,1
9,Y.Alvarez o0.5 RBI,Thespinzone,125,0.13,0.2925,Houston Astros,Y.Alvarez,Los Angeles Angels,1.0,0.1624999999999999,Y,0.5,0,0.4,0,0.3,0
10,M.Semien o0.5 RBI,Thespinzone,160,0.16,0.416,Texas Rangers,M.Semien,Seattle Mariners,1.0,0.256,Y,0.5263157894736842,1,0.4,0,0.5,0
11,M.Garver o0.5 RBI,Thespinzone,195,0.2,0.5900000000000001,Texas Rangers,M.Garver,Seattle Mariners,1.0,0.39,Y,0.2857142857142857,0,0.2,0,0.2857142857142857,0
12,N.Lowe o0.5 Runs Scored,Thespinzone,112,0.11,0.2332,Texas Rangers,N.Lowe,Seattle Mariners,1.0,0.1231999999999999,Y,0.5263157894736842,1,0.4,0,0.5,0
13,M.Garver o0.5 HR,Thespinzone,440,0.17,0.918,Texas Rangers,M.Garver,Seattle Mariners,1.0,0.748,Y,0.2857142857142857,0,0.2,0,0.2857142857142857,0
14,L.Allen o4.5 Ks,PropBetGuy,105,1.0,2.05,Cleveland Guardians,L.Allen,Minnesota Twins,0.0,1.0499999999999998,N,0.625,1,0.6,1,0.625,1
15,K.Kiermaier o0.5 Runs Scored,Thespinzone,150,0.1,0.25,Toronto Blue Jays,K.Kiermaier,New York Mets,0.0,0.15,N,0.425531914893617,0,0.0,0,0.3,0
16,P.Alonso o0.5 HR,charliedisturco,450,0.1,0.55,New York Mets,P.Alonso,Toronto Blue Jays,1.0,0.45,N,0.23728813559322035,0,0.0,0,0.2,0
17,P.Alonso o1.5 Total Bases,charliedisturco,130,0.5,1.15,New York Mets,P.Alonso,Toronto Blue Jays,1.0,0.6499999999999999,N,0.423728813559322,0,0.0,0,0.3,0
18,N.Maton o0.5 RBI,Thespinzone,275,0.08,0.3,Detroit Tigers,N.Maton,Chicago White Sox,0.0,0.2199999999999999,N,0.21153846153846154,0,0.0,0,0.0,0
19,A.Baddoo o0.5 RBI,Thespinzone,220,0.1,0.32,Detroit Tigers,A.Baddoo,Chicago White Sox,0.0,0.22,N,0.2222222222222222,0,0.0,0,0.3,0
20,M.Grove u4.5 strikeouts,Chris Landers,-135,1.0,1.7407407407407407,Los Angeles Dodgers,M.Grove,New York Yankees,1.0,0.7407407407407407,N,0.6,1,0.6,1,0.6,1
21,A.Bregman o1.5 total bases,Chris Landers,120,1.0,2.2,Houston Astros,A.Bregman,Los Angeles Angels,1.0,1.2000000000000002,Y,0.3103448275862069,0,0.6,1,0.6,1
22,D.Lynch o4.5 strikeouts,Colby Conway,-110,1.0,1.9090909090909087,Kansas City Royals,D.Lynch,Colorado Rockies,1.0,0.9090909090909088,Y,1.0,1,1.0,1,1.0,1
