,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Soler o0.5 RBI,Thespinzone,175,0.18,0.495,Miami Marlins,J.Soler,New York Yankees,1.0,0.315,Y,0.3706896551724138,0,1.0,1,0.9,1
1,K.Tucker o0.5 RBI,Thespinzone,190,0.1,0.29,Houston Astros,K.Tucker,Los Angeles Angels,1.0,0.1899999999999999,Y,0.4491525423728814,0,1.0,1,0.8,1
2,Y.Alvarez o0.5 RBI,Thespinzone,140,0.1,0.24,Houston Astros,Y.Alvarez,Los Angeles Angels,1.0,0.1399999999999999,N,0.43243243243243246,0,0.0,0,0.2,0
3,J.Singleton o0.5 RBI,Thespinzone,290,0.1,0.39,Houston Astros,J.Singleton,Los Angeles Angels,1.0,0.29,N,0.0,0,0.0,0,0.0,0
4,J.Singleton o0.5 HR,Thespinzone,1050,0.08,0.92,Houston Astros,J.Singleton,Los Angeles Angels,1.0,0.8400000000000001,N,0.0,0,0.0,0,0.0,0
5,H.Bader o0.5 Runs Scored,Thespinzone,150,0.15,0.375,New York Yankees,H.Bader,Miami Marlins,0.0,0.225,N,0.39436619718309857,0,0.0,0,0.2,0
6,G.Stanton o0.5 Runs Scored,Thespinzone,117,0.11,0.2387,New York Yankees,G.Stanton,Miami Marlins,0.0,0.1286999999999999,N,0.35714285714285715,0,0.0,0,0.1,0
7,M.Olson o0.5 RBI,Thespinzone,105,0.15,0.3074999999999999,Atlanta Braves,M.Olson,New York Mets,0.0,0.1574999999999999,N,0.46153846153846156,0,0.0,0,0.4,0
8,A.Garcia o0.5 Runs Scored,Thespinzone,105,0.11,0.2254999999999999,Miami Marlins,A.Garcia,New York Yankees,1.0,0.1154999999999999,N,0.22857142857142856,0,0.0,0,0.0,0
9,S.Ohtani o0.5 HR,Thespinzone,265,0.08,0.292,Los Angeles Angels,S.Ohtani,Houston Astros,0.0,0.2119999999999999,N,0.2457627118644068,0,0.0,0,0.0,0
10,B.Drury o0.5 RBI,Thespinzone,180,0.09,0.252,Los Angeles Angels,B.Drury,Houston Astros,0.0,0.162,N,0.32558139534883723,0,0.0,0,0.2,0
12,S.Ohtani o0.5 HR,RenoJonny,250,1.1,3.850000000000001,Los Angeles Angels,S.Ohtani,Houston Astros,0.0,2.7500000000000004,N,0.2457627118644068,0,0.0,0,0.0,0
13,A.Garcia o0.5 HR,charliedisturco,400,0.8,4.0,Miami Marlins,A.Garcia,New York Yankees,1.0,3.2,N,0.0,0,0.0,0,0.0,0
14,G.Henderson o0.5 Runs Scored,Thespinzone,123,0.1,0.223,Baltimore Orioles,G.Henderson,Seattle Mariners,0.0,0.123,N,0.46296296296296297,0,0.0,0,0.2,0
15,J.Soto o0.5 RBI,Thespinzone,200,0.1,0.3,San Diego Padres,J.Soto,Arizona Diamondbacks,0.0,0.2,N,0.36666666666666664,0,0.0,0,0.1,0
16,G.Henderson o0.5 Runs Scored,Thespinzone,123,0.1,0.223,Baltimore Orioles,G.Henderson,Seattle Mariners,0.0,0.123,N,0.46296296296296297,0,0.0,0,0.2,0
17,J.Soto o0.5 RBI,Thespinzone,200,0.1,0.3,San Diego Padres,J.Soto,Arizona Diamondbacks,0.0,0.2,N,0.36666666666666664,0,0.0,0,0.1,0
18,L.Peguero o0.5 RBI,Thespinzone,220,0.15,0.48,Pittsburgh Pirates,L.Peguero,Cincinnati Reds,1.0,0.3299999999999999,Y,0.5,0,1.0,1,0.7,1
19,F.Alvarez o0.5 HR,Thespinzone,430,0.08,0.424,New York Mets,F.Alvarez,Atlanta Braves,1.0,0.344,N,0.15730337078651685,0,0.0,0,0.0,0
20,F.Alvarez o0.5 RBI,Thespinzone,155,0.1,0.255,New York Mets,F.Alvarez,Atlanta Braves,1.0,0.155,N,0.2808988764044944,0,0.0,0,0.0,0
21,Z.Gelof o0.5 Runs Scored,Thespinzone,125,0.19,0.4275,Oakland Athletics,Z.Gelof,Washington Nationals,0.0,0.2375,N,0.3333333333333333,0,0.0,0,0.1,0
22,W.Contreras o0.5 RBI,Thespinzone,112,0.1,0.212,Milwaukee Brewers,W.Contreras,Chicago White Sox,0.0,0.112,N,0.33663366336633666,0,0.0,0,0.2,0
23,W.Contreras o0.5 HR,charliedisturco,340,0.2,0.8800000000000001,Milwaukee Brewers,W.Contreras,Chicago White Sox,0.0,0.6800000000000002,N,0.09900990099009901,0,0.0,0,0.1,0
24,C.Carroll o0.5 HR,charliedisturco,360,0.2,0.92,Arizona Diamondbacks,C.Carroll,San Diego Padres,1.0,0.72,N,0.1391304347826087,0,0.0,0,0.0,0
