,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Crawford o0.5 hits,Teddy Ricketson,-180,1.0,1.5555555555555556,Seattle Mariners,J.Crawford,Houston Astros,0,0.5555555555555556,Y,0.6219512195121951,1,1.0,1,0.9,1
1,J.Duran o1.5 total bases,Teddy Ricketson,-135,1.0,1.7407407407407407,Boston Red Sox,J.Duran,Oakland Athletics,1,0.7407407407407407,Y,0.4782608695652174,0,0.6,1,0.6,1
2,G.Cole o7.5 strikeouts,Josh Wagner,-110,1.0,1.9090909090909087,New York Yankees,G.Cole,Chicago Cubs,1,0.9090909090909092,N,0.42105263157894735,0,0.4,0,0.3,0
3,F.Tatis o1.5 total bases,Josh Wagner,-110,1.0,1.9090909090909087,San Diego Padres,F.Tatis,New York Mets,1,0.9090909090909092,N,0.0,0,0.0,0,0.0,0
4,S.Garrett o0.5 RBI,Thespinzone,188,0.1,0.288,Washington Nationals,S.Garrett,Texas Rangers,1,0.1879999999999999,N,0.1896551724137931,0,0.0,0,0.2,0
5,L.Thomas o0.5 Runs Scored,Thespinzone,104,0.15,0.306,Washington Nationals,L.Thomas,Texas Rangers,1,0.156,Y,0.5517241379310345,1,0.4,0,0.4,0
6,C.Seager o0.5 RBI,Thespinzone,-105,0.15,0.2928571428571428,Texas Rangers,C.Seager,Washington Nationals,0,0.1428571428571428,N,0.5,0,0.4,0,0.5,0
7,B.Garrett o5.5 Ks,PropBetGuy,-118,1.18,2.18,Miami Marlins,B.Garrett,Philadelphia Phillies,1,0.9999999999999998,N,0.5555555555555556,1,0.6,1,0.7,1
8,R.Grichuk o0.5 Runs Scored,Thespinzone,188,0.1,0.288,Colorado Rockies,R.Grichuk,San Francisco Giants,0,0.1879999999999999,N,0.46296296296296297,0,0.6,1,0.5,0
9,E.Tovar o0.5 Runs Scored,Thespinzone,160,0.1,0.26,Colorado Rockies,E.Tovar,San Francisco Giants,0,0.16,N,0.43373493975903615,0,0.4,0,0.5,0
10,Z.Remillard o0.5 RBI,Thespinzone,230,0.1,0.33,Chicago White Sox,Z.Remillard,St. Louis Cardinals,1,0.23,N,0.3157894736842105,0,0.2,0,0.4,0
11,N.Arenado o0.5 RBI,Thespinzone,110,0.1,0.21,St. Louis Cardinals,N.Arenado,Chicago White Sox,0,0.11,N,0.4117647058823529,0,0.6,1,0.5,0
12,C.Morel o0.5 RBI,Thespinzone,230,0.1,0.33,Chicago Cubs,C.Morel,New York Yankees,0,0.23,N,0.4166666666666667,0,0.0,0,0.3,0
13,H.Bader o0.5 HR,Thespinzone,400,0.08,0.4,New York Yankees,H.Bader,Chicago Cubs,1,0.32,N,0.14285714285714285,0,0.2,0,0.1,0
14,H.Bader o0.5 RBI,Thespinzone,160,0.16,0.416,New York Yankees,H.Bader,Chicago Cubs,1,0.256,Y,0.38095238095238093,0,0.6,1,0.5,0
