,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,A.Abbott u6.5 Ks,cowhitchurch,-120,0.6,1.1,Cincinnati Reds,A.Abbott,Colorado Rockies,1.0,0.5000000000000001,N,0.75,1,0.75,1,0.75,1
1,A.Abbott o6.5 Ks,AnthonyDabbundo,-102,0.51,1.01,Cincinnati Reds,A.Abbott,Colorado Rockies,1.0,0.5,Y,0.25,0,0.25,0,0.25,0
2,C.Morel o0.5 RBI,Thespinzone,160,0.1,0.26,Chicago Cubs,C.Morel,Pittsburgh Pirates,0.0,0.16,N,0.4411764705882353,0,0.2,0,0.4,0
3,C.Morel o0.5 HR,Thespinzone,450,0.08,0.44,Chicago Cubs,C.Morel,Pittsburgh Pirates,0.0,0.36,N,0.29411764705882354,0,0.2,0,0.3,0
4,T.Wells u5.5 Ks,The_Oddsmaker,-134,1.34,2.34,Baltimore Orioles,T.Wells,Tampa Bay Rays,0.0,0.9999999999999998,N,0.4,0,0.2,0,0.3,0
5,T.Wells u5.5 Ks,cowhitchurch,-130,1.3,2.3,Baltimore Orioles,T.Wells,Tampa Bay Rays,0.0,0.9999999999999998,N,0.4,0,0.2,0,0.3,0
6,T.Wells o5.5 Ks,PropBetGuy,-102,1.02,2.02,Baltimore Orioles,T.Wells,Tampa Bay Rays,0.0,1.0,Y,0.6,1,0.8,1,0.7,1
7,A.Kirilloff o1.5 Total Bases,charliedisturco,135,0.5,1.175,Minnesota Twins,A.Kirilloff,Boston Red Sox,1.0,0.675,N,0.34146341463414637,0,0.0,0,0.2,0
8,A.Kirilloff o0.5 HR,charliedisturco,678,0.1,0.778,Minnesota Twins,A.Kirilloff,Boston Red Sox,1.0,0.678,N,0.04878048780487805,0,0.0,0,0.1,0
9,J.Brito u4.5 Ks,jimsannes,-102,1.0,1.9803921568627447,New York Yankees,J.Brito,Seattle Mariners,1.0,0.9803921568627452,Y,0.7272727272727273,1,0.8,1,0.8,1
10,J.Kelenic o0.5 HR,jimsannes,470,0.3,1.71,Seattle Mariners,J.Kelenic,New York Yankees,0.0,1.41,N,0.1323529411764706,0,0.0,0,0.1,0
11,Z.Gallen o6.5 Ks,JoeDellera,-105,0.5,0.9761904761904762,Arizona Diamondbacks,Z.Gallen,Milwaukee Brewers,0.0,0.4761904761904761,N,0.5,0,0.4,0,0.3,0
12,M.Machado o1.5 Total Bases,charliedisturco,115,0.5,1.075,San Diego Padres,M.Machado,San Francisco Giants,0.0,0.575,Y,0.2413793103448276,0,0.2,0,0.2,0
13,M.Machado o0.5 HR,charliedisturco,550,0.1,0.65,San Diego Padres,M.Machado,San Francisco Giants,0.0,0.55,N,0.10344827586206896,0,0.0,0,0.2,0
