,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,T.Walker u5.5 Ks,SBK5065,100,0.5,1.0,Philadelphia Phillies,T.Walker,Cincinnati Reds,1.0,0.5,Y,1.0,1,1.0,1,1.0,1
2,S.Steer o0.5 HR,NicholaskMartin,1050,0.15,1.725,Cincinnati Reds,S.Steer,Philadelphia Phillies,0.0,1.5750000000000002,N,0.125,0,0.0,0,0.125,0
3,T.Stephenson o1.5 Total Bases,NicholaskMartin,165,0.25,0.6625,Cincinnati Reds,T.Stephenson,Philadelphia Phillies,0.0,0.4125,N,0.5,0,0.6,1,0.5,0
4,T.Stephenson o0.5 RBI,NicholaskMartin,205,0.72,2.196,Cincinnati Reds,T.Stephenson,Philadelphia Phillies,0.0,1.4760000000000002,Y,0.375,0,0.4,0,0.375,0
5,M.Trout o1.5 Total Bases,charliedisturco,113,0.57,1.2140999999999995,Los Angeles Angels,M.Trout,Toronto Blue Jays,1.0,0.6440999999999996,Y,0.5555555555555556,1,0.6,1,0.5555555555555556,1
6,B.Bichette o0.5 HR,NicholaskMartin,600,0.2,1.4,Toronto Blue Jays,B.Bichette,Los Angeles Angels,0.0,1.2,N,0.3,0,0.4,0,0.3,0
7,M.Chapman o0.5 RBI,NicholaskMartin,160,0.56,1.4560000000000002,Toronto Blue Jays,M.Chapman,Los Angeles Angels,0.0,0.8960000000000001,Y,0.7,1,0.8,1,0.7,1
8,A.Rendon o0.5 RBI,NicholaskMartin,170,0.85,2.295,Los Angeles Angels,A.Rendon,Toronto Blue Jays,1.0,1.4449999999999998,Y,0.75,1,0.75,1,0.75,1
9,Y.Kikuchi u5.5 Ks,SBK5065,-150,0.8,1.3333333333333333,Toronto Blue Jays,Y.Kikuchi,Los Angeles Angels,0.0,0.5333333333333332,N,0.5,0,0.5,0,0.5,0
10,R.Mountcastle u0.5 Hits,_Collin1,155,0.5,1.275,Baltimore Orioles,R.Mountcastle,New York Yankees,1.0,0.7749999999999999,N,0.2222222222222222,0,0.2,0,0.2222222222222222,0
11,T.Mahle o4.5 Ks,PropBetGuy,-146,1.0,1.6849315068493151,Minnesota Twins,T.Mahle,Houston Astros,1.0,0.6849315068493151,Y,1.0,1,1.0,1,1.0,1
12,B.Garrett u4.5 Ks,_Collin1,-134,0.67,1.17,Miami Marlins,B.Garrett,New York Mets,0.0,0.4999999999999999,N,0.5,0,0.5,0,0.5,0
13,C.Bellinger o0.5 Total Bases,_Collin1,-168,1.68,2.68,Chicago Cubs,C.Bellinger,Texas Rangers,1.0,1.0000000000000002,N,0.375,0,0.6,1,0.375,0
14,A.Baddoo o0.5 hits,Teddy Ricketson,-195,1.0,1.5128205128205128,Detroit Tigers,A.Baddoo,Boston Red Sox,1.0,0.5128205128205128,Y,1.0,1,1.0,1,1.0,1
15,Y.Kikuchi u5.5 strikeouts,Teddy Ricketson,-190,1.0,1.526315789473684,Toronto Blue Jays,Y.Kikuchi,Los Angeles Angels,0.0,0.5263157894736841,N,0.5,0,0.5,0,0.5,0
16,M.Trout o1.5 rbi,Colby Conway,-110,1.0,1.9090909090909087,Los Angeles Angels,M.Trout,Toronto Blue Jays,1.0,0.9090909090909088,N,0.3333333333333333,0,0.4,0,0.3333333333333333,0
17,D.Rasmussen o5.5 strikeouts,Colby Conway,-110,1.0,1.9090909090909087,Tampa Bay Rays,D.Rasmussen,Oakland Athletics,1.0,0.9090909090909088,Y,1.0,1,1.0,1,1.0,1
