,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Davis o0.5 HR,Thespinzone,240,0.08,0.272,San Francisco Giants,J.Davis,San Diego Padres,0.0,0.192,N,0.13043478260869565,0,0.2,0,0.1,0
1,M.Haniger o0.5 HR,Thespinzone,230,0.17,0.561,San Francisco Giants,M.Haniger,San Diego Padres,0.0,0.391,Y,0.25,0,0.25,0,0.25,0
2,B.Sabol o0.5 HR,Thespinzone,375,0.28,1.33,San Francisco Giants,B.Sabol,San Diego Padres,0.0,1.05,Y,0.2,0,0.4,0,0.4,0
3,J.Soto o0.5 RBI,charliedisturco,-120,0.5,0.9166666666666669,San Diego Padres,J.Soto,San Francisco Giants,1.0,0.4166666666666668,Y,0.25,0,0.2,0,0.3,0
4,H.Kim o1.5 Total Bases,Zerillo,-120,0.12,0.22,San Diego Padres,H.Kim,San Francisco Giants,1.0,0.1,N,0.0,0,0.0,0,0.0,0
5,A.Nola o1.5 Total Bases,Zerillo,-113,0.11,0.2073451327433628,San Diego Padres,A.Nola,San Francisco Giants,1.0,0.0973451327433628,N,0.1,0,0.0,0,0.2,0
6,T.Grisham o1.5 Total Bases,Zerillo,-105,0.1,0.1952380952380952,San Diego Padres,T.Grisham,San Francisco Giants,1.0,0.0952380952380952,N,0.3333333333333333,0,0.0,0,0.2,0
7,X.Bogaerts o0.5 HR,charliedisturco,350,0.35,1.575,San Diego Padres,X.Bogaerts,San Francisco Giants,1.0,1.225,Y,0.14285714285714285,0,0.2,0,0.1,0
8,X.Bogaerts o0.5 RBI,charliedisturco,-105,0.5,0.9761904761904762,San Diego Padres,X.Bogaerts,San Francisco Giants,1.0,0.4761904761904761,Y,0.2857142857142857,0,0.2,0,0.2,0
9,H.Kim o1.5 Total Bases,charliedisturco,-120,0.6,1.1,San Diego Padres,H.Kim,San Francisco Giants,1.0,0.5000000000000001,N,0.0,0,0.0,0,0.0,0
10,J.Pederson o1.5 Total Bases,Zerillo,-150,0.1,0.1666666666666666,San Francisco Giants,J.Pederson,San Diego Padres,0.0,0.0666666666666666,N,0.4,0,0.2,0,0.3,0
11,B.Sabol o1.5 Total Bases,Zerillo,105,0.11,0.2254999999999999,San Francisco Giants,B.Sabol,San Diego Padres,0.0,0.1154999999999999,N,0.15,0,0.2,0,0.2,0
12,J.Musgrove u5.5 Ks,PropBetGuy,-135,1.0,1.7407407407407407,San Diego Padres,J.Musgrove,San Francisco Giants,1.0,0.7407407407407407,Y,0.5,0,0.5,0,0.5,0
13,R.Hill u4.5 Ks,_Collin1,-120,0.6,1.1,Pittsburgh Pirates,R.Hill,Washington Nationals,0.0,0.5000000000000001,N,0.3333333333333333,0,0.4,0,0.3333333333333333,0
14,M.Yoshida o0.5 RBI,Thespinzone,210,0.08,0.248,Boston Red Sox,M.Yoshida,Cleveland Guardians,1.0,0.1679999999999999,N,0.36363636363636365,0,0.2,0,0.4,0
15,J.Duran o0.5 RBI,Thespinzone,155,0.08,0.204,Boston Red Sox,J.Duran,Cleveland Guardians,1.0,0.1239999999999999,N,0.4166666666666667,0,0.2,0,0.4,0
16,R.Devers o0.5 RBI,Thespinzone,106,0.11,0.2266,Boston Red Sox,R.Devers,Cleveland Guardians,1.0,0.1166,Y,0.5555555555555556,1,0.6,1,0.6,1
17,B.Bello u3.5 Ks,_Collin1,110,0.5,1.05,Boston Red Sox,B.Bello,Cleveland Guardians,1.0,0.55,N,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0
18,J.Polanco o0.5 RBI,Thespinzone,160,0.08,0.208,Minnesota Twins,J.Polanco,Kansas City Royals,1.0,0.128,N,0.5,0,0.6,1,0.5,0
19,J.Gallo o0.5 RBI,Thespinzone,170,0.08,0.216,Minnesota Twins,J.Gallo,Kansas City Royals,1.0,0.136,N,0.3333333333333333,0,0.2,0,0.3,0
20,B.Keller u4.5 Ks,SBK5065,107,0.54,1.1178,Kansas City Royals,B.Keller,Minnesota Twins,0.0,0.5777999999999999,Y,0.6666666666666666,1,0.8,1,0.6666666666666666,1
21,R.Detmers o6.5 Ks,PropBetGuy,-116,1.16,2.16,Los Angeles Angels,R.Detmers,Milwaukee Brewers,0.0,1.0000000000000002,N,0.4,0,0.4,0,0.4,0
22,R.Detmers o6.5 Ks,_Collin1,-145,0.73,1.233448275862069,Los Angeles Angels,R.Detmers,Milwaukee Brewers,0.0,0.5034482758620691,N,0.4,0,0.4,0,0.4,0
23,N.Castellanos o0.5 Runs Scored,Thespinzone,175,0.14,0.385,Philadelphia Phillies,N.Castellanos,Houston Astros,0.0,0.245,Y,0.6071428571428571,1,0.6,1,0.6,1
24,A.Bohm o0.5 RBI,Thespinzone,240,0.18,0.612,Philadelphia Phillies,A.Bohm,Houston Astros,0.0,0.432,Y,0.35714285714285715,0,0.6,1,0.4,0
25,D.Jansen o0.5 RBI,Thespinzone,140,0.08,0.192,Toronto Blue Jays,D.Jansen,Seattle Mariners,1.0,0.112,N,0.4117647058823529,0,0.6,1,0.5,0
26,G.Springer o0.5 HR,GDAWG5000,400,0.2,1.0,Toronto Blue Jays,G.Springer,Seattle Mariners,1.0,0.8,N,0.1111111111111111,0,0.0,0,0.0,0
27,B.Bichette o0.5 HR,GDAWG5000,525,0.2,1.25,Toronto Blue Jays,B.Bichette,Seattle Mariners,1.0,1.05,N,0.18518518518518517,0,0.2,0,0.1,0
28,J.Montgomery o5.5 Ks,_Collin1,-119,0.5,0.9201680672268908,St. Louis Cardinals,J.Montgomery,Los Angeles Dodgers,0.0,0.4201680672268908,Y,0.5,0,0.6,1,0.5,0
29,N.Arenado o1.5 total bases,Chris Landers,130,1.0,2.3,St. Louis Cardinals,N.Arenado,Los Angeles Dodgers,0.0,1.2999999999999998,N,0.2962962962962963,0,0.0,0,0.0,0
30,R.Detmers o6.5 strikeouts,Chris Landers,-135,1.0,1.7407407407407407,Los Angeles Angels,R.Detmers,Milwaukee Brewers,0.0,0.7407407407407407,N,0.4,0,0.4,0,0.4,0
31,B.Keller o2.5 earned runs,Chris Landers,-120,1.0,1.8333333333333333,Kansas City Royals,B.Keller,Minnesota Twins,0.0,0.8333333333333333,N,0.3333333333333333,0,0.4,0,0.3333333333333333,0
32,N.Eovaldi o5.5 strikeouts,Colby Conway,-110,1.0,1.9090909090909087,Texas Rangers,N.Eovaldi,New York Yankees,1.0,0.9090909090909088,Y,0.8333333333333334,1,0.8,1,0.8333333333333334,1
