,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,X.Bogaerts o0.5 hits,Teddy Ricketson,-190,1.0,1.526315789473684,San Diego Padres,X.Bogaerts,Oakland Athletics,0,0.5263157894736841,Y,0.7323943661971831,1,0.6,1,0.8,1
2,M.Olson o0.5 RBI,Thespinzone,130,0.15,0.345,Atlanta Braves,M.Olson,Miami Marlins,0,0.1949999999999999,N,0.4520547945205479,0,0.6,1,0.7,1
3,M.Olson o0.5 HR,Thespinzone,285,0.1,0.385,Atlanta Braves,M.Olson,Miami Marlins,0,0.285,N,0.22602739726027396,0,0.4,0,0.5,0
4,M.Garver o0.5 RBI,Thespinzone,150,0.1,0.25,Texas Rangers,M.Garver,Cleveland Guardians,0,0.15,N,0.3026315789473684,0,0.2,0,0.1,0
5,C.Seager o0.5 RBI,Thespinzone,143,0.15,0.3644999999999999,Texas Rangers,C.Seager,Cleveland Guardians,0,0.2144999999999999,N,0.5283018867924528,1,0.6,1,0.5,0
6,C.Seager o0.5 HR,charliedisturco,310,0.25,1.025,Texas Rangers,C.Seager,Cleveland Guardians,0,0.7749999999999999,N,0.3018867924528302,0,0.2,0,0.3,0
7,S.Steer o0.5 RBI,Thespinzone,175,0.15,0.4125,Cincinnati Reds,S.Steer,New York Mets,0,0.2624999999999999,Y,0.3767123287671233,0,0.6,1,0.5,0
8,B.Lowe o0.5 RBI,Thespinzone,220,0.1,0.32,Tampa Bay Rays,B.Lowe,Baltimore Orioles,0,0.22,Y,0.330188679245283,0,0.4,0,0.5,0
9,R.Lewis o0.5 RBI,Thespinzone,140,0.15,0.36,Minnesota Twins,R.Lewis,Chicago White Sox,0,0.21,Y,0.48333333333333334,0,0.6,1,0.4,0
10,B.Pfaadt u5.5 Ks,PropBetGuy,-145,1.45,2.45,Arizona Diamondbacks,B.Pfaadt,Chicago Cubs,1,1.0000000000000002,N,0.8125,1,0.8,1,0.7,1
11,J.Turner o0.5 RBI,Thespinzone,195,0.15,0.4425,Boston Red Sox,J.Turner,Toronto Blue Jays,0,0.2925,N,0.4233576642335766,0,0.0,0,0.3,0
