,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,C.Bellinger o1.0 hits+runs+rbi,Dan Servodidio,-110,1.0,1.9090909090909087,Chicago Cubs,C.Bellinger,Chicago White Sox,0.0,0.9090909090909092,Y,0.6571428571428571,1,0.8,1,0.7,1
2,A.Heaney u4.5 Ks,jimsannes,126,0.9,2.034,Texas Rangers,A.Heaney,Houston Astros,0.0,1.134,Y,0.4,0,0.8,1,0.4,0
3,A.Verdugo o0.5 Runs Scored,Thespinzone,155,0.1,0.255,Boston Red Sox,A.Verdugo,Atlanta Braves,1.0,0.155,N,0.5,0,0.0,0,0.2,0
4,J.Turner o0.5 RBI,Thespinzone,190,0.1,0.29,Boston Red Sox,J.Turner,Atlanta Braves,1.0,0.1899999999999999,Y,0.4329896907216495,0,0.6,1,0.6,1
5,S.Strider u8.5 Ks,AnthonyDabbundo,-115,1.15,2.1499999999999995,Atlanta Braves,S.Strider,Boston Red Sox,0.0,0.9999999999999996,N,0.23809523809523808,0,0.0,0,0.3,0
6,G.Stanton o0.5 Runs Scored,Thespinzone,100,0.1,0.2,New York Yankees,G.Stanton,New York Mets,1.0,0.1,N,0.36538461538461536,0,0.4,0,0.4,0
7,H.Bader o0.5 RBI,Thespinzone,185,0.1,0.285,New York Yankees,H.Bader,New York Mets,1.0,0.185,N,0.33962264150943394,0,0.2,0,0.2,0
8,G.Stanton o0.5 HR,Thespinzone,310,0.08,0.3279999999999999,New York Yankees,G.Stanton,New York Mets,1.0,0.2479999999999999,N,0.19230769230769232,0,0.2,0,0.3,0
9,L.Nootbaar o0.5 Runs Scored,Thespinzone,130,0.1,0.2299999999999999,St. Louis Cardinals,L.Nootbaar,Arizona Diamondbacks,0.0,0.1299999999999999,Y,0.4861111111111111,0,0.6,1,0.6,1
10,C.Carroll o0.5 RBI,Thespinzone,150,0.1,0.25,Arizona Diamondbacks,C.Carroll,St. Louis Cardinals,1.0,0.15,N,0.3877551020408163,0,0.8,1,0.6,1
11,E.Rivera o0.5 Runs Scored,Thespinzone,145,0.1,0.245,Arizona Diamondbacks,E.Rivera,St. Louis Cardinals,1.0,0.145,Y,0.44642857142857145,0,0.4,0,0.5,0
12,B.Donovan o0.5 Runs Scored,Thespinzone,110,0.11,0.231,St. Louis Cardinals,B.Donovan,Arizona Diamondbacks,0.0,0.121,Y,0.38461538461538464,0,0.6,1,0.7,1
13,P.Goldschmidt o0.5 Runs Scored,Thespinzone,100,0.13,0.26,St. Louis Cardinals,P.Goldschmidt,Arizona Diamondbacks,0.0,0.13,Y,0.4897959183673469,0,0.8,1,0.8,1
14,D.Canzone o1.5 Total Bases,NicholaskMartin,150,0.5,1.25,Arizona Diamondbacks,D.Canzone,St. Louis Cardinals,1.0,0.75,Y,0.16666666666666666,0,0.2,0,0.2,0
15,Z.Gallen o2.5 Earned Runs,NicholaskMartin,105,0.5,1.025,Arizona Diamondbacks,Z.Gallen,St. Louis Cardinals,1.0,0.5249999999999999,Y,0.45454545454545453,0,0.8,1,0.6,1
16,J.Irvin u5.5 Ks,Thespinzone,120,0.1,0.22,Washington Nationals,J.Irvin,Colorado Rockies,1.0,0.12,N,0.7333333333333333,1,0.6,1,0.7,1
17,J.Meneses o0.5 RBI,Thespinzone,170,0.1,0.27,Washington Nationals,J.Meneses,Colorado Rockies,1.0,0.17,N,0.3617021276595745,0,0.2,0,0.2,0
18,L.Thomas o0.5 Runs Scored,Thespinzone,-105,0.1,0.1952380952380952,Washington Nationals,L.Thomas,Colorado Rockies,1.0,0.0952380952380952,Y,0.5656565656565656,1,0.8,1,0.7,1
19,N.Jones o0.5 Runs Scored,Thespinzone,110,0.11,0.231,Colorado Rockies,N.Jones,Washington Nationals,0.0,0.121,N,0.3829787234042553,0,0.4,0,0.4,0
20,C.Marlowe u0.5 Hits,SBK5065,160,0.8,2.08,Seattle Mariners,C.Marlowe,Minnesota Twins,0.0,1.28,Y,0.6,1,0.6,1,0.6,1
21,M.Ford o0.5 HR,Thespinzone,390,0.08,0.392,Seattle Mariners,M.Ford,Minnesota Twins,0.0,0.312,N,0.16279069767441862,0,0.2,0,0.2,0
22,M.Ford o0.5 RBI,Thespinzone,175,0.1,0.275,Seattle Mariners,M.Ford,Minnesota Twins,0.0,0.175,N,0.32558139534883723,0,0.2,0,0.3,0
23,E.Julien o0.5 Runs Scored,Thespinzone,104,0.11,0.2244,Minnesota Twins,E.Julien,Seattle Mariners,1.0,0.1144,Y,0.4,0,0.4,0,0.6,1
24,Z.Eflin o5.5 Ks,Thespinzone,-105,0.1,0.1952380952380952,Tampa Bay Rays,Z.Eflin,Miami Marlins,1.0,0.0952380952380952,N,0.5,0,0.4,0,0.6,1
