,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,B.Reynolds o0.5 hits,Teddy Ricketson,-205,1.0,1.4878048780487805,Pittsburgh Pirates,B.Reynolds,Los Angeles Dodgers,0,0.4878048780487805,Y,0.7323943661971831,1,0.6,1,0.6,1
1,S.Ohtani o7.5 strikeouts,Teddy Ricketson,-110,1.0,1.9090909090909087,Los Angeles Angels,S.Ohtani,San Diego Padres,0,0.9090909090909092,N,0.5294117647058824,1,0.4,0,0.4,0
2,J.Winker o0.5 hits,Teddy Ricketson,-165,1.0,1.606060606060606,Milwaukee Brewers,J.Winker,Chicago Cubs,1,0.606060606060606,N,0.45098039215686275,0,0.6,1,0.5,0
4,L.Giolito o5.5 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,Chicago White Sox,L.Giolito,Toronto Blue Jays,1,0.9090909090909092,N,0.6111111111111112,1,0.6,1,0.5,0
5,L.Arraez o0.5 Runs Scored,Thespinzone,-105,0.1,0.1952380952380952,Miami Marlins,L.Arraez,St. Louis Cardinals,1,0.0952380952380952,Y,0.3950617283950617,0,0.4,0,0.4,0
6,N.Arenado o0.5 RBI,Thespinzone,143,0.1,0.243,St. Louis Cardinals,N.Arenado,Miami Marlins,0,0.143,N,0.3950617283950617,0,0.2,0,0.3,0
7,T.Edman o0.5 Runs Scored,Thespinzone,128,0.1,0.228,St. Louis Cardinals,T.Edman,Miami Marlins,0,0.128,N,0.36585365853658536,0,0.4,0,0.4,0
8,L.Arraez o1.5 Total Bases,Zerillo,-110,0.11,0.21,Miami Marlins,L.Arraez,St. Louis Cardinals,1,0.1,N,0.25925925925925924,0,0.2,0,0.2,0
9,G.Cooper o0.5 HR,Zerillo,700,0.05,0.4,Miami Marlins,G.Cooper,St. Louis Cardinals,1,0.35,Y,0.13846153846153847,0,0.2,0,0.2,0
10,A.Wainwright o6.5 Hits Allowed,JoeDellera,-125,0.5,0.9,St. Louis Cardinals,A.Wainwright,Miami Marlins,0,0.4,Y,0.8181818181818182,1,0.8,1,0.8,1
