,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,Y.Alvarez o1.5 Total Bases,NicholaskMartin,120,0.5,1.1,Houston Astros,Y.Alvarez,Toronto Blue Jays,1.0,0.6000000000000001,N,0.5333333333333333,1,0.4,0,0.4,0
1,C.Javier o6.5 Ks,PropBetGuy,110,1.0,2.1,Houston Astros,C.Javier,Toronto Blue Jays,1.0,1.1,N,0.0,0,0.0,0,0.0,0
2,C.Javier o6.5 Ks,Noto,100,1.0,2.0,Houston Astros,C.Javier,Toronto Blue Jays,1.0,1.0,N,0.0,0,0.0,0,0.0,0
3,L.Webb u5.5 Ks,The_Oddsmaker,-112,1.12,2.12,San Francisco Giants,L.Webb,Miami Marlins,0.0,1.0,N,0.25,0,0.25,0,0.25,0
4,J.Soler u0.5 Hits,_Collin1,137,0.5,1.185,Miami Marlins,J.Soler,San Francisco Giants,1.0,0.685,N,0.4,0,0.2,0,0.5,0
5,L.Webb o5.5 Ks,NicholaskMartin,-110,0.68,1.2981818181818183,San Francisco Giants,L.Webb,Miami Marlins,0.0,0.6181818181818183,Y,0.75,1,0.75,1,0.75,1
6,L.Webb o5.5 Ks,PropBetGuy,-115,1.0,1.869565217391304,San Francisco Giants,L.Webb,Miami Marlins,0.0,0.869565217391304,Y,0.75,1,0.75,1,0.75,1
7,K.Bryant o0.5 HR,NicholaskMartin,360,0.9,4.14,Colorado Rockies,K.Bryant,Pittsburgh Pirates,1.0,3.24,Y,0.125,0,0.4,0,0.2,0
8,C.Blackmon o0.5 RBI,NicholaskMartin,145,0.25,0.6125,Colorado Rockies,C.Blackmon,Pittsburgh Pirates,1.0,0.3625,N,0.1875,0,0.0,0,0.1,0
9,M.Betts o1.5 Total Bases,PropBetGuy,120,1.0,2.2,Los Angeles Dodgers,M.Betts,New York Mets,1.0,1.2000000000000002,N,0.47058823529411764,0,0.4,0,0.5,0
10,H.Wesneski o4.5 Ks,NicholaskMartin,-125,0.8,1.4400000000000002,Chicago Cubs,H.Wesneski,Oakland Athletics,0.0,0.6400000000000001,Y,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0
11,M.Semien o1.5 Total Bases,_Collin1,-108,0.5,0.962962962962963,Texas Rangers,M.Semien,Kansas City Royals,0.0,0.462962962962963,Y,0.5625,1,0.6,1,0.6,1
12,M.Fried o3.5 Ks,_Collin1,-106,1.0,1.9433962264150944,Atlanta Braves,M.Fried,San Diego Padres,0.0,0.9433962264150944,Y,0.5,0,0.5,0,0.5,0
13,J.Luzardo o7.5 strikeouts,Erik Buchinger,-110,1.0,1.9090909090909087,Miami Marlins,J.Luzardo,San Francisco Giants,1.0,0.9090909090909088,N,0.25,0,0.25,0,0.25,0
14,E.Ruiz o0.5 hits,Erik Buchinger,-130,1.0,1.7692307692307692,Oakland Athletics,E.Ruiz,Chicago Cubs,1.0,0.7692307692307692,Y,0.7647058823529411,1,1.0,1,0.9,1
15,C.Burnes o6.5 strikeouts,Erik Buchinger,-160,1.0,1.625,Milwaukee Brewers,C.Burnes,Seattle Mariners,0.0,0.625,N,0.25,0,0.25,0,0.25,0
16,L.Webb o5.5 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,San Francisco Giants,L.Webb,Miami Marlins,0.0,0.9090909090909088,Y,0.75,1,0.75,1,0.75,1
17,A.Mccutchen o1.5 total bases,Dan Servodidio,-110,1.0,1.9090909090909087,Pittsburgh Pirates,A.Mccutchen,Colorado Rockies,0.0,0.9090909090909088,Y,0.375,0,0.6,1,0.4,0
