,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
0,Z.Eflin u5.5 Ks,The_Oddsmaker,-128,1.0,Z.Eflin,1.78125,0.78125,Tampa Bay Rays,Toronto Blue Jays,1.0
1,B.Snell u5.5 Ks,PropBetGuy,118,1.0,B.Snell,2.18,1.1800000000000002,San Diego Padres,Washington Nationals,0.0
2,L.Gilbert u7.5 Ks,The_Oddsmaker,-136,1.0,L.Gilbert,1.7352941176470589,0.7352941176470589,Seattle Mariners,Oakland Athletics,1.0
