Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
B.Witt o1.5 total bases,Rotowire Prizepicks,Kansas City Royals,B.Witt,Cleveland Guardians,1,0.0072463768115942,0,0.0,0,0.0,0,100,1.5,3.0,1.5
P.Goldschmidt o0.5 Total Bases,theprophunter0_,St Louis Cardinals,P.Goldschmidt,Milwaukee Brewers,0,0.6434108527131783,1,1.0,1,0.9,1,-135,1.35,2.35,1.0
P.Goldschmidt o1.5 Total Bases,theprophunter0_,St Louis Cardinals,P.Goldschmidt,Milwaukee Brewers,0,0.3720930232558139,0,1.0,1,0.7,1,170,0.59,1.593,1.003
S.Ohtani o1.5 Total Bases,theprophunter0_,Los Angeles Dodgers,S.Ohtani,Arizona Diamondbacks,0,0.553030303030303,1,0.6,1,0.6,1,-105,1.05,2.05,0.9999999999999998
M.Busch o0.5 total bases,Rotowire Prizepicks,Chicago Cubs,M.Busch,Pittsburgh Pirates,1,0.5793650793650794,1,0.6,1,0.5,0,100,1.5,3.0,1.5
B.Witt o1.5 Total Bases,theprophunter0_,Kansas City Royals,B.Witt,Cleveland Guardians,1,0.0072463768115942,0,0.0,0,0.0,0,-115,1.15,2.1499999999999995,0.9999999999999996
G.Stanton o1.5 total bases,Rotowire,New York Yankees,G.Stanton,Texas Rangers,0,0.4574468085106383,0,0.6,1,0.6,1,100,0.75,1.5,0.75
A.Judge o1.5 total bases,Rotowire Prizepicks,New York Yankees,A.Judge,Texas Rangers,0,0.5185185185185185,1,0.2,0,0.4,0,100,1.5,3.0,1.5
