Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
A.Santander o0.5 HR,gneiffer07,Baltimore Orioles,A.Santander,Chicago White Sox,1,0.2727272727272727,0,0.2,0,0.2,0,425,0.25,1.3125,1.0625
