Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
G.Cole u18.5 Outs,SBK5065,New York Yankees,G.Cole,Texas Rangers,0.0,1.0,1,1.0,1,1.0,1,-189,1.25,1.9113756613756607,0.6613756613756614
M.Wacha u18.5 Outs,SBK5065,Kansas City Royals,M.Wacha,Cleveland Guardians,1.0,0.7916666666666666,1,0.8,1,0.7,1,-214,1.33,1.951495327102804,0.6214953271028039
A.Pallante u17.5 Outs,PropBetGuy,St Louis Cardinals,A.Pallante,Milwaukee Brewers,0.0,0.6,1,0.6,1,0.5,0,-135,1.35,2.35,1.0
J.Flaherty u17.5 Outs,KyleJustBets,Los Angeles Dodgers,J.Flaherty,Arizona Diamondbacks,0.0,0.6,1,0.6,1,0.6,1,-105,1.0,1.9523809523809523,0.9523809523809524
