,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,B.Reynolds o0.5 Runs Scored,Thespinzone,105,0.11,0.2254999999999999,0.1154999999999999,B.Reynolds,Pittsburgh Pirates,Atlanta Braves,1.0,0.42,0,0.6,1,0.6,1
1,L.Thomas o0.5 Runs Scored,Thespinzone,155,0.13,0.3314999999999999,0.2014999999999999,L.Thomas,Washington Nationals,Philadelphia Phillies,0.0,0.5625,1,1.0,1,0.7,1
