Unnamed: 0,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
6,A.Knizner o0.5 Runs Scored,Thespinzone,160,0.08,0.208,0.128,A.Knizner,St. Louis Cardinals,New York Mets,1.0,,,,,,
2,P.Goldschmidt o1.5 Total Bases,NicholaskMartin,-115,1.0,1.869565217391304,0.8695652173913042,P.Goldschmidt,St. Louis Cardinals,New York Mets,1.0,0.4615384615384615,0.0,0.8,1.0,0.8,1.0
0,J.Turner o1.5 total bases,Henry Palattella,-125,1.0,1.8,0.8,J.Turner,Boston Red Sox,Washington Nationals,0.0,,,,,,
2,P.Goldschmidt o1.5 Total Bases,Dan Servodidio,-110,1.0,1.9090909090909092,0.9090909090909092,P.Goldschmidt,St. Louis Cardinals,New York Mets,1.0,,,,,,
8,P.Goldschmidt o1.5 Total Bases,NicholaskMartin,-115,1.0,1.869565217391304,0.8695652173913042,P.Goldschmidt,St. Louis Cardinals,New York Mets,1.0,,,,,,
1,N.Arenado o0.5 RBI,Thespinzone,130,0.1,0.2299999999999999,0.1299999999999999,N.Arenado,St. Louis Cardinals,New York Mets,1.0,0.4521739130434782,0.0,0.8,1.0,0.8,1.0
3,S.Garrett o0.5 RBI,Thespinzone,155,0.16,0.408,0.2479999999999999,S.Garrett,Washington Nationals,Boston Red Sox,1.0,0.2976190476190476,0.0,1.0,1.0,0.8,1.0
11,S.Garrett o0.5 RBI,Thespinzone,155,0.16,0.408,0.2479999999999999,S.Garrett,Washington Nationals,Boston Red Sox,1.0,,,,,,
12,J.Rodriguez o0.5 RBI,Thespinzone,130,0.13,0.299,0.1689999999999999,J.Rodriguez,Seattle Mariners,Kansas City Royals,0.0,,,,,,
14,N.Velazquez o0.5 RBI,Thespinzone,175,0.18,0.495,0.315,N.Velazquez,Kansas City Royals,Seattle Mariners,1.0,,,,,,
3,L.Lynn u6.5 Ks,PropBetGuy,-120,1.2,2.2,1.0000000000000002,L.Lynn,Los Angeles Dodgers,Milwaukee Brewers,1.0,,,,,,
