,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
0,C.Sanchez o4.5 Ks,PropBetGuy,130,1.0,2.3,1.2999999999999998,C.Sanchez,Philadelphia Phillies,Pittsburgh Pirates,0
1,K.Maeda o5.5 Ks,JoeDellera,112,0.5,1.06,0.56,K.Maeda,Minnesota Twins,Kansas City Royals,0
2,K.Maeda o5.5 Ks,cowhitchurch,112,0.5,1.06,0.56,K.Maeda,Minnesota Twins,Kansas City Royals,0
