,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
3,S.Ohtani o0.5 RBI,Thespinzone,165,0.1,0.265,0.165,S.Ohtani,Los Angeles Angels,Toronto Blue Jays,0,0.4803921568627451,0.0,0.6,1.0,0.5,0.0
11,M.Chapman o0.5 RBI,Thespinzone,133,0.1,0.233,0.133,M.Chapman,Toronto Blue Jays,Los Angeles Angels,1,,,,,,
12,S.Ohtani o0.5 RBI,Thespinzone,165,0.1,0.265,0.165,S.Ohtani,Los Angeles Angels,Toronto Blue Jays,0,,,,,,
