,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
0,C.Javier u6.5 Strikeouts,Colby Conway,-110,1.0,1.9090909090909092,0.9090909090909092,C.Javier,Houston Astros,New York Yankees,1
1,T.Anderson u5.5 Ks,SBK5065,-145,0.73,1.233448275862069,0.5034482758620691,T.Anderson,Los Angeles Angels,Oakland Athletics,0
