,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
3,D.Schneider o0.5 RBI,Thespinzone,120,0.1,0.22,0.12,D.Schneider,Toronto Blue Jays,Colorado Rockies,0,0.6923076923076923,1.0,0.8,1.0,0.7,1.0
8,D.Schneider o0.5 RBI,Thespinzone,120,0.1,0.22,0.12,D.Schneider,Toronto Blue Jays,Colorado Rockies,0,,,,,,
12,R.Lewis o0.5 RBI,Thespinzone,195,0.15,0.4425,0.2925,R.Lewis,Minnesota Twins,Texas Rangers,0,,,,,,
