,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
1,J.Ryan o6.5 Ks,PropBetGuy,-120,1.0,J.Ryan,1.8333333333333333,0.8333333333333333,Minnesota Twins,Los Angeles Angels,0.0
3,M.Boyd u4.5 Ks,jimsannes,-106,0.94,M.Boyd,1.8267924528301889,0.8867924528301889,Detroit Tigers,Washington Nationals,0.0
13,Y.Kikuchi u5.5 Ks,jimsannes,-112,0.89,Y.Kikuchi,1.684642857142857,0.7946428571428571,Toronto Blue Jays,Baltimore Orioles,1.0
