,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
3,C.Mullins o0.5 RBI,Thespinzone,275,0.06,C.Mullins,0.2249999999999999,0.1649999999999999,Baltimore Orioles,New York Yankees,0.0,0.4375,0.0,0.6,1.0,0.6,1.0
18,C.Mullins o0.5 RBI,Thespinzone,275,0.06,C.Mullins,0.2249999999999999,0.1649999999999999,Baltimore Orioles,New York Yankees,0.0,,,,,,
25,J.Kelenic o0.5 RBI,Thespinzone,185,0.08,J.Kelenic,0.228,0.148,Seattle Mariners,Oakland Athletics,1.0,,,,,,
