,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
24,C.Morel o0.5 HR,Thespinzone,630,0.04,C.Morel,0.292,0.252,Chicago Cubs,New York Mets,1.0
