,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
11,A.Manoah u5.5 hits allowed,Chris Landers,-110,1.0,A.Manoah,1.9090909090909087,0.9090909090909088,Toronto Blue Jays,New York Yankees,1.0
