Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,W.Franco o0.5 Runs Scored,Thespinzone,105,0.1,W.Franco,0.205,0.1049999999999999,Tampa Bay Rays,Texas Rangers,1.0,,,,,,
22,C.Carroll o0.5 Runs Scored,Thespinzone,102,0.15,C.Carroll,0.303,0.153,Arizona Diamondbacks,Detroit Tigers,0.0,,,,,,
23,K.Marte o0.5 Runs Scored,Thespinzone,120,0.18,K.Marte,0.396,0.216,Arizona Diamondbacks,Detroit Tigers,0.0,,,,,,
0,W.Franco o0.5 Runs Scored,Thespinzone,105,0.1,W.Franco,0.205,0.1049999999999999,Tampa Bay Rays,Texas Rangers,1.0,0.4833333333333333,0.0,0.6,1.0,0.6,1.0
2,B.Harper o0.5 Runs Scored,Thespinzone,-115,0.15,B.Harper,0.2804347826086956,0.1304347826086956,Philadelphia Phillies,Los Angeles Dodgers,1.0,0.5806451612903226,1.0,0.6,1.0,0.4,0.0
6,C.Carroll o0.5 Runs Scored,Thespinzone,102,0.15,C.Carroll,0.303,0.153,Arizona Diamondbacks,Detroit Tigers,0.0,0.5254237288135594,1.0,0.8,1.0,0.7,1.0
8,W.Franco o1.5 Total Bases,PropBetGuy,115,1.5,W.Franco,3.225,1.7249999999999996,Tampa Bay Rays,Texas Rangers,1.0,,,,,,
18,S.Marte o1.5 Total Bases,cowhitchurch,130,0.65,S.Marte,1.495,0.8449999999999999,New York Mets,Pittsburgh Pirates,0.0,,,,,,
20,T.Pham o1.5 Total Bases,charliedisturco,155,0.78,T.Pham,1.989,1.209,New York Mets,Pittsburgh Pirates,0.0,,,,,,
15,A.Verdugo o1.5 Total Bases,charliedisturco,165,0.83,A.Verdugo,2.1995,1.3695,Boston Red Sox,New York Yankees,0.0,,,,,,
4,R.Arozarena o0.5 RBI,Thespinzone,155,0.1,R.Arozarena,0.255,0.155,Tampa Bay Rays,Texas Rangers,1.0,,,,,,
6,C.Seager o0.5 RBI,Thespinzone,185,0.1,C.Seager,0.285,0.185,Texas Rangers,Tampa Bay Rays,0.0,,,,,,
7,J.Heim o0.5 RBI,Thespinzone,220,0.1,J.Heim,0.32,0.22,Texas Rangers,Tampa Bay Rays,0.0,,,,,,
24,J.Wiemer o0.5 RBI,Thespinzone,160,0.1,J.Wiemer,0.26,0.16,Milwaukee Brewers,Oakland Athletics,1.0,,,,,,
19,T.Pham o0.5 HR,charliedisturco,680,0.1,T.Pham,0.78,0.68,New York Mets,Pittsburgh Pirates,0.0,,,,,,
21,Y.Darvish u5.5 Ks,The_Oddsmaker,100,1.0,Y.Darvish,2.0,1.0,San Diego Padres,Colorado Rockies,0.0,,,,,,
