Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
Z.Matthews u1.5 BB,SBK5065,Minnesota Twins,Z.Matthews,Cleveland Guardians,0.0,0.6666666666666666,1,0.6,1,0.6666666666666666,1,-150,1.5,2.5,1.0
Z.Matthews u1.5 BB,cowhitchurch,Minnesota Twins,Z.Matthews,Cleveland Guardians,0.0,0.6666666666666666,1,0.6,1,0.6666666666666666,1,-155,0.78,1.2832258064516129,0.5032258064516129
