,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
0,J.Musgrove u5.5 Ks,GreenDotDaily,-148,0.68,J.Musgrove,1.1394594594594596,0.4594594594594595,San Diego Padres,Cleveland Guardians,1.0
1,J.Musgrove u5.5 Ks,The_Oddsmaker,-145,1.0,J.Musgrove,1.6896551724137931,0.6896551724137931,San Diego Padres,Cleveland Guardians,1.0
