,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
0,M.Kelly o6.5 strikeouts,Teddy Ricketson,110,1.0,2.1,1.1,M.Kelly,Arizona Diamondbacks,Milwaukee Brewers,0.0
2,J.Berrios o4.5 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909092,0.9090909090909092,J.Berrios,Toronto Blue Jays,Miami Marlins,0.0
11,J.Berrios o4.5 Ks,JoeDellera,105,0.5,1.025,0.5249999999999999,J.Berrios,Toronto Blue Jays,Miami Marlins,0.0
14,H.Brown o5.5 Ks,JoeDellera,-118,0.5,0.923728813559322,0.423728813559322,H.Brown,Houston Astros,New York Mets,1.0
3,C.Burnes u6.5 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909092,0.9090909090909092,C.Burnes,Milwaukee Brewers,Arizona Diamondbacks,1.0
