,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
0,L.Thomas o0.5 Runs Scored,Thespinzone,100,0.15,0.3,0.15,L.Thomas,Washington Nationals,Arizona Diamondbacks,1.0
