,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
3,L.Weaver o4.5 Hits Allowed,Colby Conway,-110,1.0,1.9090909090909092,0.9090909090909092,L.Weaver,Cincinnati Reds,Los Angeles Dodgers,0
