,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
11,R.Greene o0.5 Runs Scored,Thespinzone,110,0.1,0.21,0.11,R.Greene,Detroit Tigers,Miami Marlins,0,,,,,,
6,R.Greene o0.5 Runs Scored,Thespinzone,110,0.1,0.21,0.11,R.Greene,Detroit Tigers,Miami Marlins,0,0.4852941176470588,0.0,0.6,1.0,0.5,0.0
