,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,R.Greene o1.5 Total Bases,charliedisturco,150,0.5,1.25,0.75,R.Greene,Detroit Tigers,Los Angeles Angels,1,0.4242424242424242,0.0,0.8,1.0,0.5,0.0
3,N.Hoerner o1.0 total bases,Dan Servodidio,-110,1.0,1.9090909090909092,0.9090909090909092,N.Hoerner,Chicago Cubs,St. Louis Cardinals,0,,,,,,
5,R.Greene o1.5 Total Bases,charliedisturco,150,0.5,1.25,0.75,R.Greene,Detroit Tigers,Los Angeles Angels,1,,,,,,
