,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
0,L.Weaver o4.5 Ks,The_Oddsmaker,-135,1.35,L.Weaver,2.35,1.0,Cincinnati Reds,San Diego Padres,0.0
1,M.Gore o6.5 strikeouts,Chris Landers,110,1.0,M.Gore,2.1,1.1,Washington Nationals,Chicago Cubs,1.0
2,L.Weaver o4.5 strikeouts,Chris Landers,-135,1.0,L.Weaver,1.7407407407407407,0.7407407407407407,Cincinnati Reds,San Diego Padres,0.0
