,Unnamed: 0,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,S.Strider o8.5 strikeouts,Teddy Ricketson,-140,1.0,1.7142857142857144,0.7142857142857144,S.Strider,Atlanta Braves,San Francisco Giants,0.0,0.75,1,0.8,1,0.9,1,Y
1,1,J.Rojas o0.5 hits,Teddy Ricketson,-160,1.0,1.625,0.625,J.Rojas,Philadelphia Phillies,St. Louis Cardinals,1.0,0.65625,1,0.6,1,0.7,1,N
2,2,S.Gray o5.5 strikeouts,Teddy Ricketson,-135,1.0,1.7407407407407407,0.7407407407407407,S.Gray,Minnesota Twins,Texas Rangers,1.0,0.4583333333333333,0,0.6,1,0.4,0,N
3,3,F.Valdez o2.5 Earned Runs,Dan Servodidio,-110,1.0,1.9090909090909087,0.9090909090909092,F.Valdez,Houston Astros,Detroit Tigers,0.0,0.4347826086956521,0,0.8,1,0.6,1,N
4,4,B.Woodruff u4.5 Hits Allowed,Dan Servodidio,-110,1.0,1.9090909090909087,0.9090909090909092,B.Woodruff,Milwaukee Brewers,San Diego Padres,1.0,1.0,1,1.0,1,1.0,1,Y
5,14,D.Cease u7.5 Ks,PropBetGuy,110,1.0,2.1,1.1,D.Cease,Chicago White Sox,Oakland Athletics,1.0,0.68,1,0.8,1,0.6,1,Y
6,16,R.Mountcastle o0.5 RBI,Thespinzone,125,0.15,0.3374999999999999,0.1874999999999999,R.Mountcastle,Baltimore Orioles,Colorado Rockies,1.0,0.3333333333333333,0,0.6,1,0.5,0,Y
7,20,B.Harper o0.5 HR,charliedisturco,390,0.2,0.98,0.78,B.Harper,Philadelphia Phillies,St. Louis Cardinals,1.0,0.1052631578947368,0,0.6,1,0.4,0,N
