,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,7,7,14,14.0,C.Walker o1.5 Total Bases,NicholaskMartin,-115,0.43,C.Walker,0.8039130434782608,0.3739130434782607,Arizona Diamondbacks,Washington Nationals,0.0,0.3508771929824561,0,0.6,1,0.3,0,Y
1,8,8,15,15.0,C.Walker o1.5 Total Bases,charliedisturco,-115,0.5,C.Walker,0.934782608695652,0.4347826086956521,Arizona Diamondbacks,Washington Nationals,0.0,0.3508771929824561,0,0.6,1,0.3,0,Y
2,12,12,21,21.0,N.Lowe o0.5 Runs Scored,Thespinzone,125,0.1,N.Lowe,0.225,0.125,Texas Rangers,St. Louis Cardinals,1.0,0.5333333333333333,1,0.6,1,0.4,0,N
3,13,13,22,22.0,C.Seager o0.5 RBI,Thespinzone,170,0.1,C.Seager,0.27,0.17,Texas Rangers,St. Louis Cardinals,1.0,0.5172413793103449,1,0.6,1,0.5,0,N
4,16,16,27,27.0,M.Wacha u5.5 Ks,OldManWhoBets,-145,1.0,M.Wacha,1.6896551724137931,0.6896551724137931,San Diego Padres,Seattle Mariners,1.0,0.7272727272727273,1,0.6,1,0.7,1,N
5,19,19,30,30.0,P.Alonso o1.5 Total Bases,NicholaskMartin,120,0.75,P.Alonso,1.65,0.9000000000000001,New York Mets,Atlanta Braves,0.0,0.4426229508196721,0,0.4,0,0.4,0,N
6,22,22,36,36.0,J.Taillon u4.5 Ks,jimsannes,-128,1.1,J.Taillon,1.959375,0.859375,Chicago Cubs,Los Angeles Angels,0.0,0.5555555555555556,1,0.6,1,0.5555555555555556,1,N
7,28,28,43,43.0,C.Bassitt o4.5 Ks,jimsannes,-120,1.0,C.Bassitt,1.8333333333333333,0.8333333333333335,Toronto Blue Jays,Houston Astros,1.0,0.75,1,0.8,1,0.8,1,Y
8,29,30,1,1.0,R.Mcmahon o1.5 total bases,Chris Landers,105,1.0,R.Mcmahon,2.05,,Colorado Rockies,San Francisco Giants,1.0,0.3833333333333333,0,0.8,1,0.7,1,N
