,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,0,1.0,1,J.Martinez o0.5 Total Bases,Thespinzone,115,0.29,J.Martinez,0.6234999999999999,0.3334999999999999,Los Angeles Dodgers,Atlanta Braves,0.0,0.6470588235294118,1,1.0,1,0.8,1,Y
1,2,2,3.0,3,J.Martinez o0.5 HR,charliedisturco,525,0.1,J.Martinez,0.625,0.525,Los Angeles Dodgers,Atlanta Braves,0.0,0.1764705882352941,0,0.4,0,0.3,0,N
2,3,3,4.0,4,J.Martinez o1.5 Total Bases,charliedisturco,130,0.65,J.Martinez,1.495,0.8450000000000001,Los Angeles Dodgers,Atlanta Braves,0.0,0.4705882352941176,0,0.8,1,0.6,1,Y
3,18,18,21.0,21,C.Mullins o0.5 RBI,Thespinzone,275,0.06,C.Mullins,0.2249999999999999,0.1649999999999999,Baltimore Orioles,New York Yankees,0.0,0.4375,0,0.6,1,0.6,1,N
4,24,24,29.0,29,C.Morel o0.5 HR,Thespinzone,630,0.04,C.Morel,0.292,0.252,Chicago Cubs,New York Mets,1.0,0.5833333333333334,1,0.8,1,0.6,1,N
5,26,26,32.0,32,K.Waldichuk u5.5 Ks,SBK5065,-136,1.36,K.Waldichuk,2.3600000000000003,1.0000000000000002,Oakland Athletics,Seattle Mariners,0.0,0.7777777777777778,1,0.6,1,0.7777777777777778,1,N
6,27,27,36.0,36,J.Soto o1.5 Total Bases,NicholaskMartin,-110,0.75,J.Soto,1.431818181818182,0.6818181818181821,San Diego Padres,Washington Nationals,0.0,0.25,0,0.4,0,0.4,0,N
7,33,33,1.0,2,G.Springer o1.5 total bases,Chris Landers,130,1.0,G.Springer,2.3,1.2999999999999998,Toronto Blue Jays,Tampa Bay Rays,0.0,0.2978723404255319,0,0.8,1,0.6,1,N
8,34,34,,0,A.Judge o1.5 total bases,Dan Servodidio,-110,1.0,A.Judge,1.9090909090909087,0.9090909090909088,New York Yankees,Baltimore Orioles,1.0,0.4615384615384615,0,0.8,1,0.6,1,N
