,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
5,F.Freeman o0.5 Runs Scored,Thespinzone,-117,0.15,0.2782051282051282,0.1282051282051282,F.Freeman,Los Angeles Dodgers,Baltimore Orioles,0.0
19,L.Thomas o0.5 Runs Scored,Thespinzone,-105,0.15,0.2928571428571428,0.1428571428571428,L.Thomas,Washington Nationals,Chicago Cubs,0.0
