Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
M.Winn,St Louis Cardinals,Chicago Cubs,0,4,0,1,0,0,0,4,0.348,0.431,0.778,-0.027,0.87,-0.01,0.8,-0.4,1,1,0,0,0,1,614
A.Burleson,St Louis Cardinals,Chicago Cubs,0,4,0,1,0,0,0,4,0.306,0.435,0.741,0.007,0.89,0.0,0.81,-0.0,1,1,0,0,0,1,614
P.Goldschmidt,St Louis Cardinals,Chicago Cubs,0,4,0,1,0,0,0,4,0.299,0.352,0.651,-0.093,1.2,-0.05,1.1,-0.7,1,1,0,0,0,1,614
N.Arenado,St Louis Cardinals,Chicago Cubs,0,4,1,1,0,0,0,4,0.314,0.382,0.696,-0.06,1.19,-0.03,1.09,-0.2,2,-12,13,0,0,2,614
N.Gorman,St Louis Cardinals,Chicago Cubs,0,4,0,0,0,0,3,4,0.292,0.454,0.746,-0.108,0.94,-0.06,0.86,-1.0,0,0,0,0,0,0,614
I.Herrera,St Louis Cardinals,Chicago Cubs,0,3,1,1,1,1,1,4,0.335,0.366,0.702,0.096,1.08,0.05,0.99,1.0,3,-5,6,0,0,2,614
D.Carlson,St Louis Cardinals,Chicago Cubs,0,4,0,2,1,0,2,4,0.284,0.227,0.511,-0.03,0.94,-0.02,0.86,0.1,3,2,0,0,0,2,614
B.Donovan,St Louis Cardinals,Chicago Cubs,0,4,0,1,0,0,0,4,0.324,0.378,0.702,-0.099,0.91,-0.05,0.83,-0.5,1,1,0,0,0,1,614
P.Pages,St Louis Cardinals,Chicago Cubs,0,4,1,1,1,0,1,4,0.231,0.25,0.481,0.183,1.08,0.1,1.0,0.3,3,0,0,0,1,4,614
M.Tauchman,Chicago Cubs,St. Louis Cardinals,1,3,0,1,0,0,1,3,0.35,0.377,0.727,-0.036,1.26,-0.02,1.06,-0.2,1,1,0,0,0,1,614
P.Wisdom,Chicago Cubs,St. Louis Cardinals,1,1,0,0,0,0,0,1,0.289,0.403,0.692,-0.069,2.44,-0.03,2.05,-0.2,0,0,0,0,0,0,614
C.Morel,Chicago Cubs,St. Louis Cardinals,1,4,0,0,0,0,2,4,0.31,0.387,0.697,-0.113,1.16,-0.06,0.97,-1.1,0,0,0,0,0,0,614
C.Bellinger,Chicago Cubs,St. Louis Cardinals,1,4,0,0,0,0,0,4,0.317,0.444,0.762,-0.084,0.82,-0.04,0.69,-0.8,0,0,0,0,0,0,614
S.Suzuki,Chicago Cubs,St. Louis Cardinals,1,3,0,0,0,1,1,4,0.328,0.457,0.785,-0.076,0.84,-0.04,0.71,-0.5,0,0,0,0,0,0,614
